Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
Analista QA/QC,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,14 hours ago,,,"Descripción de la empresaSomos Inetum, líder europeo en soluciones digitales. Con un equipo de más de 28,000 consultores y expertos, nos esforzamos cada día para cumplir nuestro propósito: lograr un impacto digital en las empresas, más rápido, más fácil y para el bien de todas las personas.En Inetum acompañamos a nuestros colaboradores en su camino al éxito. Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de tecnología innovadores y de negocios, ¡postula ahora! Requisitos Mínimo 2 años de experiencia demostrable en funciones de QA/QC. Experiencia trabajando bajo marcos tradicionales (Waterfall) y ágiles (Scrum) . Experiencia en pruebas continuas como parte del ciclo de vida del desarrollo. Certificación ISTQB Foundation Level (deseable). Certificación en Scrum (deseable). Conocimiento y experiencia en: Análisis de requerimientos. Estimación y planificación de pruebas. Diseño de casos de prueba. Generación de datos de prueba. Ejecución de pruebas funcionales. Reporte y seguimiento de defectos. Ejecución de pruebas Smoke. Acompañamiento y ejecución de pruebas UAT. Deseable conocimiento y manejo de herramientas como: Jira, KRAY para la gestión de incidencias, tareas y test cases.Información adicional💰 Contrato en planilla desde el primer día con todos los beneficios de ley.🚑 Cobertura EPS Rímac (opcional) y Seguro de Vida Ley.🚲 Descuentos corporativos de wellness y plataforma de beneficios.📎 Capacitaciones según plan carrera y necesidades del servicio.✨ Actividades de integración y conexión.📚 Oportunidades de crecimiento y desarrollo profesional.💙 Plataforma de idiomas y de atenciones en psicología y nutrición.🚀 Ser parte de nuestra cultura Inetum Way de una empresa mundial.Conoce más de nosotros en www.inetum.com/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo.En Inetum promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos y buscamos ampliar las oportunidades de desarrollo profesional",https://pe.linkedin.com/jobs/view/analista-qa-qc-at-inetum-4211753567?position=1&pageNum=0&refId=lFmNF%2BGl4rFLiufgzUO%2FFg%3D%3D&trackingId=Ujv9ml4%2B7p3dPtqt6u89kw%3D%3D
QA Analyst,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,14 hours ago,,,"Descripción de la empresaSomos Inetum, líder europeo en soluciones digitales. Con un equipo de más de 28,000 consultores y expertos, nos esforzamos cada día para cumplir nuestro propósito: lograr un impacto digital en las empresas, más rápido, más fácil y para el bien de todas las personas.En Inetum acompañamos a nuestros colaboradores en su camino al éxito. Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de tecnología innovadores y de negocios, ¡postula ahora! Descripción del empleo Análisis de requerimientos. Estimación y planificación de pruebas. Diseño de casos de prueba. Generación de datos de prueba. Ejecución de pruebas funcionales. Reporte y seguimiento de defectos. Ejecución de pruebas Smoke. Acompañamiento y ejecución de pruebas UAT. Deseable conocimiento y manejo de herramientas como: Jira, KRAY para la gestión de incidencias, tareas y test cases.Requisitos Mínimo 2 años de experiencia demostrable en funciones de QA/QC. Experiencia trabajando bajo marcos tradicionales (Waterfall) y ágiles (Scrum) . Experiencia en pruebas continuas como parte del ciclo de vida del desarrollo. Certificación ISTQB Foundation Level (deseable). Certificación en Scrum (deseable).Información adicional💰 Contrato en planilla desde el primer día con todos los beneficios de ley.🚑 Cobertura EPS Rímac (opcional) y Seguro de Vida Ley.🚲 Descuentos corporativos de wellness y plataforma de beneficios.📎 Capacitaciones según plan carrera y necesidades del servicio.✨ Actividades de integración y conexión.📚 Oportunidades de crecimiento y desarrollo profesional.💙 Plataforma de idiomas y de atenciones en psicología y nutrición.🚀 Ser parte de nuestra cultura Inetum Way de una empresa mundial.",https://pe.linkedin.com/jobs/view/qa-analyst-at-inetum-4294644079?position=2&pageNum=0&refId=lFmNF%2BGl4rFLiufgzUO%2FFg%3D%3D&trackingId=sZB%2Bdl03NJkUrDw4W03ibg%3D%3D
Analista QA Funcional Junior,EVOL (TSnet),https://pe.linkedin.com/company/evol-biz?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,Nathalie Martel,https://pe.linkedin.com/in/nathalie-martel-010b00212,"En EVOL buscamos un Analista QA Funcional Junior para incorporarse a un importante proyecto, participando en la validación de aplicaciones, ejecución de pruebas funcionales y aseguramiento de la calidad del software en entornos ágiles.¿Cuál debe ser tu formación?Bachiller o titulado en Ingeniería de Sistemas, Ingeniería Informática, Computación o carreras afines.Deseable formación complementaria en Testing de Software, Calidad de Software o Metodologías Ágiles.¿Qué necesitas conocer para postular?Experiencia mínima de 2 años como QA Funcional o en posiciones relacionadas con aseguramiento de calidad de software.Conocimiento de pruebas funcionales, pruebas de integración, pruebas de regresión y pruebas de aceptación de usuario (UAT).Conocimiento del ciclo de vida de pruebas (STLC) y gestión de defectos.Experiencia trabajando bajo metodologías ágiles (Scrum y/o Kanban).Capacidad para interpretar requerimientos funcionales e historias de usuario.Conocimiento básico en pruebas de APIs mediante herramientas como Postman.Conocimientos básicos de SQL para validación y consulta de información.Manejo de herramientas de gestión y seguimiento como Jira, Azure DevOps o similares.¿Cuáles serán tus funciones?Diseñar y ejecutar casos de prueba funcionales de acuerdo con los requerimientos del proyecto.Identificar, documentar y realizar seguimiento a incidencias detectadas durante las pruebas.Ejecutar pruebas de integración, regresión y validación funcional.Participar en la revisión y análisis de historias de usuario y criterios de aceptación.Validar información a nivel de base de datos cuando sea requerido.Colaborar con los equipos de desarrollo, producto y negocio para asegurar la calidad de las soluciones implementadas.Apoyar en la mejora continua de los procesos de calidad y testing.BeneficiosRemuneración competitiva y acorde al mercado.EPS cubierta al 100% en un excelente plan.Modalidad híbrida.Horario de lunes a viernes.Excelente clima laboral y actividades de bienestar.Oportunidades de aprendizaje y desarrollo profesional.Incorporación rápida y dinámica.“Cabe informar que el postulante afirma su consentimiento y autorización del uso de sus datos personales expuestos en su CV, dentro del marco de la Ley de Protección de Datos Personales N° 29733, para fines únicamente de postulación con la organización, este registro se deriva al área de RRHH y se conservará durante un plazo máximo de 6 meses, posterior al proceso de selección”.MIMP y normas complementarias, se reciben también postulaciones de personas con discapacidad, debidamente acreditadas y certificadas, a fin de ser evaluadas según la descripción del puesto.En cumplimiento de la Ley N.º 29733, Ley de Protección de Datos Personales, y su Reglamento, autorizo a TS NET S.A., con domicilio en Av. Javier Prado Este N° 2612, Urb. San Borja Norte, San Borja, Lima, a recopilar y tratar mis datos personales con la finalidad de gestionar los procesos de reclutamiento, selección y evaluación de personal, incluyendo su análisis, verificación, comunicación durante el proceso y eventual consideración en futuras convocatorias.He sido informado de que mis datos serán almacenados en el banco de datos “Postulantes a puestos de trabajo”, Código PJ-2025-3843 y se conservarán hasta que solicite su cancelación. Asimismo, se me ha informado que mis datos no serán transferidos, salvo obligación legal. Reconozco que el suministro de mis datos es necesario para las finalidades indicadas.Finalmente, declaro conocer que puedo ejercer mis derechos de Acceso, Rectificación, Cancelación y Oposición, así como revocar mi consentimiento, mediante solicitud al correo privacy@evol.biz.com o por escrito en las oficinas de la empresa.",https://pe.linkedin.com/jobs/view/analista-qa-funcional-junior-at-evol-tsnet-4424797753?position=3&pageNum=0&refId=lFmNF%2BGl4rFLiufgzUO%2FFg%3D%3D&trackingId=dsUf7C1krCyJdYKcadXxPg%3D%3D
QA Junior - Telcom,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,Caroline Vilchez Mimbela,https://pe.linkedin.com/in/caroline-vilchez-mimbela-5a8a49a8,"Somos Inetum, una compañía de servicios ágiles que proporciona soluciones digitales y un grupo global de tecnólogos que acompaña a sus clientes en el proceso de digitalización aprovechando al máximo el digital flow.Ofrecemos a nuestros clientes una combinación única de proximidad, organización sectorial y soluciones de calidad. Presente en más de 26 países, el Grupo tiene cerca de 27.000 colaboradores y apunta a continuar creciendo.¡En Inetum acompañamos a nuestros clientes y colaboradores en su camino al éxito!Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de IT y de negocios: ¡Postula ahora!Actualmente nos encontramos en búsqueda de (01) QA Junior para que se integre a nuestro equipo asignado a uno de nuestros principales clientes:¿Cuál es el perfil ideal que estamos buscando?Egresado de las carreras universitarias de Ingeniería de Sistemas, Ingeniería Informática o Ingeniería de Software y/o afines.Experiencia mínima de 6 meses como QA, QE, SDET, y/o puestos similares.Experiencia en herramientas de Automatización de Pruebas como Selenium, Karate DSL, Playwright, etc.Redacción de pruebas en lenguaje Gherkin.BDD,ATDD.Experiencia en herramientas de CI/CD como Jenkins, entre otros.Experiencia en herramientas para pruebas de performance como Jmeter, Blazemeter, k6, etc.Pruebas de microservicios y/o APIs .Experiencia en herramientas de Gestión de Pruebas como JIRA, Zephyr, QMetry, etc.Experiencia en técnicas de diseño de casos de prueba.Experiencia bajo Marco de trabajo Agile (Scrum/Kanban).Certified Tester Foundation Level (CTFL) - Indispensable.¿Qué vamos a ofrecerte como parte del equipo?Remuneración en planilla con todas las condiciones de ley.Tarjeta de AlimentosBeneficios corporativos a través de nuestra plataforma de descuentos.Capacitaciones constantes acorde a tu línea de carrera y otras de interés general (plataformas de e-learning).La oportunidad de participar en retos altamente innovadores.Línea de carrera.Conoce más de nosotros en www.inetum.com/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo. ¡Te esperamos!En Inetum promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos, y buscamos ampliar las oportunidades de desarrollo profesional.",https://pe.linkedin.com/jobs/view/qa-junior-telcom-at-inetum-4424906296?position=4&pageNum=0&refId=lFmNF%2BGl4rFLiufgzUO%2FFg%3D%3D&trackingId=01GtnWPs6Qzq27gpijZX0A%3D%3D
Líder QA,Synopsis S.A.,https://pe.linkedin.com/company/synopsis-s.a.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",9 hours ago,,,"🚀 ¡Nueva oportunidad laboral! | QA Lead / Coordinador QA – Proyecto Cloud & Ciberseguridad AWSSOLO PARA PERÚ.En Synopsis S.A. nos encontramos en búsqueda de un(a) QA Lead / Coordinador QA con sólida experiencia liderando estrategias integrales de calidad en proyectos de alta criticidad, enfocados en entornos cloud, ciberseguridad y arquitecturas distribuidas para uno de nuestros clientes del sector Banca🔎 ¿Qué buscamos?✔️ Experiencia en QA✔️ Liderazgo de equipos de pruebas funcionales y automatizadas✔️ Experiencia en automatización de pruebas y testing de APIs✔️ Conocimientos en performance testing y pruebas de seguridad (DAST)✔️ Dominio de OWASP Top 10✔️ Experiencia en AWS, CI/CD, DevOps y microservicios✔️ Manejo de frameworks de automatización basados en Java✔️ Experiencia trabajando con metodologías ágiles✔️ ISTQB Foundation Level indispensable🎯 Principales retos del rol:• Liderar la estrategia integral de QA del proyecto• Gestionar iniciativas de automatización y mejora continua• Supervisar pruebas funcionales, APIs, seguridad y plataformas cloud• Coordinar con equipos de desarrollo, arquitectura, DevOps y ciberseguridad• Gestionar métricas de calidad, riesgos y defectos• Asegurar la estabilidad y seguridad de las soluciones en producción🌟 Buscamos perfiles con liderazgo, pensamiento analítico, orientación a resultados y capacidad de coordinación con múltiples stakeholders.📍 Proyecto orientado a ciberseguridad y calidad de software en entornos AWS.Condiciones Laborales: Planilla Completa con todos los beneficios acorde a LeyContratos renovablesEPS + Seguro Oncológico Horario de Lunes a viernes de 8:30 am a 6:30 pm Hibrido 2 veces por semana en oficina de San Isidro",https://pe.linkedin.com/jobs/view/l%C3%ADder-qa-at-synopsis-s-a-4424769521?position=5&pageNum=0&refId=lFmNF%2BGl4rFLiufgzUO%2FFg%3D%3D&trackingId=7ylfzoTrRyahbBCPhHNB%2Fw%3D%3D
QA tester QE pleno,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,14 hours ago,,,"Descripción de la empresaSomos Inetum, líder europeo en soluciones digitales. Con un equipo de más de 28,000 consultores y expertos, nos esforzamos cada día para cumplir nuestro propósito: lograr un impacto digital en las empresas, más rápido, más fácil y para el bien de todas las personas.En Inetum acompañamos a nuestros colaboradores en su camino al éxito. Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de tecnología innovadores y de negocios, ¡postula ahora! Descripción del empleoResponsable de realizar el análisis de requerimientos, estimación y planificación de pruebas. Responsable del diseño de casos de prueba y generación de datos de prueba. Responsable de ejecución de pruebas funcionales y no funcionales en ambientes productivos y no productivos para proyectos y atenciones de la operación. Responsable de generar reportes de proyectos y seguimiento de defectos. Ejecución de pruebas Smoke, sanity test para validación de ambientes. Responsable de realizar acompañamiento y ejecución de pruebas UAT. Responsable de automatizar casos de prueba garantizando la adopción de pruebas automatizadas en todos los proyectos. Experiencia en despliegue de componentes y utilización de herramientas de integración continua (Jenkins, Azure DevOps, etc). Proponer mejoras en el proceso de atención de pruebas. RequisitosGraduado de carrera universitaria en Sistemas, Industrial y/o afines. Experiencia mínima de 3 años en ejecución de pruebas manuales y de automatización. Experiencia trabajando bajo marcos tradicional cascada y Scrum. Certificación ISTQB Foundation Level (requerido) Experiencia práctica con herramientas para pruebas automatizadas: Selenium, Apium, Cucumber, etc y trabajo con lenguaje GHERKIN. Experiencia en análisis de Logs. Experiencia trabajando con herramientas de gestión de calidad: Quality Center, Jira, Xray, etc. Conocimiento en tecnología informática y lenguajes de programación: Phyton, Java u otros. Experiencia en consulta de BD SQL. Experiencia en el uso de herramientas de integración continua: Jenkins y otros. Experiencia en pruebas de rendimiento: JMeter u otras.",https://pe.linkedin.com/jobs/view/qa-tester-qe-pleno-at-inetum-4261902308?position=6&pageNum=0&refId=lFmNF%2BGl4rFLiufgzUO%2FFg%3D%3D&trackingId=ploQDOFmjLH58vx5gnlinQ%3D%3D
QA Automatizador,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,14 hours ago,,,"Descripción del empleoNos encontramos en la busqueda de (04) QA AutomatizadorRequisitos Herramientas de Automatización de Pruebas como Selenium, Karate DSL, Playwright, etc. [Básico] Conocimiento de lenguajes como Java, Python (Básico) Redacción de pruebas en lenguaje Gherkin [Intermedio] BDD [Intermedio] ATDD [Deseable] Herramientas de CI/CD como Jenkins, Gitlab, Azure DevOps. [Básico] Configuración de pipeline, ejecucion de pruebas Herramientas para pruebas de performance como Jmeter, Blazemeter, k6, etc. [Deseable] Pruebas de microservicios y/o APIs , uso de herramientas como Postman, Karate u otras [Intermedio] Herramientas de Gestión de Pruebas como JIRA, Zephyr, QMetry, etc. [Intermedio] Técnicas de diseño de casos de prueba [Intermedio] Marco de trabajo Agile (Scrum/Kanban) [Básico]Soft Skills Comunicación efectiva Proactividad Adaptación al cambio Orientación al aprendizajeInformación adicionalConsiderar que tendrán asistencia presencial según necesidad del cliente",https://pe.linkedin.com/jobs/view/qa-automatizador-at-inetum-4264298806?position=7&pageNum=0&refId=lFmNF%2BGl4rFLiufgzUO%2FFg%3D%3D&trackingId=24xxnMJ6KDN9UmiDCGB7Pg%3D%3D
Chapter Lead QA,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,14 hours ago,,,"Descripción de la empresaSomos Inetum, una compañía de servicios ágiles que proporciona soluciones digitales y un grupo global de tecnólogos que acompaña a sus clientes en el proceso de digitalización aprovechando al máximo el digital flow.Ofrecemos a nuestros clientes una combinación única de proximidad, organización sectorial y soluciones de calidad. Presente en más de 26 países, el Grupo tiene cerca de 27.000 colaboradores y apunta a continuar creciendo.¡En Inetum acompañamos a nuestros clientes y colaboradores en su camino al éxito!Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de IT y de negocios: ¡Postula ahora!Descripción del empleoMisiónResponsable de liderar, inspirar y hacer crecer al equipo de pruebas en la excelencia metodológica de ISTQB y Testing agile.FuncionesGestionar la demanda del equipo de pruebas y la asignación de actividades de proyectos priorizados del cliente, realizando seguimiento y evaluación del desempeño de los integrantes del equipo de pruebas.Liderar la etapa de planificación, diseño, estimación, estrategia de pruebas funcionales y no funcionales y ejecución de pruebas.Garantizar el cumplimiento de las mejores prácticas de pruebas establecidos en base a los lineamientos metodológicos del ISTQB y Testing ágil.Revisar los requisitos, especificaciones y documentos de diseño técnico y garantizar el entendimiento y lineamiento del alcance de los requerimientos de proyecto con el equipo de pruebas.Elaborar la estrategia de automatización del proyecto.Diseñar, desarrollar y ejecutar scripts de automatización con soporte del equipo de pruebas.Identificar, registrar y asegurar que los errores detectados sean corregidos.Organizar, estimular y alentar la colaboración y motivación entre los miembros del equipo de proyecto.Promover la mejora continua del proceso de pruebas y la implementación de acciones de mejoras.Garantizar el cumplimento de los KPI´s de proyecto.Garantizar que se respeten los valores, normas y políticas de Inetum y del cliente.Colaborar con los demás roles del equipo de proyectos.RequisitosGraduado de carrera universitaria en Sistemas, Industrial y/o afines.3 años liderando equipos de pruebas, con conocimiento avanzado en gestión de proyectos tradicionales y ágiles.Experiencia en estrategia de datos de prueba.Certificaciones en SCRUM , ISTQB.Experiencia práctica con herramientas para pruebas automatizadas: Selenium, UFT, Postman, etc.Experiencia liderando proyectos de alta complejidad con equipos multidisciplinarios.Conocimiento de herramientas de gestión de calidad: Quality Center, Jira, Xray, etc.Conocimiento en tecnología informática y lenguajes de programación: Java, VScripts u otros.Conocimientos de SQL/DB.Conocimiento para realizar pruebas automatizadas en web, servicios, microservicios, escritorio.OpcionalesDeseable experiencia en el uso de herramientas de integración continua: Jenkins y otros.Deseable conocimiento de pruebas de rendimiento: JMeter, Performance Center, etc.Deseable conocimiento de pruebas de seguridad (detección de vulnerabilidades).Información adicional¿Qué vamos a ofrecerte como parte del equipo?Remuneración en planilla con todas las condiciones de ley.Tarjeta de AlimentosBeneficios corporativos a través de nuestra plataforma de descuentos.Capacitaciones constantes acorde a tu línea de carrera y otras de interés general (plataformas de e-learning).La oportunidad de participar en retos altamente innovadores.Línea de carrera.Conoce más de nosotros en www.inetum.com/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo. ¡Te esperamos!En Inetum promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos, y buscamos ampliar las oportunidades de desarrollo profesional.",https://pe.linkedin.com/jobs/view/chapter-lead-qa-at-inetum-4264504156?position=8&pageNum=0&refId=lFmNF%2BGl4rFLiufgzUO%2FFg%3D%3D&trackingId=%2FW03Dm93WJQE%2BPIzTUAnpA%3D%3D
QA Automatizador,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,14 hours ago,,,"Descripción del empleoNos encontramos en la busqueda de (04) QA AutomatizadorRequisitos Herramientas de Automatización de Pruebas como Selenium, Karate DSL, Playwright, etc. [Básico] Conocimiento de lenguajes como Java, Python (Básico) Redacción de pruebas en lenguaje Gherkin [Intermedio] BDD [Intermedio] ATDD [Deseable] Herramientas de CI/CD como Jenkins, Gitlab, Azure DevOps. [Básico] Configuración de pipeline, ejecucion de pruebas Herramientas para pruebas de performance como Jmeter, Blazemeter, k6, etc. [Deseable] Pruebas de microservicios y/o APIs , uso de herramientas como Postman, Karate u otras [Intermedio] Herramientas de Gestión de Pruebas como JIRA, Zephyr, QMetry, etc. [Intermedio] Técnicas de diseño de casos de prueba [Intermedio] Marco de trabajo Agile (Scrum/Kanban) [Básico]Soft Skills Comunicación efectiva Proactividad Adaptación al cambio Orientación al aprendizajeInformación adicional",https://pe.linkedin.com/jobs/view/qa-automatizador-at-inetum-4205304186?position=9&pageNum=0&refId=lFmNF%2BGl4rFLiufgzUO%2FFg%3D%3D&trackingId=ZkNMb41eH7jX7yx3TuTxCg%3D%3D
QA Automatizador,Tata Consultancy Services,https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",22 hours ago,,,"En TCS Perú, el QA Automatizador Funcional Senior tiene como objetivo liderar la estrategia de automatización de pruebas, asegurando la calidad del software mediante la implementación de frameworks escalables, optimización de procesos de testing y adopción de buenas prácticas en entornos ágiles.La posición se desarrolla en un entorno de modalidad presencial y estará asignada a proyectos estratégicos del sector banca, donde contribuirá a garantizar la confiabilidad, performance y seguridad de las soluciones tecnológicas, impulsando la eficiencia en pipelines de integración y entrega continua.Responsabilidades ClaveEjecutar la implementación de estrategias de automatización de pruebas en proyectos complejos.Diseñar frameworks de automatización escalables (BDD, Page Object Model).Optimizar suites de pruebas para pipelines CI/CD.Monitorear resultados de pruebas y mejorar cobertura y calidad.Resolver incidencias de calidad y defectos en entornos productivos.Colaborar con equipos de desarrollo y DevOps para asegurar calidad end-to-end.Mentorizar a equipos QA y participar en decisiones técnicas de testing.Habilidades Técnicas Clave6+ años de experiencia en QA, con enfoque en automatización.Experiencia sólida en frameworks de automatización (Selenium, Robot Framework, Karate).Dominio de lenguajes (Java, Python o JavaScript).Experiencia en BDD, TDD y prácticas Shift-Left Testing.Conocimiento en pruebas de performance (JMeter, Gatling, LocustExperiencia en entornos cloud (AWS, Azure) y CI/CD.Conocimiento básico de seguridad (OWASP).Habilidades Deseables Certificaciones en QA (ISTQB, Agile QA).Experiencia en microservicios.Conocimiento en observabilidad (ELK, Grafana, Dynatrace).Experiencia en sector banca.Otras Consideraciones Tata Consultancy Services es un empleador que ofrece igualdad de oportunidades. Nuestro compromiso con la diversidad e inclusión impulsa nuestros esfuerzos para brindar igualdad de oportunidades a todos los candidatos que cumplan con las competencias requeridas, sin importar su origen socioeconómico, raza, color, origen nacional, religión, sexo, identidad o expresión de género, edad, estado civil, discapacidad, orientación sexual o cualquier otra característica.",https://pe.linkedin.com/jobs/view/qa-automatizador-at-tata-consultancy-services-4424133963?position=10&pageNum=0&refId=lFmNF%2BGl4rFLiufgzUO%2FFg%3D%3D&trackingId=wDl8rJ1lYM2D%2BCRYw8o2WA%3D%3D
