Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
QA Junior,Synopsis S.A.,https://pe.linkedin.com/company/synopsis-s.a.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",3 hours ago,Gianella Estefani Monterrey ChÃ¡vez,https://pe.linkedin.com/in/gianella-estefani-monterrey-ch%C3%A1vez-8603a5156,"🚀 ¡Oportunidad urgente en el sector bancario!🔎 Analista de Certificación Junior – Perú📌 Synopsis S.A.En Synopsis S.A. estamos en búsqueda de un Analista de Certificación Junior para incorporarse de manera inmediata a proyectos del sector bancario, enfocados en Banca Digital.🎯 ¿Qué buscamos?✅ Experiencia de 1 a 2 años en:Pruebas funcionales, de regresión y UATPruebas en aplicaciones web y móviles (Android & iOS)✅ Conocimientos y/o experiencia en:Automatización de pruebasAPI Testing y pruebas de performanceProyectos de Banca Digital (Web / Apps, Créditos, Ahorros)BanTotal (deseable)✅ Herramientas y tecnologías:Jira, Xray y gestión de defectosDB2 / SQL ServerGITSonarQube, VeracodeConocimientos básicos en GCP ☁️ y ESB🎓 Indispensable:✔ Certificación ISTQB Foundation💼 Condiciones laborales🏠 Trabajo remoto (presencial solo 1 vez al mes)🕘 Lunes a Viernes | 8:30 a.m. – 6:00 p.m.⚡ Inicio inmediato📩 ¿Te interesa o conoces a alguien que calce con el perfil?Envía tu CV a 👉 gemonterrey@synopsis.ws🔁 ¡Agradecemos difusión para llegar al talento ideal!",https://pe.linkedin.com/jobs/view/qa-junior-at-synopsis-s-a-4361076122?position=1&pageNum=0&refId=LCngwrC27baeMRSWSEnJEg%3D%3D&trackingId=gFEZA4ji%2FjGJXgj6xT71Bw%3D%3D
Analista QA - Experiencia en Banca/finanzas,KPaz,https://cl.linkedin.com/company/kpaz-latam?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 hours ago,,,"Somos KPaz, compañía que cuenta con 12 años en el mercado entregando soluciones de Innovación Tecnológica, Pioneros en desarrollos inteligentes, especialistas en transformación digital y líderes en consultoría TI apostando continuamente por el valor y talento de las personas que integran nuestro equipo de trabajo. Nos encontramos en búsqueda de más KPaces que quieran formar parte de nuestro gran equipo.Como Analista QA te encargarás de administrar y ejecutar el ciclo de vida de QA, para importante financiera.Requisitos Técnicos3 años de experiencia en el proceso de calidad de software.Experiencia en pruebas funcionales, pruebas de API y pruebas de regresión.Manejo en herramientas de gestión de proyectos: Selenium.Manejo otras herramientas: PostmanConocimientos de automatización.Deseable conocimiento en el rubro de financiero/bancario.Haber trabajado con BantotalBeneficiosPrograma de referidos clientes y candidatos.Programa de capacitación en alianza con Platzi.Plan de carrera y de Movilidad.Día de libre por cumpleaños.Regalos por nacimiento o matrimonio.¡Te esperamos en KPaz!",https://pe.linkedin.com/jobs/view/analista-qa-experiencia-en-banca-finanzas-at-kpaz-4369962662?position=2&pageNum=0&refId=LCngwrC27baeMRSWSEnJEg%3D%3D&trackingId=ia1%2BjYhCTFQP670j0yFMqQ%3D%3D
Analista QA Automatizador,Indra Group,https://es.linkedin.com/company/indragroupglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",13 hours ago,,,"Somos una empresa líder global de tecnología y consultoría digital que conecta personas, tecnología y negocios para generar crecimiento, transformación e impacto positivo y sostenible.Buscamos un QA Automatizador con ganas de trabajar en nuestros equipos multidisciplinares.¿Qué esperamos por tu parte?Experiencia de 4 años como QA Automatizador manejando las siguientes herramientas:ISTQBTécnicas de PruebasSerenity BDD y Gherkin (indispensable)1 a 2 años Herramientas de Automatización: Selenium, Karate (Indispensable)Estrategias de pruebasPruebas Backend (Incluido su automatización).Pruebas Web y Escritorio (incluido su automatización)Ceremonias Ágiles - (Scrum/ Spring Planning / Review /Retrospectiva)Prueba de Servicio - (REST SOAP)Coding: Java/Javascript.Test Management: Jira + Xray, Gherkin.Disponibilidad para trabajo híbrido (2 días presencial sede cliente y 3 días remoto)Horario de trabajo: De lunes a viernes de 9:00am a 6:30pm.Motivos por los que te encantará ser un #Minsaiter:✅ Planilla completa desde el día 1🚑 EPS al 100%📚 Acceso total a Udemy para seguir aprendiendo🔖 Descuentos corporativos exclusivos📈 Línea de carrera definida para tu desarrollo profesional💆‍♀️ Kit ergonómico para tu comodidad trabajando desde casa💻 Modalidad híbridaMinsait, technology for a more human future!",https://pe.linkedin.com/jobs/view/analista-qa-automatizador-at-indra-group-4369749288?position=3&pageNum=0&refId=LCngwrC27baeMRSWSEnJEg%3D%3D&trackingId=rMGxwtIilncEJzfXcbeDWg%3D%3D
Volante de Control de Calidad,Plansa,https://pe.linkedin.com/company/plansaperu?trk=public_jobs_jserp-result_job-search-card-subtitle,"Independencia, Peru",1 hour ago,,,"¡Únete a nuestro equipo como VOLANTE DE CONTROL DE CALIDAD en una empresa líder del sector plástico!🎯 Objetivo del puesto: Controlar la gestión de Control de Calidad optimizando los recursos de la empresa para contribuir a la mejora de la productividad.✅ Lo Que BuscamosFormación: Universitaria o técnica en Ingeniería Industrial, Administración Industrial o afinesExperiencia: Mínima de 2 años en el puesto con experiencia en conocimientos en Sistemas de Calidad ISO 9001🛠 FuncionesEvaluar los lotes de productos de acuerdo a su hoja de ruta utilizando la Tabla de Muestreo ISO 2859-1 donde se considerará los aspectos a evaluar según los protocolos de calidad aprobados por el cliente.Registrar sus muestreos de lotes en el formato de Check list de Inspección (FO-CC-29).Identificar los lotes de acuerdo a los resultados de la evaluación (producto A1 (tarjeta verde), producto A2 (tarjeta amarilla) y producto A3(tarjeta roja).Evaluar los lotes de recuperados por parte del personal de producción, donde se debe certificar su recepción y/o aprobación en el registro el Reporte de productos recuperados (FO-PR-02).Evaluar los productos remanentes del turno en coordinación con sus relevos.Comunicar de los productos en mal estado al coordinador de operaciones, Inspector de Control de Calidad, al supervisor de producción, y registrar en el sistema de ocurrencias de PLANSA.Verificar y garantizar la correcta documentación en máquina (antes, durante y después del proceso productivo) y muestras del producto aprobado.Realizar informes por turno sobre el estado de los procesos productivos y dar sus recomendaciones con una frecuencia diaria.Garantizar que se cumpla con el despeje de área o de línea, limpieza y purga de la máquina, limpieza de zona de trabajo, uso de equipos auxiliares (antes del inicio de producción).Evaluar las muestras iniciales de producción (aspecto) y verificar las mediciones realizadas por el Analista de laboratorio (mediciones, espesores, color y ensayos) regidos del protocolo de calidad aprobado por el cliente.Dejar muestra de producto aprobado para el inicio de producción en máquina, previa verificación con la muestra aprobada por cliente y/o GG.Entre otros💼 OfrecemosHorario: Lunes a sábado 8 horasRemuneración acorde al mercado + pago de horas extrasPlanilla de régimen general con todos lo beneficios de acuerdo a leyOportunidad de crecimiento profesional en una empresa líder del sector plástico.Contrato renovable👉 Ubicación: Independencia, Lima - Perú.",https://pe.linkedin.com/jobs/view/volante-de-control-de-calidad-at-plansa-4370112126?position=4&pageNum=0&refId=LCngwrC27baeMRSWSEnJEg%3D%3D&trackingId=ENUX4zPfEr4J3y5%2FGpimtg%3D%3D
QA Funcional Senior,IDM Technology,https://pe.linkedin.com/company/idmtechperu?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",19 hours ago,,,,https://pe.linkedin.com/jobs/view/qa-funcional-senior-at-idm-technology-4360555320?position=5&pageNum=0&refId=LCngwrC27baeMRSWSEnJEg%3D%3D&trackingId=Xx%2B5KnyTVXN63fJZjTk%2F7Q%3D%3D
Analista QA Automatizador,Indra Group,https://es.linkedin.com/company/indragroupglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",4 hours ago,Martin Alonso Mendoza Martinez,https://pe.linkedin.com/in/martin-alonso-mendoza-martinez,"Somos una empresa líder global de tecnología y consultoría digital que conecta personas, tecnología y negocios para generar crecimiento, transformación e impacto positivo y sostenible.Buscamos un QA Automatizador con ganas de trabajar en nuestros equipos multidisciplinares.¿Qué esperamos por tu parte?Experiencia de 4 años como QA Automatizador manejando las siguientes herramientas:ISTQBTécnicas de PruebasSerenity BDD y Gherkin (indispensable)1 a 2 años Herramientas de Automatización: Selenium, Karate (Indispensable)Estrategias de pruebasPruebas Backend (Incluido su automatización).Pruebas Web y Escritorio (incluido su automatización)Ceremonias Ágiles - (Scrum/ Spring Planning / Review /Retrospectiva)Prueba de Servicio - (REST SOAP)Coding: Java/Javascript.Test Management: Jira + Xray, Gherkin.Disponibilidad para trabajo híbrido (2 días presencial sede cliente y 3 días remoto)Horario de trabajo: De lunes a viernes de 9:00am a 6:30pm.Motivos por los que te encantará ser un #Minsaiter:✅ Planilla completa desde el día 1🚑 EPS al 100%📚 Acceso total a Udemy para seguir aprendiendo🔖 Descuentos corporativos exclusivos📈 Línea de carrera definida para tu desarrollo profesional💆 ♀️ Kit ergonómico para tu comodidad trabajando desde casa💻 Modalidad híbridaMinsait, technology for a more human future!",https://pe.linkedin.com/jobs/view/analista-qa-automatizador-at-indra-group-4361472398?position=6&pageNum=0&refId=LCngwrC27baeMRSWSEnJEg%3D%3D&trackingId=0lx0Ud2ACYQbhQVzi%2F%2B4rw%3D%3D
QA Automation,"Talsory, Tu HR Team",https://pe.linkedin.com/company/talsory?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",15 minutes ago,,,,https://pe.linkedin.com/jobs/view/qa-automation-at-talsory-tu-hr-team-4370125054?position=7&pageNum=0&refId=LCngwrC27baeMRSWSEnJEg%3D%3D&trackingId=upkzSn9Go1EHzUNt2DTE%2Bw%3D%3D
SDLC TRANSFORMATION SPECIALIST,Banco de Crédito BCP,https://pe.linkedin.com/company/banco-de-credito-bcp?trk=public_jobs_jserp-result_job-search-card-subtitle,"La Molina, Peru",6 hours ago,Denisse Chero Aybar,https://pe.linkedin.com/in/denisse-chero-aybar-193b0999,"¡Únete al Equipo BCP! Sé parte de una comunidad que no conoce fronteras, con un propósito en común que nos motiva e inspira para impactar en los planes de millones de peruanos, transformándolos en realidad. ¿Quieres pertenecer a algo grande? ¡Aquí Es!¿Qué esperamos de ti?Proponer lineamientos y mejores prácticas basados en benchmarking, traducirlos en playbooks, golden paths, spikes exploratorios y planes de adopción, en colaboración con el Squad de Adopción. Liderar revisiones técnicas por hitos, verificando cumplimiento de gates, evaluando riesgos técnicos, emitiendo recomendaciones y decisiones go/no‑go. Diseñar, construir, experimentar y documentar spikes y PoCs para validar herramientas, nuevas prácticas, automatizaciones, capacidades del IDP o casos de uso de IA, reduciendo incertidumbre técnica antes del escalamiento. Retar y evaluar casos de uso de IA en el SDLC, midiendo impacto en productividad, calidad y costo; asegurar uso ético y alineado a estándares. Consolidar insights técnicos y evidencias (KPIs de performance, DORA, adopción, calidad, IA), para informar decisiones en comités. Supervisar y acompañar la adopción de capacidades SDLC, identificando brechas, riesgos y oportunidades de mejora continua basadas en tendencias globales.¿Qué buscamos?Bachiller o titulado en Ingeniería de Sistemas, Software, Computación, Informática o afines. Deseable: Especializaciones en Ingeniería de software avanzada / DevOps, Gestión de proyectos ágiles (Scrum, Kanban, Scaled Agile), Arquitectura de software, IA aplicada, MLOps o automatización.Experiencia de 3 a 5 años en ingeniería de software, DevOps, QA, arquitectura o modernización del SDLC.Experiencia participando en iniciativas de modernización SDLC, automatización o prácticas de ingeniería.Experiencia ejecutando de revisiones técnicas o arquitectónicas. ¿Qué Ofrecemos?Ambiente empoderador: Únete a un entorno de trabajo donde tu voz importa y tus ideas impulsan el cambio.Crecimiento profesional: Disfruta de oportunidades de desarrollo continúo, respaldadas por un equipo comprometido con tu éxito.Compensación competitiva: Recibe una compensación atractiva y beneficios flexibles diseñados para adaptarse a tu estilo de vida y metas personales.¿Qué beneficios disfrutarás?Ingreso a Planilla.Pago de Bonos por Desempeño.Pago de Utilidades.Oportunidades de desarrolloSi estás listo para unirte al equipo que innova y crea soluciones, ¡postula con nosotros!“Somos una organización comprometida con la igualdad de derechos y oportunidades. Nuestros procesos de selección se rigen bajo una política donde nuestras/os postulantes son consideradas/os sin importar su origen, género, raza o cualquier otra característica, condición o preferencia, promoviendo así una cultura de respeto mutuo”",https://pe.linkedin.com/jobs/view/sdlc-transformation-specialist-at-banco-de-cr%C3%A9dito-bcp-4369244307?position=8&pageNum=0&refId=LCngwrC27baeMRSWSEnJEg%3D%3D&trackingId=acvKImXkGHZIeaHqRerGSg%3D%3D
Analista QA Semi Senior - Azure DevOps,METRICA USA,https://www.linkedin.com/company/metrica-usa?trk=public_jobs_jserp-result_job-search-card-subtitle,"La Molina, Peru",4 hours ago,Diana Jacinto,https://pe.linkedin.com/in/diana-jacinto,"Métrica Perú es la primera filial latinoamericana del grupo de consultoría español Métrica Consulting. El grupo inició operaciones con el nuevo siglo y desde entonces ha participado en proyectos en diversos países de Europa Occidental y Latinoamérica. Con Métrica Perú, ofrecemos servicios tecnológicos en el mercado peruano y buscamos consolidar nuestra presencia en la región andina en los próximos años.Requisitos:3 a 4 años de experiencia como QA / Tester.Experiencia en pruebas de aplicaciones web, mobile y APIs.Dominio de Postman para pruebas y validaciones de servicios.Experiencia utilizando Azure DevOps para gestión de pruebas e incidencias.Conocimientos de testing en entornos cloud (Azure).Experiencia trabajando con pipelines CI/CD.Conocimiento de buenas prácticas y estándares de calidad de software.Skills técnicos deseables:Experiencia o conocimientos en JMeter (pruebas de performance).Experiencia básica en Selenium.Certificación en testing o calidad de software (ISTQB u otras).Experiencia en equipos ágiles (Scrum / Kanban).Beneficios:Ingreso a planilla desde el primer día con todos los beneficios de ley.Remuneración acorde al mercado.Seguro Vida Ley y EPS (opcional).Programa de reconocimiento.Buen clima laboral.Convenios educativos y descuentos corporativos.Pertenecer a una prestigiosa empresa de tecnología con proyección internacional.En Métrica Perú estamos comprometidos con la inclusión, diversidad y equidad de género. Nuestros procesos de selección garantizan la igualdad de derechos y oportunidades.¡Si estás listo para asumir nuevos retos y te apasiona la tecnología, esta es tu oportunidad! #ChambeaEnMétrica",https://pe.linkedin.com/jobs/view/analista-qa-semi-senior-azure-devops-at-metrica-usa-4369978565?position=9&pageNum=0&refId=LCngwrC27baeMRSWSEnJEg%3D%3D&trackingId=O2cHfhvORRCk3dRQlGb6CA%3D%3D
Analista Programador FrontEnd,TADCON Consultoría TI,https://pe.linkedin.com/company/tadconconsultoriati?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Martín de Porres, Peru",2 hours ago,,,,https://pe.linkedin.com/jobs/view/analista-programador-frontend-at-tadcon-consultor%C3%ADa-ti-4369989436?position=10&pageNum=0&refId=LCngwrC27baeMRSWSEnJEg%3D%3D&trackingId=ya97A6DHvD%2B3Cgd35YUsbg%3D%3D
