Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
Analista qa,Altimea,https://pe.linkedin.com/company/altimea?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",41 minutes ago,,,"Altimea, consultora de tecnología e innovación digital, se encuentra en la búsqueda de un Analista QA.RequisitosExperiencia mínima de 3 años como Analista QA.Experiencia y conocimiento en herramientas de automatización de pruebas: Selenium, Playwright, Postman, Datox, Appium.Conocimiento en pruebas de integración, de interfaz (UI), de contratos (Pact/Datox), de regresión y exploratorias.Manejo Sistemas de seguimiento de incidencias y gestión de pruebas (Jira, TestRail, Zephyr, Azure Boards).Manejo de Postman, REST Assured, SoapUI, Datox.Pruebas de carga y rendimiento básicas (por ejemplo con JMeter o con scripts en Datox).Experiencia en testing en Android (Kotlin) y iOS (Flutter); emuladores y dispositivos reales.Experiencia trabajando con Azure DevOps (pipelines, repositorios, artefactos) y GitLab (repos, GitLab CI/CD).Experiencia usando servicios de Google Cloud Platform (p. ej. Cloud SQL, Pub/Sub, Stackdriver).Trabajo colaborativo en metodologías ágiles (Scrum/Kanban).Deseable: ISTQB Certified Tester – Foundation Level.FuncionesDiseñar, planificar y ejecutar planes de prueba (test plans) y casos de prueba (test cases) para aplicaciones web, APIs y móviles.Desarrollar y mantener suites de prueba automatizadas end‑to‑end y de integración.Identificar, reportar y hacer seguimiento de defectos utilizando herramientas de gestión de incidencias (p. ej. Jira, Azure Boards).Colaborar con desarrolladores y analistas en ciclos ágiles (Scrum/Kanban) para definir criterios de aceptación y calidad.Realizar pruebas de regresión, rendimiento y usabilidad.Validar despliegues en pipelines CI/CD (Azure DevOps, GitLab CI), asegurando la estabilidad en entornos de prueba y preproducción.Generar informes de métricas de calidad e indicadores de cobertura de pruebas.Colaborar con el equipo de desarrollo para mejorar la calidad de los productos.Autonomía y proactividad para proponer mejoras en procesos de calidad y automatización.CondicionesModalidad: híbrida(2 presencial, 3 remoto).Horario: full time.Duración de proyecto: 6 meses.",https://pe.linkedin.com/jobs/view/analista-qa-at-altimea-4309309077?position=1&pageNum=0&refId=JwlkPS3Fsi%2FNHnK5xrNZ2w%3D%3D&trackingId=Gr%2FuBl%2BInZdxrjL%2B1g36jg%3D%3D
Analista de aseguramiento de la calidad,Practia Global,https://ar.linkedin.com/company/practiaglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",21 hours ago,,,"Te invitamos a formar parte del equipo regional de especialistas de tecnología y agilidad, con habilidades de abordar distintos desafíos en las iniciativas de innovación tecnológica, permitiéndonos responder a las necesidades en cada uno de nuestros clientes.En nuestra empresa puedes poner a prueba tus aptitudes y generar valor con una mentalidad de aprendizaje continuo.Estamos en constante contacto con nuevas tecnologías, múltiples proyectos e industrias, acompañado de profesionales expertos, académicos y PhDs con una amplia experiencia en el mundo de TI y de negocio.En Practia Global 🔴 nos encontramos en la búsqueda de un Analista QA en Perú.-Requisitos:Para desarrollar estas tareas se requiere:✅ Egresado Ingeniería de sistemas o informática.✅ De 3 a 5 años de experiencia en roles similares.✅ Experiencia en instituciones y/o empresas de sector banca y finanzas.✅ Experiencia en certificación de procesos con medios de pago (TD/TC).✅ Conocimientos de Web Services a nivel conceptos y pruebas de certificación.✅ Conocimientos sistema IBS (AS/400) a nivel de consultas y/o pruebas✅ Conocimientos de herramientas de gestión de pruebas Testlink. ✅ Conocimientos de herramientas de gestión de defectos Bugzilla. ✅ Conocimientos de motor de bases de datos (SQL y Oracle). ✅ Conocimiento en procesos de Banca.-Te ofrecemos:🔆 Salario a convenir competitivo en el mercado.🔆 Plan de carrera🔆 Somos una empresa con proyección de crecimiento a nivel LATAM.🔆 Flexibilidad Laboral y de Vestimenta",https://pe.linkedin.com/jobs/view/analista-de-aseguramiento-de-la-calidad-at-practia-global-4307344709?position=2&pageNum=0&refId=JwlkPS3Fsi%2FNHnK5xrNZ2w%3D%3D&trackingId=7VZveYafe7CXLtl03E5Llw%3D%3D
Analista QA,QDS - Quality & Development Software SAC,https://pe.linkedin.com/company/qds-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,Quality and Development Software SAC,https://pe.linkedin.com/in/quality-and-development-software-sac-754851151,"En QDS buscamos un/a Analista QA, para nuestro cliente sector seguros.Si cuentas con:✅ Exp. 3 años como Analista de Calidad✅ BD relacionales y no relacionales (querys).✅ Experiencia en seguros de 2 años.✅ Planificación, diseño y ejecución de pruebas funcionales y técnicas.✅ Experiencia en Framework de Agilidad.📌 Modalidad de lunes a viernes de 9:00 AM A 6:00 PM (Híbrido, 2 o 3 veces en oficina en San Isidro)Te ofrecemos los beneficios QDS:✨ Ingreso a planilla QDS con todos los beneficios de ley✨ Pagos puntuales + utilidades anuales✨ Seguro parcial EPS✨ Kit de recursos para homeoffice✨ Plataformas de aprendizaje + certificados Udemy✨ Cuponera de descuentos (Entretenimiento, comidas, deporte, compras, viajes etc)✨ Excelente clima laboral, colaborativo y en constante crecimiento📢 ¡Postula ya!Envía tu CV a marie.caballero@qds.com.pe",https://pe.linkedin.com/jobs/view/analista-qa-at-qds-quality-development-software-sac-4309022832?position=3&pageNum=0&refId=JwlkPS3Fsi%2FNHnK5xrNZ2w%3D%3D&trackingId=PUgmWTk8JaD86%2BsGc9K3TQ%3D%3D
Analista QA Senior,Valtx Perú,https://pe.linkedin.com/company/valtx-peru?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",12 hours ago,,,"En Valtx, empresa con 24 años de experiencia en el mercado peruano, cuyo objetivo principal es convertirse en un socio estratégico, mediante soluciones tecnológicas en los diversos aspectos de los procesos de negocios; el desarrollo, implementación y mantenimiento de aplicaciones e infraestructura tecnológica para el negocio; y consultoría en diversos procesos de transformación, nos encontramos en la búsqueda de un ANALISTA QA SENIOR.¿Qué requisitos necesito? Profesional universitario bachiller o titulado de las carreras de Ingeniería de Sistemas, Industrial, Administración o carreras afines. 3 años de experiencia en pruebas manuales y automatizadas de sistema, de regresión, pruebas móviles (Android e iOS) y de aceptación del usuario. 3 años experiencia en pruebas de sistemas orientados a Banca o Empresa de Proveedoras con proyectos orientados a banca: Banca Digital: Aplicaciones App/ Web, Creditos, Ahorros, AS400. Con experiencia mínima de 2 años liderando procesos o equipos (deseable). Conocimientos avanzados sistemas Core bancarios (deseable Bantotal). Conocimiento en canales, tarjetas de débito, y corresponsales. Conocimientos avanzados en aplicativos móviles (IOS y Android). Conocimientos en integración de servicios financieros mediantes APIs y Middleware Conocimiento de Metodologías de Aseguramiento de la Calidad, buenas prácticas OWASP, Metodologías Ágiles. Conocimiento y manejo de lenguajes de programación: Java, Java Scripts Conocimiento y manejo en Base de datos: Oracle, SQL Server, MySQL Conocimiento y experiencia en Pruebas de Performance, Carga y Seguridad (ethical hacking, análisis de vulnerabilidades, test de penetración, etc.) Experiencia práctica con herramientas para pruebas automatizadas (web, móvil, apis), como Selenium, Cucumber, Appium, Postman, SoapUI Experiencia automatizando pruebas de: WebServices; APIs REST; aplicaciones Mobile Android, Aplicaciones web Experiencia en creación y ejecución de pruebas de performance con Jmeter, Gatling. Conocimiento en herramientas de análisis de código y seguridad como SonarQube; Fortify. Deseable certificación en ISTQB (Foundation o Advanced Level) Deseable: Certificaciones en herramientas de automatización o pruebas de desempeño",https://pe.linkedin.com/jobs/view/analista-qa-senior-at-valtx-per%C3%BA-4308972179?position=4&pageNum=0&refId=JwlkPS3Fsi%2FNHnK5xrNZ2w%3D%3D&trackingId=5I3MeakfbF16AAOTbi58vg%3D%3D
QA Engineer Junior,Moventi,https://www.linkedin.com/company/moventi-global?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,Renzo Bazan Reyna,https://pe.linkedin.com/in/renzo-bazan-reyna-247214182,"Somos Moventi consultora de transformación digital LATAM con un portafolio amplio de proyectos desarrollados y conectando talento digital con clientes de banca y finanzas, seguros, educación, consumo masivo, entre otros.Nos encontramos en búsqueda de personas con pasión por la tecnología con el perfil de:QA EngineerRequisitosExperiencia: 1 año en QA / Testing (o prácticas profesionales).Conocimientos técnicos:Ejecución de *pruebas manuales* siguiendo un plan de pruebas.Conocimiento básico de Postman y validación de APIs.Manejo básico de SQL para consultas simples.Documentación de resultados y reporte de bugs en herramientas como Jira, Azure DevOps o Trello.Deseable conocimiento en automatización de pruebasModalidad de trabajo Presencial en San IsidroBeneficios:Jornada laboral de Lunes a ViernesPlanilla desde el primer díaExcelente clima laboral con horarios flexibles.Convenios educativos con escuelas de posgrado, cursos de TI, agilidad e idiomas.Retos y proyectos de alto impacto.",https://pe.linkedin.com/jobs/view/qa-engineer-junior-at-moventi-4309039104?position=5&pageNum=0&refId=JwlkPS3Fsi%2FNHnK5xrNZ2w%3D%3D&trackingId=HJk1oclOcrB26Y1KCe4ksw%3D%3D
Analista de calidad junior,Sermaluc,https://cl.linkedin.com/company/sermaluc-ltda-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Magdalena del Mar, Peru",6 hours ago,Yuliana Anticona MuÃ±oz,https://pe.linkedin.com/in/yuliana-anticona-mu%C3%B1oz-a6b256213,"Sermaluc, empresa que lleva alrededor de 30 años en el mercado trabajando principalmente para el rubro Bancario y financiero, enfocado en ofrecer servicios que faciliten y optimicen las operaciones de nuestros clientes a través de los servicios de Tecnología de la Información y Outsourcing.¡Te invitamos a ser parte de nosotros, postulando a la posición de:👉🏽 👉🏽 👉🏽” QA Automatizador Junior“ 👨 💻🌐👩 💻🌐📣 𝗥𝗲𝗾𝘂𝗶𝘀𝗶𝘁𝗼𝘀:• Título profesional técnico o universitario de Ingeniería Informática, Sistemas, Computación e Informática, Programación o a fines.📣 Experiencia:Experiencia mínima de 1 a 2 años realizando Automatización de pruebas utilizando herramientas Selenium, Cucumber, Appium y Postman sobre flujos de CI/CD con GitLab y/o Jenkins.Experiencia en desarrollo de Planes y Casos de Prueba funcionales, cargas y desempeño.Experiencia en el desarrollo de proyectos de automatización centrada principalmente en Java, desarrolloExperiencia haciendo uso de metodologías de desarrollo ágil.colaborativo utilizando sistemas de control de versiones (GIT).Experiencia en bases de datos relaciones MySQL y No-SQL.Conocimientos de herramientas de desarrollo de software tales como NetBeans e IntelliJ IDEA (Deseable)📣 𝗖𝗼𝗺𝗽𝗲𝘁𝗲𝗻𝗰𝗶𝗮𝘀:Atención al detalle visual.Trabajo en equipo y actitud colaborativa.Adaptabilidad al cambio y mejora continua.📣 𝗠𝗼𝗱𝗮𝗹𝗶𝗱𝗮d de trabajo Presencial.",https://pe.linkedin.com/jobs/view/analista-de-calidad-junior-at-sermaluc-4309036323?position=6&pageNum=0&refId=JwlkPS3Fsi%2FNHnK5xrNZ2w%3D%3D&trackingId=gOsvDdG9%2FS9kmobaF9cQqg%3D%3D
QA Automation,Yuno,https://www.linkedin.com/company/yunopay?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,,,"Remote, Colombia, Full Time, Individual Contributor, +2 years of experienceWho We AreAt Yuno, we are building the payment infrastructure that enables all companies to participate in the global market. Founded by a team of seasoned experts in the payments and IT industries, Yuno provides a high-performance payment orchestrator. Our technology offers companies access to leading payment capabilities, allowing them to engage customers confidently and maintain global business operations with seamless payment integrations worldwide.Shape your future with Yuno!We are Orchestrating the best high-performing team!If you are an QA Automation ambitious and passionate about innovation, joining Yuno will allow you to transform your passion into real high-impact solutions, contributing to our global expansion.As a QA Automation you will be part of the team of integrations.🟣 Your challenge at Yuno  Test software products for overall stability and reliability Create and manage test cases for regression; create automation and performance testing Estimate, prioritize, plan, setup test environment, and conduct testing activities Identify, record, document thoroughly and track bugs using JIRA Perform thorough regression testing Analyze test results and prepare test summary reports Provide usability feedback on UX/UI Design, develop, and execute automated tests using industry-standard testing frameworks and tools Create, maintain, and enhance automated test suites to cover various aspects of payment processing, including payment gateways, transaction flows, and payment security Identify test scenarios and use cases for automation, considering various payment methods and scenarios🟣 Skills you needMinimum Qualifications Bachelor's degree in Computer Science, Software Engineering, or a related field Proven experience as a QA Automation Engineer or similar role in the payments industry Adaptability to a constantly changing roadmap Demonstrated knowledge in: Automation backend: Python, Cucumber/Behave, Automation web/mobile, Typescrip, Webdriver.io, Appium, Page Object Model Detail-oriented with a strategic mindset and the ability to think critically and creatively to solve complex problems and drive business growth AI Knowledge Fluency EnglishPreferred Qualifications POO, design patterns, docker, k6/jmeter, CI/CD tools and y monitoring tools such as DataDog Ability to communicate complicated technical problems to both technical and business audiences Willingness to learn new technologies and frameworks🟣 What we offer at Yuno Competitive Compensation Remote work - You can work from everywhere! Home Office Bonus - We offer a one time allowance to help you create your ideal home office Work equipment Stock options Health Plan wherever you are Flexible Days off Language, Professional and Personal growth courses",https://pe.linkedin.com/jobs/view/qa-automation-at-yuno-4309032177?position=7&pageNum=0&refId=JwlkPS3Fsi%2FNHnK5xrNZ2w%3D%3D&trackingId=RrwnUeuwAp7BgCYbNHGXaA%3D%3D
Quality Assurance Specialist,Bevertec,https://ca.linkedin.com/company/bevertec?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",11 hours ago,,,"Job title: Quality Assurance AnalystLocation: Lima, Peru.Remote.The Quality Assurance Analyst (QA Analyst) is responsible for the planning, design and execution of system testing on simple to complex implementations. The QA Analyst works collaboratively with the various business units to execute and validate test cases based upon system requirements.Duties and Responsibilities:Interpret and comprehend software specifications.Utilize testing and debugging methodologies effectively.Develop and execute test plans and test cases to ensure quality assurance.Objectively create test plans to effectively manage risks in new iterations.Confirm that software operations do not adversely affect other areas of the application.Accurately record keystrokes, error codes, and other testing outcomes.Generate completion reports as needed.Support the upkeep of QA monitoring programs, including audits, controls, and other qualifiers.Identify security vulnerabilities and report them appropriately.Conduct risk analyses, verification, validation activities, and formal design reviews as relevant to QA.Ensure continuous compliance with both client and company policies.Encourage staff to adopt quality methods through training and support.Produce and maintain QA control documentation.Participate in the development of testing standards and procedures as necessary.Serve as a point of escalation for complex quality assurance issues.Perform other related duties as assigned.Qualifications:Bachelor's Degree in Computer Science, Technologist's Diploma, or equivalent experience.Over 5 years of experience in Quality Assurance.Experience in the fintech or banking sector is a must.Proficiency in English is required.Familiarity with QA methodologies.Experience with automated testing tools, including their implementation.Excellent written and verbal communication skills.Ability to manage multiple tasks and work independently with minimal supervision.Detail-oriented with strong analytical skills.Capable of creating and reviewing technical documentation, such as project plans, software specifications, and design documents.Proficient in using financial information systems and Microsoft Office Suite.Strong ability to prioritize and handle conflicting demands.",https://pe.linkedin.com/jobs/view/quality-assurance-specialist-at-bevertec-4308985431?position=8&pageNum=0&refId=JwlkPS3Fsi%2FNHnK5xrNZ2w%3D%3D&trackingId=un%2F%2Fuy%2B5lW%2BugJsmKKyKIw%3D%3D
QA Automatizador,HVS Reclutamiento,https://www.linkedin.com/company/hvs-reclutamiento?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",10 hours ago,,,,https://pe.linkedin.com/jobs/view/qa-automatizador-at-hvs-reclutamiento-4309004666?position=9&pageNum=0&refId=JwlkPS3Fsi%2FNHnK5xrNZ2w%3D%3D&trackingId=acFjAMS%2FMxWOC56N5Ffv0A%3D%3D
QA Funcional SemiSr,Softtek,https://mx.linkedin.com/company/softtek?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",10 hours ago,Katherine Alarcon Carbajal,https://pe.linkedin.com/in/katherine-alarcon-carbajal-b94359230,"Softtek es un proveedor global de servicios orientados a procesos de TI con más de 30 oficinas en Norteamérica, Latinoamérica, Europa y Asia. Maximizamos el valor del software para el mundo: Creamos, Probamos, Implementamos y damos mantenimiento a sistemas que empoderan organizaciones e individuos. En la actualidad nos encontramos en la búsqueda de un talento para el perfil: QA Funcional SemiSrRequisitos:Experiencia mínima de 2 años en la especialidad.Competencia técnica en Ingeniería de Sistemas, Informática o afines.Competencia técnica de metodologías y modelos de calidad para la industria del software.Competencia técnica medio de herramientas para la ejecución y seguimiento de pruebas.Competencia técnica de CMMI, ISTQB, Modelo en V, RUP.Metodologías de desarrollo de sistemas (ágiles, no ágiles).Competencia técnica de Scrum/UML/TDD/BDD/IC, experiencia en caso de asignaciones a equipos ágiles.Competencia técnica de diferentes Tipos de Testing (volumen, Smoke test, performance, funcional, técnico).Experiencia en Pruebas Funcionales, Regresión, Integración y Aceptación.Competencia técnica de lenguajes de consulta de Base de Datos.Competencia técnica en Servicios Web - AWS: APIs Competencia técnica en la utilización de Postman, SoapUI o ReadyAPI como herramientas de automatización.Manejo de lenguaje GherkinCompetencia técnica básico en Automatización / Scripting.""Ofrecemos:Ingreso a planilla con todos los beneficios de ley.EPS al 100%Modalidad de trabajo: HIBRIDOCapacitación constante y línea de carrera.Podrás optar por los descuentos corporativos en empresas de entretenimiento, educación, entre otros.Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potencializar tus habilidades técnicas como blandas.",https://pe.linkedin.com/jobs/view/qa-funcional-semisr-at-softtek-4295408928?position=10&pageNum=0&refId=JwlkPS3Fsi%2FNHnK5xrNZ2w%3D%3D&trackingId=ikl7O0Y6a0HH0Vdn9DUnjA%3D%3D
