Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
Analista QA Funcional,EVOL (TSnet),https://pe.linkedin.com/company/evol-biz?trk=public_jobs_jserp-result_job-search-card-subtitle,"Surco, Lima, Peru",6 hours ago,,,"EVOL es una firma de consultoría de procesos y tecnologías de la información, orientada a apoyar a las organizaciones en el despliegue exitoso de las estrategias empresariales y de transformación digital que permitan hacerlas más grandes, más fuertes y ágiles. Contamos con más de 25 años de experiencia local y regional y con un equipo de consultores especializados por industria.Estamos en búsqueda de un/a Analista QA Funcional para formar parte de uno de nuestros clientes del sector banca.REQUISITOS:Experiencia mínima de 3 años como QA Funcional.Experiencia sólida en validación de servicios web SOAP/REST utilizando Postman, SoapUI o Bruno.Manejo fluido de ecosistemas de trabajo como Jira, Azure DevOps, Trello o similares (ej. TestRail) para la gestión de casos de prueba y ciclo de vida de bugs.Ejecución de queries SQL (Oracle) para validación de datos y uso básico de Linux/Shell Scripting.Experiencia practica básica en automatización de pruebas (Selenium).Disponibilidad para trabajar de manera hibrida en Lima, Surco (2 veces presencial a la semana).BENEFICIOS:EPS cubierta al 100% para ti en un plan excelente.Oportunidades de desarrollo profesional y capacitación continua.Modalidad Híbrida.Excelente clima laboral.Actividades recreativas, salud y bienestar.Incorporación rápida y dinámica.“Cabe informar que el postulante afirma su consentimiento y autorización del uso de sus datos personales expuestos en su CV, dentro del marco de la Ley de Protección de Datos Personales N° 29733, para fines únicamente de postulación con la organización, este registro se deriva al área de RRHH y se conservará durante un plazo máximo de 6 meses, posterior al proceso de selección”.MIMP y normas complementarias, se reciben también postulaciones de personas con discapacidad, debidamente acreditadas y certificadas, a fin de ser evaluadas según la descripción del puesto.En cumplimiento de la Ley N.º 29733, Ley de Protección de Datos Personales, y su Reglamento, autorizo a TS NET S.A., con domicilio en Av. Javier Prado Este N° 2612, Urb. San Borja Norte, San Borja, Lima, a recopilar y tratar mis datos personales con la finalidad de gestionar los procesos de reclutamiento, selección y evaluación de personal, incluyendo su análisis, verificación, comunicación durante el proceso y eventual consideración en futuras convocatorias.He sido informado de que mis datos serán almacenados en el banco de datos “Postulantes a puestos de trabajo”, Código PJ-2025-3843 y se conservarán hasta que solicite su cancelación. Asimismo, se me ha informado que mis datos no serán transferidos, salvo obligación legal. Reconozco que el suministro de mis datos es necesario para las finalidades indicadas.Finalmente, declaro conocer que puedo ejercer mis derechos de Acceso, Rectificación, Cancelación y Oposición, así como revocar mi consentimiento, mediante solicitud al correo privacy@evol.biz.com o por escrito en las oficinas de la empresa.",https://pe.linkedin.com/jobs/view/analista-qa-funcional-at-evol-tsnet-4436912465?position=1&pageNum=0&refId=i6EOPfJV35U9K6HgfIwXig%3D%3D&trackingId=ilHC4h99oRA4dXbszwS%2BXQ%3D%3D
QA Automatizador Mobile Appium,Entelgy,https://es.linkedin.com/company/entelgy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",4 hours ago,Sandra Ruiz Flores,https://es.linkedin.com/in/sandraruizflores,"DÉJANOS CONTARTE LO QUE NOS HACE GENUINEBuscamos profesionales que quieran reinventarse cada día, que enfrentarse a los retos vaya en su ADN y que sientan pasión por trabajar con la tecnología. Esto nos hace únicos, diferentes y auténticos.¿QUÉ ESTAMOS BUSCANDO?Buscamos un Especialista QA Automation Semi Senior con capacidad de Asegurar la calidad de la aplicación móvil, validando el correcto funcionamiento de sus integraciones con APIs, middleware y microservicios desplegados en entornos GKE (Google Kubernetes Engine). Será responsable de ejecutar pruebas funcionales y automatizadas, promoviendo la detección temprana de incidencias y la mejora continua de la calidad del software dentro de un entorno ágil.Funciones:Diseñar, desarrollar y ejecutar casos de prueba manuales y automatizados para aplicaciones móviles.Automatizar pruebas funcionales de aplicaciones móviles utilizando Appium.Ejecutar pruebas funcionales y automatizadas sobre APIs REST, validando respuestas, reglas de negocio e integraciones mediante Postman.Validar la correcta integración entre aplicaciones móviles, middleware y microservicios.Realizar validaciones de datos mediante consultas en SQL y DB2.Revisar servicios desplegados en Google Kubernetes Engine (GKE), analizar logs y realizar troubleshooting básico para identificar incidencias.Gestionar los casos de prueba, evidencias y ejecución utilizando Jira y XRAY.Participar activamente en ceremonias ágiles bajo metodologías Scrum o Kanban.Identificar riesgos de calidad y proponer acciones preventivas durante el ciclo de desarrollo.Colaborar con equipos de Desarrollo, Arquitectura y Negocio para garantizar la calidad de las entregas.Elaborar evidencias de pruebas, reportar defectos y realizar seguimiento hasta su cierre.Promover la automatización de pruebas para optimizar los tiempos de validación y cobertura funcional.Apoyar en la validación de procesos relacionados con productos financieros, especialmente préstamos.Requisitos:Bachiller en Ingeniería de Sistemas o carreras afines.Mínimo 2 años de experiencia como Analista QA o QA Automatizador.Experiencia en pruebas de aplicaciones móviles.Experiencia validando integraciones entre aplicaciones móviles, APIs y microservicios.Deseable experiencia en proyectos del sector Banca o Fintech.Automatización de pruebas móviles con Appium.Pruebas funcionales y automatizadas de APIs REST.Manejo de Postman.Validación de integraciones entre aplicaciones móviles, middleware y microservicios.SQL y/o DB2 para validación de información.Conocimientos de Kubernetes (GKE) para:Validación de servicios.Revisión de logs.Troubleshooting básico.Manejo de Jira y XRAY.Experiencia trabajando con metodologías ágiles (Scrum o Kanban).Conocimiento de procesos de negocio en Banca o Fintech, especialmente en productos de préstamos.Integración de pruebas automatizadas en pipelines CI/CD utilizando Azure DevOps.(Deseable)Pruebas de performance utilizando K6.(Deseable)Conocimientos de integración y despliegue continuo.(Deseable)Experiencia en entornos cloud, preferentemente Google Cloud Platform (GCP).(Deseable)PORQUE EN ENTELGY TODO COMIENZA CONTIGOÚnicos, Reales, Auténticos, Diferentes……Somos 100% GENUINE.Nuestra cultura se vive en el día a día, somos como una gran familia y formamos Entelgy Family, donde podrás participar en diferentes actividades, eventos, retos y mucho más. También tenemos un conjunto de iniciativas orientadas a potenciar que tengas una vida sana y equilibrada, nuestro compromiso de contribuir a nuestra sociedad con iniciativas para el Cuidado del medio ambiente, Voluntariado comunitario, Sensibilización sobre personas vulnerables, etc. Health & Wellness, Responsabilidad Social, Programa para el Cuidado del Medio Ambiente.ASÍ ES COMO PONEMOS TODO NUESTRO TALENTO EN POTENCIAR EL TUYOVen para formar parte de nuestro equipo, y descubre que no es sólo lo que hacemos, sino cómo lo hacemos. ¡Atrévete a vivir una experiencia Genuine!Proyectos retadores para grandes clientes: Trabajarás en proyectos de gran relevancia para nuestros clientes, junto a un gran equipo de profesionales desde el primer día.Un progreso acelerado: Tu crecimiento estará garantizado y potenciado. Vamos contigo en lo que necesites.",https://pe.linkedin.com/jobs/view/qa-automatizador-mobile-appium-at-entelgy-4437332029?position=2&pageNum=0&refId=i6EOPfJV35U9K6HgfIwXig%3D%3D&trackingId=%2FVJ4M%2BNLhl4oB%2FIZABEjRA%3D%3D
QA Performance Engineer Semi Senior - Remoto,Synopsis S.A.,https://pe.linkedin.com/company/synopsis-s.a.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",8 hours ago,,,,https://pe.linkedin.com/jobs/view/qa-performance-engineer-semi-senior-remoto-at-synopsis-s-a-4438291177?position=3&pageNum=0&refId=i6EOPfJV35U9K6HgfIwXig%3D%3D&trackingId=NTK%2F%2BScC%2FoNiw4QROy58XA%3D%3D
Senior QA Automation,Coforge,https://in.linkedin.com/company/coforge-tech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",5 hours ago,Candy Aguilar,https://pe.linkedin.com/in/candy-aguilar-14957a20b,"Ubicación: PerúModalidad de trabajo: HíbridoResumen del puestoComo Senior QA Automation , serás responsable de planificar, coordinar y ejecutar pruebas funcionales, automatizadas y de servicios, garantizando la calidad de las soluciones entregadas. Colaborarás estrechamente con equipos de desarrollo, UX, product owners y usuarios finales para asegurar entregables alineados a los requerimientos del negocio.Responsabilidades y FuncionesAutomatización de pruebas con Selenium y Java.Implementación de pruebas bajo BDD con Cucumber y Karate DSL.Automatización de pruebas móviles con Appium.Certificación y validación de APIs (testing manual con Postman o SoapUI; automatización con Karate DSL + Java).Uso de herramientas de pruebas de rendimiento como JMeter.Ejecución de pruebas usando frameworks y herramientas como TestNG, Jenkins, Git, Jira y Xray.Requisitos y Habilidades+3 años de experiencia en QA Automation.Experiencia sólida con Selenium y Java para la automatización de pruebas.Conocimiento y experiencia en BDD (Cucumber, Karate DSL).Experiencia en la automatización de pruebas móviles con Appium.Experiencia en certificación de APIs (manual y automatizado).Experiencia con herramientas de performance testing como JMeter.Familiaridad con TestNG, Jenkins, Git, Jira y Xray.Fuertes habilidades de resolución de problemas y atención al detalle.Capacidad para trabajar de manera autónoma y en equipo en un entorno ágil.Excelentes habilidades de comunicación escrita y verbal.",https://pe.linkedin.com/jobs/view/senior-qa-automation-at-coforge-4437310647?position=4&pageNum=0&refId=i6EOPfJV35U9K6HgfIwXig%3D%3D&trackingId=jmd9Dp8gTrEejNTxOZ7dOg%3D%3D
QE Automation Data,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,14 hours ago,,,"Descripción de la empresaSomos Inetum, una compañía de servicios ágiles que proporciona soluciones digitales y un grupo global de tecnólogos que acompaña a sus clientes en el proceso de digitalización aprovechando al máximo el digital flow.Ofrecemos a nuestros clientes una combinación única de proximidad, organización sectorial y soluciones de calidad. Presente en más de 26 países, el Grupo tiene cerca de 27.000 colaboradores y apunta a continuar creciendo.¡En Inetum acompañamos a nuestros clientes y colaboradores en su camino al éxito!Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de IT y de negocios: ¡Postula ahora!Información adicional¿Qué vamos a ofrecerte como parte del equipo?Remuneración en planilla con todas las condiciones de ley.Tarjeta de AlimentosBeneficios corporativos a través de nuestra plataforma de descuentos.Capacitaciones constantes acorde a tu línea de carrera y otras de interés general (plataformas de e-learning).La oportunidad de participar en retos altamente innovadores.Línea de carrera.Conoce más de nosotros en www.inetum.com/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo. ¡Te esperamos!En Inetum promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos, y buscamos ampliar las oportunidades de desarrollo profesional.",https://pe.linkedin.com/jobs/view/qe-automation-data-at-inetum-4419481307?position=5&pageNum=0&refId=i6EOPfJV35U9K6HgfIwXig%3D%3D&trackingId=XG9Y4vNTPnK40XmLOv5Y2A%3D%3D
Analista senior de aseguramiento de calidad,"Mibanco, banco de la Microempresa",https://pe.linkedin.com/company/mibanco-peru?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,5 hours ago,,,"En Mibanco, el banco especializado en microfinanzas del Grupo Credicorp, nos encontramos en búsqueda de una persona apasionada, proactiva y con grandes ideas para impactar en la vida de los micro y pequeños empresarios del país incorporándose a nuestro equipo como Analista senior aseguramiento de la calidad.¿Cuáles serían tus principales responsabilidades?• Diseña y ejecuta casos de prueba funcionales y no funcionales apoyándose en IA Generativa.• Implementa y mantiene pruebas automatizadas utilizando herramientas de automatización y asistencia de IA Generativa.• Utiliza IA Generativa para acelerar la generación de scripts, datos de prueba y escenarios de validación.• Ejecuta validaciones de calidad en pipelines CI/CD en conjunto con el equipo de desarrollo.• Analiza resultados de pruebas y evidencia de calidad, apoyándose en IA para identificar patrones y causas recurrentes de defectos.• Colabora activamente con desarrolladores y PO en el día a día del squad para resolver incidencias de calidad.¿Qué necesitamos?• Egresado, bachiller o titulado en ingeniería de Sistemas, ingeniería de Software, ingeniería de computación o afines.• Dominio de Azure, Jira, DevOps y herramientas de automatización de pruebas.• Experiencia mínima de 3 años en roles de QA/QE (funcional y no funcional) participando activamente en squads de desarrollo, trabajando de forma integrada con developers y PO.• Ejecución de pruebas manuales y automatizadas en ciclos de desarrollo continuo. (Indispensable)• Uso práctico de herramientas de automatización y de IA generativa aplicadas a actividades de calidad. (Indispensable)• Conocimiento de frameworks de automatización (ej. Selenium, Cypress, Playwright, Postman u otros equivalentes). (Indispensable)• Conceptos de pruebas automatizadas: regresión, smoke, integración y aceptación. (Indispensable)• Conocimiento práctico de pipelines CI/CD y validaciones de calidad integradas usando quality gates y evidencias de calidad antes del pase a producción. (Indispensable)¿Qué ofrecemos?• Formar parte de uno de los grupos económicos más importantes del país.• Oportunidad de línea de carrera en la entidad de Microfinanzas más grande de Latinoamérica.• Excelente Clima Laboral.• Contrato a plazo indeterminado.• EPS cubierta al 70%.• Descuentos en entidades educativas, de salud y establecimientos comerciales.• Trabajo Híbrido.“Somos una organización comprometida con la igualdad de oportunidades para hombres y mujeres, y en línea con ello, todos nuestros procesos de selección se rigen bajo una política de igualdad de derechos y oportunidades, donde nuestros postulantes son considerados sin importar su origen, lengua, raza, sexo, idioma, religión, opinión, edad, talla, procedencia educativa, condición económica, social, física, mental o cualquier otra.""",https://pe.linkedin.com/jobs/view/analista-senior-de-aseguramiento-de-calidad-at-mibanco-banco-de-la-microempresa-4438526435?position=6&pageNum=0&refId=i6EOPfJV35U9K6HgfIwXig%3D%3D&trackingId=jbPfmK%2FQzqQbtfZOOp8OXA%3D%3D
Recruiting Manager,INDI Staffing Services,https://www.linkedin.com/company/indi-staffing-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",12 hours ago,Margareth Martins de Almeida,https://br.linkedin.com/in/margareth-martins-de-almeida-a2876326,"At BairesDev®, we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. Our diverse 4,000+ team, composed of the world's Top 1% of tech talent, works remotely on roles that drive significant impact worldwide.When you apply for this position, you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies, setting you on a path to exceptional career development and success.Talent Acquisition Senior Auditor at BairesDevAs a Senior Auditor , you'll play a key role in ensuring the quality, consistency, and reliability of recruitment audits. You'll handle complex and high-impact cases, review and guide junior auditors, and help align evaluation criteria across the team. This role offers the chance to make a real impact by improving the quality of hiring processes, working on meaningful and complex cases, shaping audit standards, and helping both processes and people grow through clear feedback and continuous improvement.What You'll Do:- Execute complex, sensitive, and high-impact audits.- Supervise and review Junior Auditors' evaluations.- Lead calibration calls and standardize criteria across the audit team.What we are looking for:- 5+ years of experience in Quality Assurance roles.- Proven experience auditing complex and high-impact roles, including senior profiles, closers, and specialized positions.- Hands-on experience supervising and calibrating Junior Auditors to ensure consistency and accuracy across evaluations.- Advanced proficiency in English.Nice to have:- Experience in Talent Acquisition.- Experience working with high-volume recruitment processes.- Experience in data analysis and SQL.How we do make your work (and your life) easier:- 100% remote work (from anywhere).- Excellent compensation in USD or your local currency if preferred- Hardware and software setup for you to work from home.- Flexible hours: create your own schedule.- Paid parental leaves, vacations, and national holidays.- Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent.- Supportive environment with mentorship, promotions, skill development, and diverse growth opportunities.Apply now and become part of a global team where your unique talents can truly thrive!",https://pe.linkedin.com/jobs/view/recruiting-manager-at-indi-staffing-services-4438257286?position=7&pageNum=0&refId=i6EOPfJV35U9K6HgfIwXig%3D%3D&trackingId=DRClk7tSQPJtPDz6wf9rrw%3D%3D
Líder de Servicios QA,Indra Group,https://es.linkedin.com/company/indragroupglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",11 hours ago,Felipe Hinojoza Estrada,https://pe.linkedin.com/in/felipe-hinojoza-estrada-26501318a,"Somos una empresa líder global de tecnología y consultoría digital que conecta personas, tecnología y negocios para generar crecimiento, transformación e impacto positivo y sostenible.Buscamos un Líder de Servicios QA con ganas de trabajar en nuestros equipos multidisciplinares.Funciones:Liderar el servicio de aseguramiento de calidad.Planificar y coordinar la ejecución de actividades de QA.Supervisar entregables y hallazgos asociados a calidad del servicio.Asegurar el cumplimiento de procesos, estándares y gobierno de calidad.Gestionar indicadores y reportes de calidad del servicio.Identificar y gestionar riesgos de calidad a lo largo del ciclo de desarrollo.Coordinar escalamientos y seguimiento de riesgos y hallazgos.Evaluar el estado de calidad para soporte a decisiones (Go / No-Go).Coordinar con equipos de desarrollo, negocio y especialistas QA.Asegurar la correcta ejecución del modelo de servicio (gobierno, ejecución, mejora).Hacer seguimiento al cierre de defectos y hallazgos de calidad.Requisitos:Experiencia en Aseguramiento de Calidad (QA) en proyectos de software.Experiencia gestionando equipos o servicios de QA.Experiencia en la coordinación de actividades de testing.Experiencia en la implementación de gobierno, procesos y estándares de calidad.Experiencia en la gestión de indicadores y riesgos de calidad.Experiencia interactuando con equipos de Desarrollo, QA y Negocio.Experiencia asegurando la calidad de las soluciones previo a su liberación.Conocimientos técnicos:Conocimiento de testing y aseguramiento de calidad.Gestión de pruebas, defectos y métricas QA.Identificación y seguimiento de riesgos de calidad.Uso de herramientas QA (Jira, Xray, Confluence u otras).Comprensión del ciclo de desarrollo de software.ISTQB (Foundation o Advanced/Manager) (deseable).Certificaciones ágiles (Scrum) (deseable).PMP (deseable).Condiciones de trabajo:Trabajo híbrido (3 veces por semana) en el distrito de Surquillo.L a V de 9:00am a 6:30pm.Beneficios:Cobertura al 100% de EPS.Asesorías psicológicas y nutricionales gratuitas.Convenios Corporativos.Acceso ilimitado a cursos y certificaciones online en Udemy.Crecimiento y desarrollo profesional.¡Anímate y postula con nosotros!",https://pe.linkedin.com/jobs/view/l%C3%ADder-de-servicios-qa-at-indra-group-4434868722?position=8&pageNum=0&refId=i6EOPfJV35U9K6HgfIwXig%3D%3D&trackingId=3SpnRD6h0fVbn77R6RsVZQ%3D%3D
Laboratory Quality Control Leader,A.P. Moller - Maersk,https://dk.linkedin.com/company/maersk-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lurín, Peru",18 hours ago,Mariela Rodriguez Gonzalez,https://cl.linkedin.com/in/mariela-rodriguez-gonzalez-398b4847,"En Maersk, somos líderes globales en logística y transporte, conectando negocios y personas en más de 130 países. Nuestra misión es simplificar la cadena de suministro y ofrecer soluciones integrales que impulsen el crecimiento de nuestros clientes.Únete a nosotros y sé parte de una compañía que apuesta por la innovación, la sostenibilidad y el desarrollo profesional.Como Jefe de Control de Calidad de Laboratorio tu rol será asegurar operaciones eficientes y el cumplimiento de calidad, trazabilidad y requisitos regulatoriosPrincipales ResponsabilidadesGestionar y fortalecer el Sistema de Calidad, asegurando el cumplimiento de BPM y normativa vigente.Controlar la documentación de calidad (POE, instructivos, registros y procedimientos), garantizando su actualización y cumplimiento.Asegurar el cumplimiento de las Buenas Prácticas de Manufactura (BPM) aplicables a acondicionamiento y reacondicionamiento autorizadas por DIGEMIDGestionar auditorías, inspecciones y planes de acción, asegurando la atención de observaciones y no conformidades.RequisitosQuímico Farmacéutico titulado, colegiado y habilitado. (excluyente)Experiencia mínima de 2 años como Jefe de Control de Calidad o Aseguramiento de Calidad en la industria farmacéutica o manufactura regulada.Conocimiento en Sistemas de Calidad, BPM, ISO 9001 , gestión documental y cumplimiento normativo.Experiencia en auditorías, inspecciones y gestión de no conformidades.Conocimiento en Controles en proceso, Calibraciones, Mapeos térmicos, Calificaciones, Validaciones y Sistemas de apoyo crítico.Conocimiento en Controles en proceso, Calibraciones, Mapeos térmicos, Calificaciones, Validaciones y Sistemas de apoyo crítico.Maersk is committed to a diverse and inclusive workplace, and we embrace different styles of thinking. Maersk is an equal opportunities employer and welcomes applicants without regard to race, colour, gender, sex, age, religion, creed, national origin, ancestry, citizenship, marital status, sexual orientation, physical or mental disability, medical condition, pregnancy or parental leave, veteran status, gender identity, genetic information, or any other characteristic protected by applicable law. We will consider qualified applicants with criminal histories in a manner consistent with all legal requirements.We are happy to support your need for any adjustments during the application and hiring process. If you need special assistance or an accommodation to use our website, apply for a position, or to perform a job, please contact us by emailing accommodationrequests@maersk.com.",https://pe.linkedin.com/jobs/view/laboratory-quality-control-leader-at-a-p-moller-maersk-4429557441?position=9&pageNum=0&refId=i6EOPfJV35U9K6HgfIwXig%3D%3D&trackingId=6NQZPHe3StPjGOZcwJYFMg%3D%3D
QA Performance SemiSr,Softtek,https://mx.linkedin.com/company/softtek?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 hours ago,Katherine Alarcon Carbajal,https://pe.linkedin.com/in/katherine-alarcon-carbajal-b94359230,"Softtek es un proveedor global de servicios orientados a procesos de TI con más de 30 oficinas en Norteamérica, Latinoamérica, Europa y Asia. Maximizamos el valor del software para el mundo: Creamos, Probamos, Implementamos y damos mantenimiento a sistemas que empoderan organizaciones e individuos. En la actualidad nos encontramos en la búsqueda de un talento para el perfil: QA Performance SemiSrRequisitos:Experiencia mínima 3 años como QA PerformanceExperiencia comprobada en JMeterGenerar informes técnicos de PerformanceCurso o Certificación en ISTQBManejo avanzado en Jira + complementos (Xray, Zephyr y/o Qmetry)Mínino 02 años realizando pruebas de APIs con PostmanExperiencia comprobada en BDDConocimientos avanzados en Selenium WebDriver y Karate DSLConocimiento en Azure Test PlanOfrecemos:Ingreso a planilla con todos los beneficios de ley.EPS al 100% + Seguro oncológicoContrato temporal (06 meses) con posibilidad de renovación*Bono trimestral de desempeñoConcepto Mensual de ConectividadCapacitación constante y línea de carrera.Podrás optar por los descuentos corporativos en empresas de entretenimiento, educación, entre otros.Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potencializar tus habilidades técnicas como blandas.En Softtek reconocemos que el talento es diverso; respetamos la identidad y condiciones de vida de cada persona y promovemos la equidad de trato y de oportunidades. Para lograr lo anterior, creamos un ambiente incluyente en el cual las personas muestran qué las define y emplean sus diferentes características para lograr mejores resultados.Por ello, promovemos la diversidad generacional, origen étnico, nacionalidad y la inclusión de personas con habilidades diferentes y/o discapacidad. En cumplimiento de la Ley N° 29733 y su reglamento.",https://pe.linkedin.com/jobs/view/qa-performance-semisr-at-softtek-4427625875?position=10&pageNum=0&refId=i6EOPfJV35U9K6HgfIwXig%3D%3D&trackingId=dfI%2FWf6bjIXGDU4jyAPdDg%3D%3D
