Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
QA funcional/aplicaciones web y móviles,Valtx Perú,https://pe.linkedin.com/company/valtx-peru?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",22 hours ago,,,"En Valtx, empresa con 24 años de experiencia en el mercado peruano, cuyo objetivo principal es convertirse en un socio estratégico, mediante soluciones tecnológicas en los diversos aspectos de los procesos de negocios; el desarrollo, implementación y mantenimiento de aplicaciones e infraestructura tecnológica para el negocio; y consultoría en diversos procesos de transformación, nos encontramos en la búsqueda de un QA FUNCIONAL - APLICACIONES WEB Y MÓVILES.¿Qué requisitos necesito? Bachiller o Técnico en Ingeniería en Sistemas, Informática, Computación o carreras afines Más de 5 años de experiencia en QA Funcional Experiencia en proyectos de aplicaciones web y móviles (preferentemente sector financiero o e-commerce) . Amplia experiencia en pruebas funcionales, exploratorias, de regresión y de humo Conocimiento de pruebas en dispositivos móviles: Android e iOS (físicos y emuladores) Diseño y ejecución de casos de prueba basados en requisitos funcionales y user stories Capacidad para identificar, documentar y dar seguimiento a defectos Conocimiento básico de APIs y herramientas como Insomnia para pruebas de integración . Conocimiento de metodologías ágiles: Scrum, Kanban ).Principales Funciones Del Puesto Realizar pruebas sobre las aplicaciones y plataformas desarrolladas Generar los planes y casos de pruebas funcionales y no funcionales. Responsable de validar la funcionalidad, usabilidad y experiencia de usuario, garantizando que los productos cumplan con los estándares de calidad esperados. Validación de sistemas, implementación y ejecución de pruebas.",https://pe.linkedin.com/jobs/view/qa-funcional-aplicaciones-web-y-m%C3%B3viles-at-valtx-per%C3%BA-4390698422?position=1&pageNum=0&refId=4kU3JYIaTg8ojT5V51amxg%3D%3D&trackingId=dK5pyayBQUVo%2B8JNq%2Bo9vg%3D%3D
QA Funcional Senior,Periferia IT Group,https://co.linkedin.com/company/periferia-it-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",16 hours ago,,,"¡Prepárate para vivir una nueva etapa con Periferia IT Group! 🌟Si tienes experiencia como QA Funcional Senior y quieres generar un impacto en el mundo tecnológico, esta es tu oportunidad para unirte a nuestro equipo. Trabajarás con más de 1,000 profesionales en una multinacional colombiana líder en el sector TI, con fuerte presencia en América Latina y Estados Unidos. ¡Impulsa tu carrera con nosotros y haz crecer tu potencial! 🚀📈💼💻¿Te gustaría llevar tu carrera al siguiente nivel con Periferia IT Group?👥 Únete a nuestra cultura Periferia enfocada al servicio y la innovación, donde cada idea cuenta para superar las expectativas de nuestros clientes.🚀 Sumérgete en un entorno laboral dinámico que fomenta el aprendizaje continuo y el desarrollo personal.💡 Participa en proyectos desafiantes donde podrás aplicar tus conocimientos y habilidades para generar un impacto real.🤝 Disfruta de un equilibrio entre tu vida personal y laboral, mientras promovemos el bienestar integral de todos nuestros colaboradores.Para destacar en tu postulación debes:🎓 Ser Profesional en Carreras de ingeniería de sistemas , informática o afines. (culminado o trunco)💻 Contar con experiencia superior a 3 años como QA funcional con experiencia en automatización de Aplicaciones mobiles android IOS📊 Dominar un nivel en canales digitales y experiencia en el sector financiero .🌱 Capacidad de adaptarse a nuevas tecnologías y enfoques innovadores para maximizar su impacto.Tus funciones específicas serán:📈 Ejecutar pruebas funcionales y de automatización en aplicaciones móviles Android e iOS, asegurando la calidad y correcto funcionamiento de los aplicativos.🧠 Diseñar y mantener scripts de automatización utilizando herramientas especializadas para pruebas móviles.💼 Identificar, documentar y dar seguimiento a incidencias, garantizando su resolución oportuna en coordinación con el equipo de desarrollo.Lo que encontrarás al unirte al mundo de Periferia IT Group:🏠🏢 Trabajo presencial en Lima /Perú sector san isidro📜 Contrato a plazo determinado💰 Salario negociable según experiencia y habilidades.🎁 Beneficios a la carta para tu bienestar y estilo de vida.¡Da el paso y únete hoy a nuestro equipo Periferia IT! 🎉",https://pe.linkedin.com/jobs/view/qa-funcional-senior-at-periferia-it-group-4390466954?position=2&pageNum=0&refId=4kU3JYIaTg8ojT5V51amxg%3D%3D&trackingId=XGpU%2FkaZ2vCpk2Cbz2y1YA%3D%3D
Analista QA Funcional,FRICE Consulting,https://cl.linkedin.com/company/frice-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",9 hours ago,,,"Desde FRICE Consulting, empresa líder en Consultoría TI y captación de Talento Digital, desde el año 2016 tenemos operaciones en distintos países de Latinoamérica. En este momento, para un importante cliente que tiene operaciones en diversos países, nos encontramos en la búsqueda de un talento para el perfil: Analista QA FuncionalPaís: Lima, PerúModalidad: SemipresencialTiempo de asignación: 3 mesesJornada Laboral: Full Time, Lunes a viernesObjetivo del puesto:Asegurar la calidad funcional del proyecto B2B y eCommerce mediante el diseño, ejecución y documentación de pruebas, validando que los desarrollos cumplan con los requerimientos del negocio, incluyendo integraciones y aspectos de rendimiento básicos.Requisitos:3+ años de experiencia comprobable como analista QA funcional en proyectos B2BConocimiento de e-commerceConocimiento de PostmanConocimiento de Jmeter y otra aplicación de performanceExperiencia trabajando con metodología ágil. Manejo de Herramienta JIRAPensamiento analítico y orientación a procesos, con capacidad de trabajo colaborativo con áreas técnicas y de negocio y adaptación a entornos dinámicos.En FRICE Consulting valoramos la diversidad e inclusión, fomentando un entorno donde el talento trasciende cualquier diferencia.¡Únete a nuestra Comunidad FRICE!No dudes en postular por el portal.",https://pe.linkedin.com/jobs/view/analista-qa-funcional-at-frice-consulting-4391458822?position=3&pageNum=0&refId=4kU3JYIaTg8ojT5V51amxg%3D%3D&trackingId=K5gvBP2Upi7QzLZe1ZrCQQ%3D%3D
QA automatizador,Valtx Perú,https://pe.linkedin.com/company/valtx-peru?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",22 hours ago,,,"En Valtx, empresa con 24 años de experiencia en el mercado peruano, cuyo objetivo principal es convertirse en un socio estratégico, mediante soluciones tecnológicas en los diversos aspectos de los procesos de negocios; el desarrollo, implementación y mantenimiento de aplicaciones e infraestructura tecnológica para el negocio; y consultoría en diversos procesos de transformación, nos encontramos en la búsqueda de un QA - AUTOMATIZADOR.¿Qué requisitos necesito? Bachiller o Técnico en Ingeniería en Sistemas, Informática, Computación o carreras afines Más de 5 años de experiencia en QA Automation Experiencia demostrable en proyectos de aplicaciones web y móviles . Experiencia en pruebas de aplicaciones móviles nativas e híbridas (Android e iOS) Experiencia en automatización de pruebas con herramientas como: Selenium, Appium, Requests, SauceLabs o similares Conocimiento de lenguajes de programación: Python / TypeScript. Conocimiento de patrones de diseño: Page Object Model (POM). Manejo de herramientas de CI/CD: Github Actions. Versionamiento de código: Git. Conocimiento de APIs REST y herramientas como Postman, Insomnia Experiencia con dispositivos físicos y emuladores/simuladores (Android Studio, Xcode) Gestión de pruebas: JIRA, Xray TestRail, Zephyr. Conocimiento de bases de datos Oracle, SQL (SQL y PL-SQL) Conocimiento de metodologías ágiles: Scrum, Kanban ). Experiencia en entornos bancarios o financieros (deseable)Principales Funciones Del Puesto Realizar pruebas automatizadas sobre las aplicaciones y plataformas desarrolladas Generar los planes y casos de pruebas funcionales y no funcionales. Creación, mantenimiento y ejecución de scripts de pruebas automatizadas para aplicaciones web y móviles (Android e iOS).Garantizar la calidad del software mediante la implementación de frameworks de automatización robustos y escalables. Mentalidad de mejora continua y automatización end-to-end.",https://pe.linkedin.com/jobs/view/qa-automatizador-at-valtx-per%C3%BA-4390691766?position=4&pageNum=0&refId=4kU3JYIaTg8ojT5V51amxg%3D%3D&trackingId=n%2BlHZAi2p0DYc9fq2AX5Fw%3D%3D
Quality Assurance Manager,SIMPLi,https://www.linkedin.com/company/eatsimpli?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",5 hours ago,,,,https://pe.linkedin.com/jobs/view/quality-assurance-manager-at-simpli-4391179995?position=5&pageNum=0&refId=4kU3JYIaTg8ojT5V51amxg%3D%3D&trackingId=KKAnRzn7aFz9ywa%2Bm1LJiw%3D%3D
Technical Direction & QA Analyst,B. Braun Group,https://de.linkedin.com/company/bbraun-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lurín, Peru",15 hours ago,,,"De 02 a 03 años de experiencia laboral en industria farmacéutica en Asuntos regulatorios, Dirección Técnica o puestos afines.",https://pe.linkedin.com/jobs/view/technical-direction-qa-analyst-at-b-braun-group-4371309051?position=6&pageNum=0&refId=4kU3JYIaTg8ojT5V51amxg%3D%3D&trackingId=nKTQYoaOhFJAatAVcInl5w%3D%3D
QA AUTOMATIZADOR SENIOR,Periferia IT Group,https://co.linkedin.com/company/periferia-it-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",16 hours ago,,,"¡Prepárate para vivir una nueva etapa con Periferia IT Group! 🌟Si tienes experiencia como QA AUTOMATIZADOR SENIOR y quieres generar un impacto en el mundo tecnológico, esta es tu oportunidad para unirte a nuestro equipo. Trabajarás con más de 1,000 profesionales en una multinacional colombiana líder en el sector TI, con fuerte presencia en América Latina y Estados Unidos. ¡Impulsa tu carrera con nosotros y haz crecer tu potencial! 🚀📈💼💻¿Te gustaría llevar tu carrera al siguiente nivel con Periferia IT Group?👥 Únete a nuestra cultura Periferia enfocada al servicio y la innovación, donde cada idea cuenta para superar las expectativas de nuestros clientes.🚀 Sumérgete en un entorno laboral dinámico que fomenta el aprendizaje continuo y el desarrollo personal.💡 Participa en proyectos desafiantes donde podrás aplicar tus conocimientos y habilidades para generar un impacto real.🤝 Disfruta de un equilibrio entre tu vida personal y laboral, mientras promovemos el bienestar integral de todos nuestros colaboradores.Para destacar en tu postulación debes:🎓 Ser Profesional en Carreras de ingeniería de sistemas , informática o afines. (culminado o trunco)💻 Contar con experiencia superior a 3 años en automatización en Aplicaciones mobiles android IOS, Python y selenium📊 Dominar un nivel en el sector Financiero🌱 Capacidad de adaptarse a nuevas tecnologías y enfoques innovadores para maximizar su impacto.Tus funciones específicas serán:📈 Ejecutar pruebas funcionales y de automatización en aplicaciones móviles Android e iOS, asegurando la calidad de los desarrollos.🧠 Diseñar y mantener scripts de automatización utilizando herramientas como Appium y Selenium.💼 Validar flujos de negocio en aplicaciones móviles y canales digitales del sector bancarioLo que encontrarás al unirte al mundo de Periferia IT Group:🏢 Trabajo presencial en Lima -Perú sector san Isidro📜 Contrato a plazo Determinado💰 Salario negociable según experiencia y habilidades.🎁 Beneficios a la carta para tu bienestar y estilo de vida.¡Da el paso y únete hoy a nuestro equipo Periferia IT! 🎉",https://pe.linkedin.com/jobs/view/qa-automatizador-senior-at-periferia-it-group-4390473950?position=7&pageNum=0&refId=4kU3JYIaTg8ojT5V51amxg%3D%3D&trackingId=JWeC6fkXYWcxixQKFRFN3g%3D%3D
QA Automation,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",12 hours ago,,,"Somos Inetum, una compañía de servicios ágiles que proporciona soluciones digitales y un grupo global de tecnólogos que acompaña a sus clientes en el proceso de digitalización aprovechando al máximo el digital flow. Ofrecemos a nuestros clientes una combinación única de proximidad, organización sectorial y soluciones de calidad. Presente en más de 26 países, el Grupo tiene cerca de 27.000 colaboradores y apunta a continuar creciendo. ¡En Inetum acompañamos a nuestros clientes y colaboradores en su camino al éxito! Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de IT y de negocios: ¡Postula ahora!Actualmente nos encontramos en búsqueda de 02 QA Automatizadores para que se integren a nuestro equipo.RequisitosEgresado(a) universitario de Ingeniería de Sistemas, Ingeniería Informática, Ingeniería de Software o afinesMínimo 02 años de experiencia en el rol de Automation o similaresExperiencia en automatización de pruebas con herramientas como Selenium, Karate DSL, PlaywrightConocimiento en lenguajes de programación: Java, PythonRedacción de pruebas en lenguaje GherkinExperiencia en BDD y ATDDManejo de herramientas de CI/CD: Jenkins, GitLab, Azure DevOpsConfiguración de pipelines y ejecución de pruebas automatizadasExperiencia en pruebas de performance con JMeter, Blazemeter, k6Pruebas de microservicios y/o APIs con herramientas como Postman, KarateManejo de herramientas de gestión de pruebas: JIRA, Zephyr, QMetryConocimiento en técnicas de diseño de casos de pruebaFamiliaridad con metodologías ágiles (Scrum/Kanban)BeneficiosIncorporación a planilla con todos los beneficios de leyCapacitaciones generales y específicas de acuerdo a tu especialidadActividades de integración y Wellness ProgramsDescuentos corporativos en diversos establecimientosCondicionesModalidad híbrida en San Isidro, Lima. 02 veces presencial a la semana en oficinas de clienteHorario Lunes a Viernes de 09:00 am a 06:00 pmConoce más de nosotros en www.inetum.com/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo. ¡Te esperamos!En Inetum promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos, y buscamos ampliar las oportunidades de desarrollo profesional.",https://pe.linkedin.com/jobs/view/qa-automation-at-inetum-4390884409?position=8&pageNum=0&refId=4kU3JYIaTg8ojT5V51amxg%3D%3D&trackingId=%2BFbl7z8JRQ%2Br4DjvTgHkBQ%3D%3D
Analista QA Automatizador,Indra Group,https://es.linkedin.com/company/indragroupglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",5 hours ago,Martin Alonso Mendoza Martinez,https://pe.linkedin.com/in/martin-alonso-mendoza-martinez,"Estamos en la búsqueda de este puesto para que sea nuestro representante frente a una empresa del rubro financiero.( 1) QA Automatizador🎯 ¿Qué buscamos en ti?Título universitario de las carreras de Ingeniería Informática, Ingeniería de Sistemas, Ingeniería de Tecnología de la Información, Ingeniería Industrial u otras afines por la formaciónAl menos 3 años de experiencia como QA AutomatizadorAutomatización de Pruebas:Construcción de pruebas automatizadas para:APIs (REST/SOAP/GraphQL)MicroserviciosUI (web) E2ERegresión, smoke e integraciónExperiencia con frameworks:RestAssured, Karate, Postman/Newman, Playwright, Cypress, Selenium.B. CI/CD y Validaciones TécnicasIntegración de pruebas automatizadas en pipelines:GitHub Actions, Azure DevOpsC. Test Data Management (TDM) – Requerimiento claveExperiencia en gestión de datos de prueba, incluyendo:Generación, anonimización o mascaramiento de datos.Aprovisionamiento de datasets para pruebas automatizadas.Ciclo TDM: creación, mantenimiento, expiración y limpieza.Manejo de datos sensibles según políticas del banco (PII / PCI).Capacidad para preparar data consistente para:IntegracionesFlujos transaccionalesPruebas en ambientes STG o UAT💼 ¿Cuáles serán tus retos?Diseñar, desarrollar y mantener pruebas automatizadas para APIs (REST, SOAP, GraphQL), microservicios y aplicaciones web (E2E).Implementar pruebas de regresión, smoke e integración para asegurar la estabilidad del sistema.Crear scripts robustos utilizando frameworks como RestAssured, Karate, Playwright, Cypress y Selenium.Integrar suites de pruebas en pipelines CI/CD utilizando GitHub Actions y Azure DevOps.Configurar ejecuciones automáticas en distintos entornos (STG, UAT).💡 Beneficios exclusivosHorario: Lunes a Viernes de 9:00 am a 6:30 pmModelo de trabajo: Híbrido-Presencialidad cada 15 días y/o trimestral-San Isidro.EPS cubierto al 100% en Plan BaseUdemy acceso totalLínea de CarreraKit ergonómico para laborar desde casa¡Anímate y postula con nosotros!",https://pe.linkedin.com/jobs/view/analista-qa-automatizador-at-indra-group-4391918281?position=9&pageNum=0&refId=4kU3JYIaTg8ojT5V51amxg%3D%3D&trackingId=r0RJFspyCCRUJ7KA5HAcyA%3D%3D
QA Automation Engineer,Indra Group,https://es.linkedin.com/company/indragroupglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",10 hours ago,,,,https://pe.linkedin.com/jobs/view/qa-automation-engineer-at-indra-group-4391079848?position=10&pageNum=0&refId=4kU3JYIaTg8ojT5V51amxg%3D%3D&trackingId=81B2CFeAhNlPijRpkZcfog%3D%3D
