Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
Analista de Testing QA Jr / Core Bancario,Valtx Perú,https://pe.linkedin.com/company/valtx-peru?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Borja, Peru",8 hours ago,,,"En Valtx, empresa con 25 años de experiencia en el mercado peruano, cuyo objetivo principal es convertirse en un socio estratégico, mediante soluciones tecnológicas en los diversos aspectos de los procesos de negocios; el desarrollo, implementación y mantenimiento de aplicaciones e infraestructura tecnológica para el negocio; y consultoría en diversos procesos de transformación, nos encontramos en la búsqueda de una ANALISTA DE PRUEBAS (QA)Principales funciones o actividadesRealizar pruebas manuales y automatizadas sobre las aplicaciones y plataformas desarrolladasGenerar los planes y casos de pruebas funcionales y no funcionales.Identificar, reportar y hacer seguimiento de los defectos encontrados.Colaborar estrechamente con el equipo de desarrollo para la resolución de defectos.Documentar el proceso de aseguramiento de calidad y el resultado de las pruebas.Asegurar el cumplimiento de estándares de programación y desarrollo seguro durante el ciclo de vida de software.¿Qué requisitos necesito?Universitario egresado y/o Bachiller2+ años en la ejecución de pruebas core bancario.Conocimientos:Experiencia en AS400Pasivos, Telebanking - trx para personas, Cobranzas y descuentos (letras y facturas) Tarjeta de Debito, Tarjeta de crédito, Inicio de Relación (OnBoarding) BT SBP, Préstamos Dominio de BantotalMetodologías ágilesConocimiento de bases de datos Oracle, SQL SERVERAutomatización: Selenium, Appium, Cypress, Katalon Studio (deseable)Pruebas de rendimiento/Seguridad: JMeter, SonarQube, OwasZAP, BurpSuite (deseable)Disponibilidad para laborar híbrido¿Por qué Valtx?Porque creemos que el talento se potencia con propósito. En Valtx no solo desarrollamos tecnología, transformamos negocios y acompañamos a nuestros colaboradores en su desarrollo profesional, promoviendo una cultura colaborativa, cercana y orientada a la excelencia.¿Estás listo para construir soluciones que marcan la diferencia?Postula hoy y forma parte de un equipo que evoluciona contigo.",https://pe.linkedin.com/jobs/view/analista-de-testing-qa-jr-core-bancario-at-valtx-per%C3%BA-4404852266?position=1&pageNum=0&refId=%2BhrwUMAkIhDfSEiV2PWcMw%3D%3D&trackingId=SnYD5dFR4XexftJpBU3TFw%3D%3D
QA Funcional,Indra Group,https://es.linkedin.com/company/indragroupglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",9 minutes ago,,,"🚀 ¡Seguimos creciendo en Indra Perú! Buscamos un/a QA Funcional  para sumarse a nuestro equipo y participar en proyectos de alto impacto.🔎 ¿Cuáles serán tus retos?Diseñar y ejecutar estrategias de pruebas funcionales y no funcionalesParticipar en revisiones de requerimientosOptimizar procesos de QA👩‍💻 ¿Qué buscamos?Egresado técnico y/o universitario de Ingenierías en Software, Informática, Sistemas, Telecomunicaciones o carreras afines.Experiencia mínima de 5 años en el rolExperiencia en SQL intermedioExperiencia en pruebas de API (Postman, RestAssured)CI/CD básico (Jenkins, GitLab CI)Conocimiento en frameworks (BDD, Page Object Model)Manejo de herramientas de testing como Jira, TestRail y PostmanConocimiento de metodologías ágiles (Scrum, Kanban)⭐ DeseableCertificaciones (ISTQB Advanced, Agile Testing)Experiencia en tarjetas de crédito y/o débitoConocimiento en frameworks (BDD, Page Object Model)Conceptos básicos de programaciónBeneficios🚑 EPS 100%📚 Acceso total a Udemy para tu desarrollo profesional.🔖 Descuentos corporativos.📈 Línea de carrera.🧠 Atención psicológica.🥦 Atención nutricional.Detalles De La PosiciónModalidad: PresencialHorario: Lunes a Viernes de 9:00 am a 6:30pm en San IsidroMinsait, technology for a more human future.",https://pe.linkedin.com/jobs/view/qa-funcional-at-indra-group-4404950132?position=2&pageNum=0&refId=%2BhrwUMAkIhDfSEiV2PWcMw%3D%3D&trackingId=8jGjCgoOwAIdvwqbugfFAQ%3D%3D
QA Funcional,Indra Group,https://es.linkedin.com/company/indragroupglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",9 hours ago,Emilyn Fernandez,https://pe.linkedin.com/in/emilyn-fernandez-562559145,"En Indra, seguimos creciendo y buscamos un/a QA Funcional para sumarse a nuestro equipo y participar en proyectos de alto impacto.🔎 ¿Cuáles serán tus retos?• Diseñar y ejecutar estrategias de pruebas funcionales y no funcionales• Participar en revisiones de requerimientos• Optimizar procesos de QA👩 💻 ¿Qué buscamos?• Egresado técnico y/o universitario de Ingenierías en Software, Informática, Sistemas, Telecomunicaciones o carreras afines• Experiencia de 5 años en el rol• Experiencia en SQL intermedio• Experiencia en pruebas de API (Postman, RestAssured)• CI/CD básico (Jenkins, GitLab CI)• Manejo de herramientas de testing como Jira, TestRail y Postman• Conocimiento de metodologías ágiles (Scrum, Kanban)⭐ Deseable:• Certificaciones (ISTQB Advanced, Agile Testing)• Conocimiento en frameworks (BDD, Page Object Model)• Experiencia en tarjetas de crédito y/o débito• Conceptos básicos de programaciónBeneficios:🚑 EPS 100%📚 Acceso total a Udemy para tu desarrollo profesional.🔖 Descuentos corporativos.📈 Línea de carrera.🧠 Atención psicológica.🥦 Atención nutricional.Detalles de la posición:Modalidad: PresencialHorario: Lunes a Viernes de 9:00 am a 6:30pm en San IsidroMinsait, technology for a more human future.",https://pe.linkedin.com/jobs/view/qa-funcional-at-indra-group-4401952813?position=3&pageNum=0&refId=%2BhrwUMAkIhDfSEiV2PWcMw%3D%3D&trackingId=9t5qVGOepQxkIpSGR8SKFw%3D%3D
Functional Quality Assurance,Tata Consultancy Services,https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",13 hours ago,Athira K V,https://in.linkedin.com/in/athira-k-v-a848a1228,"¡Únete a una de las mayores empresas de servicios de TI del mundo! ¡Aquí podrás transformar tu carrera!¿Por qué formar parte de TCS? En TCS, creemos que las personas marcan la diferencia, por eso fomentamos una cultura de aprendizaje continuo, llena de oportunidades de mejora y desarrollo mutuo. El entorno ideal para expandir ideas con las herramientas adecuadas, contribuyendo a nuestro éxito en un ambiente colaborativo.Buscamos un Functional Quality Assurance con ganas de aprender y transformar su carrera.Descripción del trabajo:Revisar los requisitos del software y preparar escenarios de prueba.Ejecutar pruebas de usabilidad del software.Analizar los resultados de las pruebas sobre el impacto en la base de datos, errores o fallos, y usabilidad.Participar en reuniones de planificación de la aplicación.Asegurar que todo el trabajo relacionado con las pruebas se realice según los estándares y procedimientos definidos.Documentar y comunicar los resultados de las pruebas y elaborar informes detallados.Colaborar con el equipo de desarrollo de software para garantizar que se resuelvan los problemas del software.En TATA Consultancy Services, promovemos una cultura inclusiva y trabajamos siempre por la equidad. Esto se aplica a género, personas con discapacidad, personas LGBTQIA+, religión, raza y etnia; en resumen, todas nuestras oportunidades se desarrollan teniendo en cuenta estos principios. Desarrollamos diversas iniciativas de inclusión y responsabilidad social para construir una TCS que respete la individualidad. ¡Únete a TCS!#ConstruyendoSobreLaCreencia",https://pe.linkedin.com/jobs/view/functional-quality-assurance-at-tata-consultancy-services-4392923603?position=4&pageNum=0&refId=%2BhrwUMAkIhDfSEiV2PWcMw%3D%3D&trackingId=fyb3vmET431kcL2041TwDw%3D%3D
Analista de aseguramiento de la calidad de TI,Ayesa,https://es.linkedin.com/company/ayesa?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,10 hours ago,,,"¡En Ayesa Digital crecemos contigo!Cada profesional de nuestra empresa es importante para nosotros, nos ayudan a crecer de manera diversa y gracias a ellos somos más de 11.000 personas trabajando con el mismo objetivo en 10 países.Si eres una persona entusiasta y buscas un nuevo reto profesional, ¡Este es tu sitio!Buscamos ampliar nuestro equipo con un/a QA Automatizador/a Semi Senior para incorporarse en las oficinas de nuestro cliente en Perú-Lima.¡Anímate a dar el salto! ¡Te estamos esperando!¿Qué buscamos?Formación: Profesionales en Ingeniería de Sistemas, Informática o carreras afines.Experiencia: Mínima de 2 a 3 años en roles de QA realizando pruebas funcionales y no funcionales de aplicaciones web y mobile, pruebas de servicios REST (Postman o similar) y pruebas de stress.Herramientas de documentación: Conocimiento de Testquality, Cucumber, TestRail o Zephyr.Base de datos: Conocimiento intermedio en SQL (consultas y validación de datos).Lenguajes: Manejo de Python o JavaScript.Metodologías: Experiencia en entornos ágiles.Conocimientos técnicos: Arquitectura web/móvil básica y control de versiones (Git).Automatización: Experiencia con Serenity (valorable).Habilidades blandas: Autonomía, pensamiento analítico, comunicación efectiva, proactividad y enfoque en mejora continua.Responsabilidades del puestoAnalizar requerimientos funcionales y técnicos para definir escenarios de prueba.Diseñar, documentar y ejecutar planes y casos de prueba (Funcionales, Regresión, Smoke y Exploratorias).Identificar, documentar y dar seguimiento a defectos utilizando herramientas como Testquality.Validar integraciones mediante pruebas de APIs (Postman).Realizar consultas a bases de datos SQL para validación de información.Participar en ceremonias ágiles (Daily, Planning, Review, Retrospectiva).Colaborar con desarrolladores y analistas funcionales para asegurar la calidad desde etapas tempranas.Diseñar, desarrollar y mantener scripts de pruebas automatizadas utilizando Serenity (deseable).¿Qué ofrecemos?Oportunidad para trabajar en un proyecto innovador.Ambiente dinámico y colaborativo.Remuneración competitiva según el mercado.Interesados enviar CV documentado a cehuapaya@ayesa.com, con el asunto: QA-CLD¡Únete a la multinacional española tecnológica referente en el mundo!Atendiendo a lo establecido en la Ley N.º 26772, que prohíbe toda discriminación en la oferta de empleo y acceso al mismo por motivo de origen, raza, sexo, idioma, religión, opinión, condición económica o de cualquier otra índole, así como en la Ley General de las Personas con Discapacidad (Ley N.º 29973), Ayesa promueve la igualdad de oportunidades en el acceso y permanencia al empleo para todas las personas, sin distinción.",https://pe.linkedin.com/jobs/view/analista-de-aseguramiento-de-la-calidad-de-ti-at-ayesa-4401968600?position=5&pageNum=0&refId=%2BhrwUMAkIhDfSEiV2PWcMw%3D%3D&trackingId=r80kAxZVHkKeXBf602HTbw%3D%3D
QA - Automation,"NTT DATA, Inc.",https://jp.linkedin.com/company/ntt-data-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"La Molina, Peru",9 hours ago,Reynaldo Vega Moreno,https://pe.linkedin.com/in/reynaldo-vega-moreno-bb1637200,"Somos NTT DATA, la empresa de servicios TI más grande del mundo, contamos con más de 140.000 profesionales y operamos en más de 50 países. Brindamos soluciones de negocio, estrategia, desarrollo y mantenimiento de aplicaciones tecnológicas y outsourcing.Queremos seguir construyendo un entorno único de colaboración, creativo, cercano y generoso; que nos permita seguir evolucionando juntos, como comunidad y como sociedad, prosperando en un día a día lleno de nuevas y mejores posibilidades.En NTT DATA todos somos Digital Lovers, nos une la tecnología y el corazón, dos ideas que cuando se mezclan nos dan infinitas posibilidades. Ser un Digital Lover es ser un amante de lo digital, es poner el corazón en lo que se hace, es no tener miedo de tener la cabeza en las nubes y ser capaz de iniciar cada proyecto con mariposas en el estómago.¡Estas a un paso de ser un Digital Lover, te invitamos a revisar la vacante de QA Automation Engineer y vivir esta experiencia!Requisitos - Experiencia:Egresado de carrera técnica o universitaria en Ing. de Sistemas, Desarrollo de Software o afines1 año a más de experiencia en Automation con alguna de las siguientes tecnologías: Selenium WebDriver, Karate DSL, Rest Assured, Serenity, Appium.Test Management: Jira + Xray, Gherkin.Testing Continuo: Jenkins, Bitbucket.Certificado ISTQB (deseable).Metodología BDD.Beneficios:Contrato indeterminado desde el primer día.Inmejorable oportunidad de línea de carrera profesional en nuestra consultora líder en el mercado TI.Capacitaciones y Certificaciones.EPS cubierta al 100%.Tarjeta de alimentos.Oportunidad de trabajar en proyectos de clientes de gran envergadura locales e internacionales.NTT DATA es un entorno inclusivo donde cada voz es escuchada y cada historia es valorada. Por eso, nuestro proceso de selección y reclutamiento se enfoca en identificar el talento sin distinción o sesgos relacionados con género, sexo, orientación sexual, discapacidad, edad u otras características personales.",https://pe.linkedin.com/jobs/view/qa-automation-at-ntt-data-inc-4404841645?position=6&pageNum=0&refId=%2BhrwUMAkIhDfSEiV2PWcMw%3D%3D&trackingId=TmXUnPUnQdDV88qyq84fVA%3D%3D
Quality Assurance Engineer,Monnet Payments,https://pe.linkedin.com/company/monnet-payment-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",14 hours ago,TalÃ­a Ures,https://ar.linkedin.com/in/tal%C3%ADa-ures-397292216,"Semi Senior QA EngineerSomos Monnet Payments Solutions, una Fintech de alcance regional en Latinoamérica que brinda soluciones para cobros y pagos en tiempo real. Seguimos creciendo y actualmente buscamos el mejor talento para que se incorpore al #TeamMonnet 🩵Funciones• Colaborar con el equipo de desarrollo para comprender los requisitos del software y asegurar una alineación adecuada durante el proceso de prueba, como así también en la estimación de estos.• Analizar documentos técnicos/funcionales de complejidad media, como ser historias de usuario, diagramas de flujo, diagramas de estado, diagrama de entidad relación, etc.• Detectar ambigüedad y falta de definiciones.• Diseñar y ejecutar casos de prueba de complejidad media con algo de supervisión, relevando los defectos detectados.• Colaborar en la optimización de procesos y procedimientos.• Dar soporte, capacitar y empoderar a los QAs trainee y junior.• Demostrar una actitud proactiva hacia el aprendizaje y el crecimiento profesional, aprovechando las oportunidades de capacitación y desarrollo ofrecidas en el equipo.Requisitos• Licenciatura en ingeniería en sistemas o carreras afines. (EXCLUYENTE)• Al menos 2 años de experiencia en automatización de pruebas y 1 año en pruebas manuales. De los 2 años de experiencia en automatización, se requiere que al menos 6 meses hayan sido utilizando Playwright + TypeScript. No es un requisito excluyente, pero sí evaluaremos tus habilidades de automatización con esta herramienta durante el proceso.• Experiencia en pruebas de performance (k6).• Experiencia realizando pruebas manuales en aplicativos web y APIs.• Familiaridad con herramientas de gestión, como ser Jira, Pivotal Tracker, etcétera• Conocimiento sólido en instrucciones DML en bases de datos relacionales.• Experiencia leyendo e interpretando logs (Cloudwatch, Elasticsearch, New Relic, etc).• Conocimiento básico en programación orientada a objetos (herencia, cohesión, abstracción, polimorfismo, acoplamiento y encapsulamiento).• Conocimiento básico en pruebas automatizadas para poder llevar a cabo nuevos scripts automatizados aplicando el patrón page object model.• Conocimiento de distintos protocolos (http, https, websocket, smtp, rpc, etcétera).• Conocimiento básico en base de datos no relacionales (Deseable).• Conocimiento en pruebas no funcionales, como pruebas de performance, seguridad, accesibilidad (Deseable).• Experiencia realizando pruebas manuales en aplicativos mobile (Deseable).En Monnet, promovemos un lugar de trabajo seguro, libre y respetuoso que garantice la diversidad e inclusión los 365 días del año. Nuestras decisiones se basan en el talento y el mérito, sin importar raza, género, origen, edad o discapacidad. ¡Valoramos lo que tú puedes aportar a nuestro team!📢 Aviso importante para postulantesAntes de postular, te exhortamos a leer nuestra Política de Privacidad para Postulantes donde explicamos cómo recopilamos, usamos y protegemos tus datos personales en el proceso de selección.Al hacer clic en “Postular”, confirmasque:Has leído y comprendido dicha Política.Autorizas de forma expresa e informada el tratamiento de tus datos personales por parte de Monnet con fines exclusivamente de reclutamiento.Afirmas que la información proporcionada es veraz.❗Si no estás de acuerdo con estos términos, te pedimos no continuar con el proceso de postulación.",https://pe.linkedin.com/jobs/view/quality-assurance-engineer-at-monnet-payments-4404596429?position=7&pageNum=0&refId=%2BhrwUMAkIhDfSEiV2PWcMw%3D%3D&trackingId=zJ0V3jezs%2FI2NUt8vByNZQ%3D%3D
ANALISTA DE QA JUNIOR ( Exclusivo para personas con discapacidad ),ZyTrust SA,https://pe.linkedin.com/company/zytrust-sa?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",11 hours ago,,,"ResponsabilidadRealizar las pruebas a los sistemas informáticos para que funcionen correctamente, documentar los errores encontrados y desarrollar procedimientos de prueba para hacer un seguimiento de los problemas de los productos de forma más eficaz y eficiente.Funciones-Crear un plan de pruebas y testing-Probar los programas de software de automatización-Simular el rendimiento del producto y evaluar los resultados-Identificar los problemas de los productos mediante el uso de sistemas de seguimiento de errores-Crear bases de datos de defectos de productos conocidos y analizar estos problemas-Revisar las especificaciones del producto para predecir futuros errores-Asesoramiento sobre el diseño de productos para reducir los posibles problemas-Mejorar las estrategias de pruebas-Asegurar que el software está listo para el público objetivo.Requisitos mínimos-Estudiante, Egresado, Bachiller o Título académico de Ingeniero de Sistemas, Ingeniero Industrial o afines-Curso ISTQB y Scrum Fundamentals.-Conocimientos en prácticas de desarrollo seguro-Amplios conocimientos y estándares de programación en lenguajes, arquitecturas y comunicaciones.",https://pe.linkedin.com/jobs/view/analista-de-qa-junior-exclusivo-para-personas-con-discapacidad-at-zytrust-sa-4404802917?position=8&pageNum=0&refId=%2BhrwUMAkIhDfSEiV2PWcMw%3D%3D&trackingId=N8tv4HfRM3ml%2Bzo30tlqmw%3D%3D
QA Automation Engineer,Talently,https://www.linkedin.com/school/talentlytech/?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 hours ago,Claudia Ximena Alva Reyes,https://www.linkedin.com/in/claudia-ximena-alva-reyes-3133a7258,"✨ You are the person they are looking for if you have....• 3 years of experience in QA automation or software testing, with a focus on data pipelines or backend systems.• 3 years of hands-on experience with Python and TypeScript for test automation.• Strong experience with CI/CD pipelines (GitHub Actions, AWS CodePipeline, CodeArtifact).• Hands-on experience working with data lakes and ETL processes on AWS (familiarity with services like S3, Glue, Athena, Lambda, Step Functions, SQS, EventBridge).• Experience with testing frameworks for Python (pytest, unittest) and TypeScript/JavaScript (Jest, Mocha).• Experience testing in a multi-tenant SaaS environment.🤓 As a QA Engineer, the company expects you to perform the following tasks:• Quality Ownership: Own and maintain the automated test suite that runs in our CI pipeline, including integration tests, data quality checks, and smoke tests for our data infrastructure.• Strategic Collaboration: Partner closely with data engineers to understand pipeline architecture, identify critical data paths, and develop comprehensive testing strategies that prioritize business-critical datapoints.• Test Development: Write and maintain automated tests for data pipelines using Python and TypeScript, ensuring coverage across batch and event-driven workflows.• Data Validation: Implement data quality checks including row counts, schema validation, key-column validation, idempotency testing, and duplicate handling across ETL processes.• CI/CD Integration: Build and maintain testing frameworks that integrate seamlessly with our CI/CD pipelines using GitHub Actions, AWS CodePipeline, and CodeArtifact.",https://pe.linkedin.com/jobs/view/qa-automation-engineer-at-talently-4404882436?position=9&pageNum=0&refId=%2BhrwUMAkIhDfSEiV2PWcMw%3D%3D&trackingId=ykMdvcFvbGYv12AzLXc7lQ%3D%3D
Consultor/a en automatización,Ayesa Digital,https://es.linkedin.com/company/ayesadigital?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,10 hours ago,,,"¡En Ayesa Digital crecemos contigo!Cada profesional de nuestra empresa es importante para nosotros, nos ayudan a crecer de manera diversa y gracias a ellos somos más de 11.000 personas trabajando con el mismo objetivo en 10 países.Si eres una persona entusiasta y buscas un nuevo reto profesional, ¡Este es tu sitio!Buscamos ampliar nuestro equipo con un/a CONSULTOR/A EN AUTOMATIZACIÓN para incorporarse en las oficinas de nuestro cliente en Perú-Lima.¡Anímate a dar el salto! ¡Te estamos esperando!¿Qué buscamos?Conocimientos en programación (Python, SQL), RPA, IA/Aprendizaje Automático.Conocimiento de Automatización de procesos empresariales (BPA): Flujos de trabajo internos.Conocimiento de Automatización robótica de procesos (RPA): Bots para tareas repetitivas.Conocimiento de Automatización inteligente de procesos: IA aplicada a la toma de decisiones.Conocimeinto de QA automatizado: Validación de software.Capacidad para identificar cuellos de botella y diseñar flujos de trabajo.Pensamiento analítico, resolución de problemas y comunicación.Inglés a nivel intermedio.Responsabilidades del puestoAnálisis de procesos y flujos de negocio.Elaboración de planes de pruebas automatizados.Implementación de procesos automatizados.¿Qué ofrecemos?Incorporación a una empresa en continuo crecimiento.Integración con un equipo multidisciplinario de profesionales altamente capacitados.Salario competitivo en el mercado.Modalidad de trabajo: Híbrida.¡Únete a la multinacional española tecnológica referente en el mundo!Atendiendo a lo establecido en la Ley N.º 26772, que prohíbe toda discriminación en la oferta de empleo y acceso al mismo por motivo de origen, raza, sexo, idioma, religión, opinión, condición económica o de cualquier otra índole, así como en la Ley General de las Personas con Discapacidad (Ley N.º 29973), Ayesa Digital promueve la igualdad de oportunidades en el acceso y permanencia al empleo para todas las personas, sin distinción.",https://pe.linkedin.com/jobs/view/consultor-a-en-automatizaci%C3%B3n-at-ayesa-digital-4401954729?position=10&pageNum=0&refId=%2BhrwUMAkIhDfSEiV2PWcMw%3D%3D&trackingId=LS2LlxIZpOUybv8qbUfNhg%3D%3D
