Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
Especialista de Inteligencia Antifraude,Banco Falabella Perú,https://pe.linkedin.com/company/banco-falabella-peru?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",15 minutes ago,,,"Descripción EmpresaSomos más de 88 mil personas que cada día trabajamos por el firme Propósito - Simplificar y Disfrutar más la Vida. Estamos presentes en 9 países y compuestos por cinco grandes marcas posicionadas de diversas industrias: Falabella Retail, Sodimac, Banco Falabella, Tottus y Mallplaza. Cada una de éstas nos hace ser quienes somos, y es entre todos, como Un Solo Equipo, que buscamos diariamente reinventarnos y superar las experiencias de nuestros clientes.Un Equipo lleno de sueños que hace que las cosas pasen. nos atrevemos a emprender e innovar, a tomar riesgos y a generar oportunidades que nos permitan estar siempre a la vanguardia lo que nos lleva a reinventarnos para entregar la mejor experiencia de compra en cualquier punto de encuentro con nosotros.Misión Del CargoImplementar estratégias antifraude en los diferentes productos transaccionales y experiencias del cliente.Funciones Del CargoImplementar las estrategias antifraude en los diferentes portafolios transaccionales (tarjeta presente, tarjeta no presente, prestamo efectivo, rapicash, transferencias, interoperabilidad, pago de servicio, pago de tarjeta) alineados a objetivos estratégicos y tácticos.Implementar las estrategias antifraude en las diferentes experiencias del cliente (Onboarding, autoadhesión y alta adicional ) alienado a los objetivos estratégicos y tácticos.Mantenimiento de la estrategia antifraude en los portafolios transaccionales y experiencias del cliente.Ejecutar el plan de certificación en QA de las diferentes iniciativas a nivel de usuario.Explotación de la información contenida en GCP para la aplicación de modelos estadisticos y/o analisis que permitan mejorar la estrategias antifraudes.Identificación, escalamiento, seguimiento y validación de corrección a los diferentes incidentes reportados por el area de fraudes.RequisitosEstudios Universitarios en carreras de Administración, Ingeniería Industrial y/o a fines.Experiencia en puesto misma denominación de 2 años a más.Prevención de Fraudes (Tarjeta presente y no presente, onboarding y operaciones digitales)Conocimiento tramas VISA y/o mastercardManejo de VRM (Visa Risk Managment)Conocimiento de GCP (deseable)Manejo de Excel (tablas dinámicas) (indispensable)Manejo de SQL intermedio / avanzando (indispensable)Manejo de presentaciones efectivas (deseable)Condiciones OfertaDescripción proceso de selección:El proceso de selección se realiza a través de Aira - plataforma de reclutamiento diseñado para mejorar tu experiencia de postulación.Para Postular Solo Necesitas Postular a la oferta Revisar tu email Ingresar a Aira y contestar las preguntas y/o pruebas solicitadasLuego, si vemos que tu perfil se ajusta a lo que estamos buscando, te contactaremos por email (a través de Aira) para seguir a la etapa presencial.",https://pe.linkedin.com/jobs/view/especialista-de-inteligencia-antifraude-at-banco-falabella-per%C3%BA-4362337673?position=1&pageNum=0&refId=JDeAw87BRxtB3beEfqDm1w%3D%3D&trackingId=o8FzbN2YueP3o34KW5yLWQ%3D%3D
QA automatizador,QDS - Quality & Development Software SAC,https://pe.linkedin.com/company/qds-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",1 hour ago,Marie Caballero,https://pe.linkedin.com/in/mariecparraga,"En QDS seguimos creciendo, actualmente buscamos un(a) Analista automatizador de calidad de software📌Solo residentes en Perú, por la entrega de equipos.FuncionesAsegurar la calidad del software (funcional y no funcional) bajo enfoque ágil.Analizar historias de usuario y brindar feedback técnico.Diseñar y ejecutar planes, casos y automatización de pruebas.Planificar y coordinar actividades de testing.Identificar y reportar defectos.Ejecutar pruebas de performance, estrés y concurrencia.Colaborar con el equipo y stakeholders.Requisitos:🔹Analista QA. 5 años🔹+2 años en testing de aplicaciones web y/o móviles.🔹+1 año en automatización de pruebas (web/móvil).🔹Experiencia con Selenium, Playwright, QMetry o similares.🔹Pruebas de performance con JMeter o similares.🔹Programación en JavaScript.🔹Uso de Git y metodología SCRUM.🔹Conocimientos en seguridad (OWASP).🔹Testing de APIs (Postman, endpoints, request/response).🔹Manejo de bases de datos.🔹Preparación de entornos y ejecución de ciclos de prueba.🔹Experiencia con React y/o React Native (Deseable)Modalidad: Lunes a viernes - Híbrido (2 veces por semana a oficina Av. 28 de Julio - Cercado de Lima)Te ofrecemos los beneficios QDS:✨ Ingreso a planilla QDS con todos los beneficios de ley✨ Pagos puntuales + utilidades anuales✨ Acceso a seguros EPS✨ Kit de recursos homeoffice✨ Plataformas de aprendizaje + certificados Udemy✨ Cuponera de beneficios (Restaurantes, movilidad, shopping, viajes)✨ Excelente clima laboral, colaborativo y en constante crecimiento.📢 ¡Postula ya!Envía tu CV a marie.caballero@qds.com.pe",https://pe.linkedin.com/jobs/view/qa-automatizador-at-qds-quality-development-software-sac-4369406403?position=2&pageNum=0&refId=JDeAw87BRxtB3beEfqDm1w%3D%3D&trackingId=wbArbbOgSJcrgYY2r5oQMg%3D%3D
QA Engineer (IntrosMatter) - Remote Work,BairesDev,https://www.linkedin.com/company/bairesdev?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,,,"IntrosMatter is a fast-growing startup that's redefining how companies generate leads — not through cold outreach, but by leveraging the power of real, existing relationships. We believe trust is the foundation of any successful business interaction, and our platform helps teams connect with high-quality prospects through their own networks.As we're still in an early stage, every new team member plays a key role in shaping both the product and the company. It's a great environment for people who are proactive, collaborative, and ready to make an impact.QA Engineer at IntrosMatterWe are looking for a QA Engineer to execute our QA process. This person must demonstrate a deep understanding of the application's intricate workflows, enabling them to envision and rigorously test complex scenarios. This role involves overseeing the end-to-end quality assurance lifecycle, ensuring the delivery of high-quality software solutions that align with the broader objectives of the Commercial Tribe.What You'll Do:- Test new applications by creating, executing, and maintaining test cases, ensuring full coverage of functional and non-functional requirements.- Automate test scenarios using Cypress for UI and API testing, maintaining reliability and reducing manual testing overhead.- Maintain and extend existing automation frameworks, adapting to code built by others and ensuring long-term scalability.- Conduct hands-on interactive QA sessions to share knowledge and help fellow QA members overcome challenges.- Assist the QA Cross department in tasks such as team guidance and documentation updates.What we are looking for:- 3+ years of experience in UI Automation (Frontend) using Cypress, Playwright, or Selenium.- 3+ years of experience in API Automation using Postman or Cypress.- 3+ years of experience in database data validation using SQL.- Strong focus on automation (70%) with manual testing capabilities (30%).- Advanced proficiency in English.Nice to have- Experience with AI tools and integration such as Claude, prompting, and Copilot.- Knowledge in Security Testing.- Knowledge in Data Integrity and validation.- Cloud experience.How we make your work (and your life) easier:- 100% remote - work from anywhere.- Excellent compensation in USD or your local currency if preferred.- Hardware setup for you to work from home.- Flexible hours - make your schedule.- Paid parental leave, vacation, & national holidays.- Innovative and multicultural work environment.- Collaborate and learn from the global Top 1% of talent in each area.- Supportive environment with mentorship, promotions, skill development, and diverse growth opportunities.Join a global team where your unique talents can truly thrive and make a significant impact!Apply now!",https://pe.linkedin.com/jobs/view/qa-engineer-introsmatter-remote-work-at-bairesdev-4368764571?position=3&pageNum=0&refId=JDeAw87BRxtB3beEfqDm1w%3D%3D&trackingId=K0kPVsOBcIHRFdKbbovh6g%3D%3D
Analista/Programador,Monark Peru,https://pe.linkedin.com/company/monark-peru?trk=public_jobs_jserp-result_job-search-card-subtitle,"Callao, Constitutional Province of Callao, Peru",13 hours ago,,,"Nos encontramos en la búsqueda de un Analista/Programador para el rubro comercial de Bicicletas, Equipos de Gimnasio y Accesorios.Educación Universitaria o Técnica concluida en Ingeniería de Sistemas o Similares.Mas de 4 años de experiencia como desarrollador.Experiencia deseable en empresas del sector retail, conocimiento en facturación electrónica, guiá remisión electrónica Conocimiento en Procesos de Almacén, contabilidad, facturación, finanzas, ventas, comercial, cobranza, importaciones.Experiencia en proyectos de desarrollo usando metodologías Agiles (SCRUM) y de gestión de proyectos.Experiencia en desarrollo de ERP’sConocimiento en herramienta de desarrollo: .Net (C # - VB), .Net Core, Web Services, Apis, desarrollo móvil, DEVEXPRESS.Conocimiento BD Oracle, creación de Procedimiento almacenados.Conocimiento básico en la herramienta Genexus (no indispensable)¿Cuál es el reto profesional?Análisis de requerimientos para la resolución de problemas.Aplicar principios SOLID y Clean Code, garantizando la mantenibilidad, escalabilidad y eficiencia del código.Asegurar la correcta integración de servicios externos con las aplicaciones, garantizando la fluidez y seguridad en el intercambio de datos.Colaborar con el equipo de desarrollo, aplicando las mejores prácticas de arquitectura, pruebas unitarias y diseño para entregar software de alta calidad.Colaborar con equipos de QA y producto para entregar soluciones completas.Participar de las reuniones establecidas por el equipo.Administrar el tiempo de forma eficiente, priorizar tareas y trabajar bajo la presión de cumplir plazo determinados.Beneficios Excelente ambiente laboral Oportunidades de Línea de Carrera EPS Alimentación (% cubierto por la empresa)En Monark. Somos una organización comprometida con la igualdad y equidad de oportunidades. Por ello, todos nuestros procesos de selección se rigen bajo una política de igualdad de derechos y oportunidades, donde nuestros postulantes son considerados sin importar su condición económica, social, física, mental, origen, raza, idioma y/o cualquier otra.La presente convocatoria es aplicable a personas con discapacidad, en conformidad a lo establecido en la Ley N° 29973, Ley de la Persona con Discapacidad y su Reglamento.Si te apasionan los retos. ¡Únete a nuestro equipo!",https://pe.linkedin.com/jobs/view/analista-programador-at-monark-peru-4369092296?position=4&pageNum=0&refId=JDeAw87BRxtB3beEfqDm1w%3D%3D&trackingId=RcdTyj9dW3MWTLS2Ss4XXA%3D%3D
SDLC TRANSFORMATION SPECIALIST,Banco de Crédito BCP,https://pe.linkedin.com/company/banco-de-credito-bcp?trk=public_jobs_jserp-result_job-search-card-subtitle,"La Molina, Peru",8 hours ago,Denisse Chero Aybar,https://pe.linkedin.com/in/denisse-chero-aybar-193b0999,"¡Únete al Equipo BCP! Sé parte de una comunidad que no conoce fronteras, con un propósito en común que nos motiva e inspira para impactar en los planes de millones de peruanos, transformándolos en realidad. ¿Quieres pertenecer a algo grande? ¡Aquí Es!¿Qué esperamos de ti?Proponer lineamientos y mejores prácticas basados en benchmarking, traducirlos en playbooks, golden paths, spikes exploratorios y planes de adopción, en colaboración con el Squad de Adopción. Liderar revisiones técnicas por hitos, verificando cumplimiento de gates, evaluando riesgos técnicos, emitiendo recomendaciones y decisiones go/no‑go. Diseñar, construir, experimentar y documentar spikes y PoCs para validar herramientas, nuevas prácticas, automatizaciones, capacidades del IDP o casos de uso de IA, reduciendo incertidumbre técnica antes del escalamiento. Retar y evaluar casos de uso de IA en el SDLC, midiendo impacto en productividad, calidad y costo; asegurar uso ético y alineado a estándares. Consolidar insights técnicos y evidencias (KPIs de performance, DORA, adopción, calidad, IA), para informar decisiones en comités. Supervisar y acompañar la adopción de capacidades SDLC, identificando brechas, riesgos y oportunidades de mejora continua basadas en tendencias globales.¿Qué buscamos?Bachiller o titulado en Ingeniería de Sistemas, Software, Computación, Informática o afines. Deseable: Especializaciones en Ingeniería de software avanzada / DevOps, Gestión de proyectos ágiles (Scrum, Kanban, Scaled Agile), Arquitectura de software, IA aplicada, MLOps o automatización.Experiencia de 3 a 5 años en ingeniería de software, DevOps, QA, arquitectura o modernización del SDLC.Experiencia participando en iniciativas de modernización SDLC, automatización o prácticas de ingeniería.Experiencia ejecutando de revisiones técnicas o arquitectónicas. ¿Qué Ofrecemos?Ambiente empoderador: Únete a un entorno de trabajo donde tu voz importa y tus ideas impulsan el cambio.Crecimiento profesional: Disfruta de oportunidades de desarrollo continúo, respaldadas por un equipo comprometido con tu éxito.Compensación competitiva: Recibe una compensación atractiva y beneficios flexibles diseñados para adaptarse a tu estilo de vida y metas personales.¿Qué beneficios disfrutarás?Ingreso a Planilla.Pago de Bonos por Desempeño.Pago de Utilidades.Oportunidades de desarrolloSi estás listo para unirte al equipo que innova y crea soluciones, ¡postula con nosotros!“Somos una organización comprometida con la igualdad de derechos y oportunidades. Nuestros procesos de selección se rigen bajo una política donde nuestras/os postulantes son consideradas/os sin importar su origen, género, raza o cualquier otra característica, condición o preferencia, promoviendo así una cultura de respeto mutuo”",https://pe.linkedin.com/jobs/view/sdlc-transformation-specialist-at-banco-de-cr%C3%A9dito-bcp-4369244307?position=5&pageNum=0&refId=JDeAw87BRxtB3beEfqDm1w%3D%3D&trackingId=ptHLc0GWIsfp7tYDioFxrg%3D%3D
QA Automation Engineer,KASHIO,https://www.linkedin.com/company/kashio?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",1 hour ago,,,"Sobre KashioEn Kashio desarrollamos tecnología financiera para que las empresas adopten pagos digitales y automaticen sus operaciones de CxC y CxP. Ya acompañamos a 500+ clientes en educación, finanzas, real estate, utilities y más, y estamos próximos a operar en 5 mercados. Construimos plataforma segura, intuitiva y de alto desempeño; nuestra cultura valora la propiedad (ownership), la colaboración, el aprendizaje continuo y el impacto. El desafíoBuscamos un/a QA Engineer con conocimientos en automatización (SerenityBDD + Java + Screenplay) y validaciones de APIs/servicios para asegurar la calidad E2E en una plataforma fintech crítica. Tu trabajo garantizará que integraciones de pagos, conciliaciones, webhooks y procesos event-driven lleguen a producción con evidencia, métricas y riesgo controlado. Te moverás entre pruebas funcionales, automatizadas, performance, validaciones SQL, fundamentos de seguridad y AWS, apoyándote en Jira para la trazabilidad y en buenas prácticas ISTQB. Lo que harás· Diseñar y ejecutar estrategias de prueba (funcionales, integración, e2e, regresión y smoke) alineadas a criterios de aceptación y riesgos.· Automatizar APIs y flujos con SerenityBDD + Java + patrón Screenplay (Cucumber/RestAssured), maximizando la reutilización y la mantenibilidad.· Validar APIs con Postman (colecciones, variables, pre/post scripts).· Validar datos: diseñar casos orientados a datos, consultar/validar en SQL (PostgreSQL/MySQL) y preparar datasets para pruebas.· Performance & resiliencia: modelar escenarios y ejecutar pruebas con JMeter (ramping, smoke, stress), analizar cuellos de botella y proponer mejoras.· Cloud awareness: ejecutar y validar en AWS (S3, SQS/SNS, Lambda, API Gateway, CloudWatch).· Definición de DoR/DoD de QA y aporte a estrategia de cobertura de las pruebas· Reporte y seguimiento de bugs en Jira con trazabilidad a historias, evidencias y categorización de severidad/priority.· Observabilidad y QA ágil: monitorear KPIs de calidad, participar en dailies, planning, refinement y retros.· Colaborar con Ingeniería y Producto para llevar releases a producción con calidad demostrable. Nuestro stack (no excluyente)· Automatización: SerenityBDD, Java (17+), Screenplay, Cucumber, RestAssured, Selenium.· APIs & Utilidades: Postman, cURL.· Performance: JMeter (dashboards, assertions, parametrización).· Datos: SQL avanzado (joins, agregaciones, subqueries).· Gestión & Calidad: Jira, AIOTest (deseable), Git, Ejecución de CI/CD.· Cloud: AWS (S3, SQS/SNS, Lambda, API Gateway, CloudWatch).· IA (deseable): uso de asistentes para generación de casos y priorización de regresiones.· Seguridad: fundamentos OWASP, sensibilidad a PCI DSS/ISO 27001. Requisitos indispensables· 3+ años en QA funcional/automatización o 1+ año sólido en automatización con SerenityBDD + Java + Screenplay.· Experiencia probada en pruebas de APIs (Postman/RestAssured) y consumo/validación de microservicios.· SQL avanzado para validar integridad, calidad y consistencia de datos.· Conocimiento en ejecutar JMeter para performance básico/intermedio y lectura de resultados.· Práctica en Agile/Scrum, diseño de test cases, estimación y cobertura de pruebas.· Reporte y seguimiento de bugs en Jira con excelente documentación de evidencias.· Conocimientos de ISTQB (Fundamentos) o equivalente en buenas prácticas de pruebas.· Conocimientos básicos de AWS. Sumaría muchos puntos si tienes· Experiencia en sistemas financieros/fintech (pagos, conciliaciones, contracargos, fraude, CxC/CxP).· Automatización web/mobile adicional (Selenium/Appium).· Experiencia con observabilidad (logs estructurados, métricas, tracing) aplicada a QA.· Uso de IA para priorización de regresión, generación de datos y análisis de fallas. Cómo es alguien que encaja muy bien aquí· Team-player con comunicación clara y escucha activa con devs y producto.· Proactividad y propiedad de punta a punta (del diseño al monitoreo en producción).· Apertura al cambio y aprendizaje continuo; cómodo/a con la iteración rápida.· Curiosidad técnica y mentalidad de mejora continua (automatiza lo repetible, mide y aprende).· Resiliencia ante cambios y foco en impacto.  Condiciones· Tipo de puesto: Tiempo completo.· Modalidad: 100% remoto.· Horario: L–V, 09:00–18:00 (GMT-5)· Participación en el programa de Stocks de la empresa.· Oportunidad real de impacto en producto usado por cientos de empresas y de crecer con un equipo regional.¿Te motiva?Envíanos tu CV a recruitment@kashio.net con asunto: QA Engineer.",https://pe.linkedin.com/jobs/view/qa-automation-engineer-at-kashio-4359890656?position=6&pageNum=0&refId=JDeAw87BRxtB3beEfqDm1w%3D%3D&trackingId=VPdFfZ6lSukREnQcoa5otw%3D%3D
QA Automatizador Mobile - Proyecto 4 meses,Praxis,https://mx.linkedin.com/company/praxis_2?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",21 hours ago,Fabiola S. Arteaga,https://co.linkedin.com/in/fabiola-s-arteaga-0ab86b16a,"PRAXIS es una consultoría de TI con más de 25 años de experiencia, estamos presentes en 10 países (España, USA, México, Brasil, Colombia, Perú, Panamá, Costa Rica, Brasil, Argentina). Nuestros principales clientes son sector financiero, seguros, construcción, automotriz, etcBUSCAMOS!Un QA Automation Mobile con experiencia en automatización de aplicaciones móviles, orientado a la calidad, estabilidad y escalabilidad de frameworks de pruebas.RequisitosExperiencia en automatización mobile con AppiumDominio de Java, Python o KotlinEjecución de pruebas en granja de dispositivos (BrowserStack)Integración de pruebas automatizadas en pipelines CI/CDConstrucción y mantenimiento de frameworks de automatización escalablesAutomatización de flujos complejos: Login, Biometría, Consultas, Pagos, Contratación de productosExperiencia en apps bancarias o financierasBuen manejo de control de versiones (Git)Importante:Trabajo Presencial - San Isidro LimaProyecto 4 mesesPlanilla completa""En Praxis queda prohibido la solicitud de certificados médicos de no embarazo y virus de Inmunodeficiencia Humana (VIH) como requisito para el ingreso, permanencia o ascenso""",https://pe.linkedin.com/jobs/view/qa-automatizador-mobile-proyecto-4-meses-at-praxis-4358880949?position=7&pageNum=0&refId=JDeAw87BRxtB3beEfqDm1w%3D%3D&trackingId=k%2BBkK9x5H5McpyngiBZk1A%3D%3D
Chapter Lead QA (Licencia por Maternidad),Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",2 hours ago,,,"Somos Inetum, una compañía de servicios ágiles que proporciona soluciones digitales y un grupo global de tecnólogos que acompaña a sus clientes en el proceso de digitalización aprovechando al máximo el digital flow.Ofrecemos a nuestros clientes una combinación única de proximidad, organización sectorial y soluciones de calidad. Presente en más de 26 países, el Grupo tiene cerca de 27.000 colaboradores y apunta a continuar creciendo.¡En Inetum acompañamos a nuestros clientes y colaboradores en su camino al éxito!Si te gusta reinventarte y resolver problemas con nuevas estrategias, trabajar en proyectos de IT y de negocios: ¡Postula ahora!MisiónResponsable de liderar, inspirar y hacer crecer al equipo de pruebas en la excelencia metodológica de ISTQB y Testing agile.RequisitosGraduado de carrera universitaria en Sistemas, Industrial y/o afines.3 años liderando equipos de pruebas, con conocimiento avanzado en gestión de proyectos tradicionales y ágiles.Certificaciones en SCRUM , ISTQB.Experiencia práctica con herramientas para pruebas automatizadas: Selenium, UFT, Postman, etc.Experiencia liderando proyectos de alta complejidad con equipos multidisciplinarios.Conocimiento de herramientas de gestión de calidad: Quality Center, Jira, Xray, etc.Conocimiento en tecnología informática y lenguajes de programación: Java, VScripts u otros.Conocimientos de SQL/DB.Conocimiento para realizar pruebas automatizadas en web, servicios, microservicios, escritorio.OpcionalesDeseable experiencia en el uso de herramientas de integración continua: Jenkins y otros.Deseable conocimiento de pruebas de rendimiento: JMeter, Performance Center, etc.Deseable conocimiento de pruebas de seguridad (detección de vulnerabilidades).Información adicional¿Qué vamos a ofrecerte como parte del equipo?Remuneración en planilla con todas las condiciones de ley.Beneficios corporativos a través de nuestra plataforma de descuentos.Capacitaciones constantes acorde a tu línea de carrera y otras de interés general (plataformas de e-learning).La oportunidad de participar en retos altamente innovadores.Línea de carrera.Conoce más de nosotros en www.inetum.com/es o visita nuestras redes sociales como Inetum Perú para conocer más de nuestra cultura corporativa y metodologías de trabajo. ¡Te esperamos!En Inetum promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos, y buscamos ampliar las oportunidades de desarrollo profesional.",https://pe.linkedin.com/jobs/view/chapter-lead-qa-licencia-por-maternidad-at-inetum-4363590336?position=8&pageNum=0&refId=JDeAw87BRxtB3beEfqDm1w%3D%3D&trackingId=dKJKZTN4D03MSEAJm1F14w%3D%3D
Product Designer Senior,Yape,https://pe.linkedin.com/company/yapeoficial?trk=public_jobs_jserp-result_job-search-card-subtitle,"La Molina, Peru",7 hours ago,,,"Somos más de 18 millones de yaperos y 3 millones de negocios que utilizan Yape a diario. Estamos disponibles para todos, lo que nos convierte en una plataforma única y clave del ecosistema digital del Perú.Nuestro desafío es que estamos creciendo rápidamente y tenemos una amplia cantidad de datos que pueden ser explotados para mejorar la vida de los yaperos y nuestro negocio. Nos motiva construir un país conectado sin barreras, que fomente el crecimiento y desarrollo para todos los peruanos.Para seguir brindando la mejor experiencia a nuestros yaperos, necesitamos el mejor talento.Sé parte de esta emocionante misión y contribuye con nuestro propósito de hacer más simple el día a día de las personas para que sigan movilizando sus vidas.¡Contágiate de la Vibra Yape y haz que la vida fluya!Responsabilidades: Diseño visual, prototipado y documentación: Realiza prototipos en base a las necesidades de negocio y usuario. Contempla fundamentos visuales, lineamientos del producto y estilo gráficos definidos, manteniendo la coherencia visual. Documenta asegurando la correcta implementación de su diseño.Arquitectura y diseño de interacción: Diseña arquitecturas y sistemas de interacción, aplicando principios de usabilidad, taxonomía y accesibilidad, en base a input de usuarios, stakeholders y viabilidad técnica. Genera reportes de métricas para asegurar el éxito y futuras iteraciones en base a datos.Facilitación, frameworks y artefactos: Es capaz de facilitar espacios colaborativos, estructurarlos en forma y fondo, según necesidad. Emplea frameworks que lo ayudan con los distintos objetivos de acuerdo a la etapa de diseño en la que se encuentre.Investigación exploratoria y generativa: Utiliza distintas técnicas de investigación para entender las necesidades y comportamientos del usuario y promover la mejora continua de su producto (quickfixes, quickwins, iniciativas o proyectos).Investigación evaluativa: Estructura y ejecuta evaluaciones con usuarios, transformando los hallazgos en mejoras concretas que optimizan la experiencia y aseguran la alineación con los objetivos del producto (Pruebas de usabilidad y navegación)Medición de experiencia: Consulta y analiza funnels, cuestiona datos e integra métricas de experiencia en las decisiones de diseño.Medición de resultados de negocio: Relaciona métricas de ces, conversión, churn y engagement para iterar sus propuestas, implementando mejoras basadas en datos con foco en impacto y crecimiento continuo.Conocimiento de negocio: Conoce la estructura organizacional y la estrategia del negocio. Trabaja de forma ágil, articulando decisiones de diseño con áreas clave, para lograr resultados que aseguren el impacto al usuario, factibilidad y viabilidad de cada solución.Tendencias y modelo de negocio: Aplica tendencias emergentes con visión estratégica, proponiendo soluciones de diseño que anticipan el futuro del negocio y conectan innovación con valor tangible.Consistencia: Mantiene consistencias de diseño, antes del handoff, de todos sus flujos diseñados durante el año. Realiza QA visual y se preocupa por su producto antes y después del pase a producción.Requisitos:Experiencia mínima de 5 años de experiencia en diseño de productos digitales, con un portafolio que demuestre un amplio rango de proyectos exitosos.Dominio de herramientas de diseño Figma, Maze, etc.Conocimiento de herramientas de gestión: Trello, NotionSólidos conocimientos de principios de diseño UX/UI, buen uso de Design System y metodologías de investigación de usuarios.",https://pe.linkedin.com/jobs/view/product-designer-senior-at-yape-4369234983?position=9&pageNum=0&refId=JDeAw87BRxtB3beEfqDm1w%3D%3D&trackingId=zD090Du0fBdIki4nFXFqGA%3D%3D
"Manager, Supply Chain (LATAM)",Papa Johns,https://www.linkedin.com/company/papajohns?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,14 hours ago,,,"What’s Unique About You Is What Makes Us Better! Diversity is our strength and competitive advantage. Bring your flavor to the Papa John's team today!Papa Johns is seeking a highly motivated and collaborative Supply Chain Manager to support our growing footprint across Latin America. In this role, you will serve as a strategic partner to regional teams, franchisees, and suppliers - offering insights, guidance, and oversight to ensure supply chain efficiency, resilience, and alignment with Papa Johns global standards.While this position does not directly manage procurement or conduct contract negotiations, it plays a critical role in enabling supply chain success across markets by acting as a connector, advisor, and subject matter expert.Duties And ResponsibilitiesServe as a regional advisor to franchisees and internal stakeholders on supply chain best practices, supplier performance, and demand planning across Latin America.Support the onboarding and operational alignment of new suppliers and distributors, ensuring adherence to Papa John’s quality and service standards.Act as a liaison between the global supply chain team and Latin American markets to align strategies, identify risks, and support local execution.Monitor regional supply chain KPIs and provide actionable recommendations to improve service levels, cost efficiency, and inventory optimization.Partner with QA, R&D, Marketing, and Operations to support regional product launches and ensure supply readiness.Support efforts to ensure Food Safety and Quality standards and compliance.Advise on regional supply chain disruptions, providing solutions or alternatives in coordination with local and global teams.Facilitate communication and collaboration among cross-functional teams, including finance, legal, and franchise development.Partner with US Supply Chain and Export operations.Functional SkillsSupply chain advisory and best practice guidanceSupplier onboarding and operational alignmentStakeholder management and influencing without authorityDemand planning supportKPI monitoring and supply chain performance analysisRisk identification and mitigation in supply chain operationsCross-functional collaboration (QA, R&D, Marketing, Operations, etc.)Support for supply chain compliance and food safety standardsRegional logistics and market environment knowledge (Latin America focus)Bilingual communication (Spanish and English)Project coordination for supply readiness and product launchesExport operations supportEducation, Experience & CertificationsBachelor’s degree in Supply Chain Management, Business, Operations, or a related field. 5+ years of supply chain experience, preferably in food service, QSR, or FMCG sectors.Strong understanding of Latin American markets and logistics environments.Bilingual in Spanish and English required.Travel within Latin America approximately 20%.Demonstrated ability to influence cross-functional stakeholders without direct authority.Excellent analytical, communication, and relationship management skills.Experience working in a multi-national, franchise-driven organization is a plus.Everybody loves pizza, which means they also love the people who are behind the scenes working to deliver it. This is complex and challenging work – but let’s face it – it’s also pizza! If you want a fulfilling career with a company that’s always moving forward, we’re the right place.Papa John's is a Federal Contract employer who participates in E-Verify to confirm employment eligibility for each new team member. For more information please view the following PDFs: E-Verify Poster (English) - Right to Work Poster (English) - E-Verify Poster (Spanish) - Right to Work Poster (Spanish) Papa John's is an Affirmative Action and Equal Opportunity Employer. For more information please click on the following PDF. See terms & conditions for site use.",https://pe.linkedin.com/jobs/view/manager-supply-chain-latam-at-papa-johns-4354749834?position=10&pageNum=0&refId=JDeAw87BRxtB3beEfqDm1w%3D%3D&trackingId=8RnjYuvnqxPFHQf8HQ%2Bi9w%3D%3D
