Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
QA Manual,CodersLab,https://cl.linkedin.com/company/coderslab-io?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",5 hours ago,,,,https://pe.linkedin.com/jobs/view/qa-manual-at-coderslab-4318613044?position=1&pageNum=0&refId=HevLPtY7m5qkVuQcTH%2B9Yg%3D%3D&trackingId=iTnf6JDki55pRCZc0%2BPGMQ%3D%3D
Analista QA,CodersLab,https://cl.linkedin.com/company/coderslab-io?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",5 hours ago,,,,https://pe.linkedin.com/jobs/view/analista-qa-at-coderslab-4318392951?position=2&pageNum=0&refId=HevLPtY7m5qkVuQcTH%2B9Yg%3D%3D&trackingId=dDRplyTMf6SDgRGJMntXFg%3D%3D
Analista QA / Certificación ISTQB (Sector Banca),Entelgy,https://es.linkedin.com/company/entelgy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",8 hours ago,Sandra Ruiz Flores,https://pe.linkedin.com/in/sandraruizflores,"💡 DÉJANOS CONTARTE LO QUE NOS HACE GENUINE 💙Buscamos profesionales que quieran reinventarse cada día 🔄, que lleven los retos en el ADN 🧬 y que sientan una pasión genuina por la tecnología 💻✨.Eso es lo que nos hace únicos, auténticos y diferentes 🚀.¿QUÉ ESTAMOS BUSCANDO?Estamos en la búsqueda de un Analista QA con experiencia en banca, orientado a asegurar la calidad en cada etapa del desarrollo. Valoramos la capacidad para resolver conflictos, trabajar en equipo y garantizar entregables alineados a los requerimientos del negocio.Requisitos:2 a 4 años en pruebas funcionales de sistemas, pruebas de regresión y aceptación de usuario.Experiencia en automatización de casos de prueba.Mínimo 2 años en pruebas de sistemas orientados a Banca o empresas proveedoras con proyectos bancarios (aplicaciones App/Web, créditos, ahorros).Experiencia en pruebas de performance y API Testing (indispensable).Certificaciones y Conocimientos Técnicos:Certificación ISTQB Foundation (indispensable).Conocimiento de BanTotal (deseable).Conocimientos intermedios en bases de datos: DB2 / SQL Server ( mínimo interacción con 1 Base de datos SQL y uso de querys, inner joins y sentencias DML para preparación de data)Manejo de herramientas de control de versiones: GIT.Conocimiento en herramientas de análisis de código y seguridad: SonarQube, Veracode.Conocimiento en ESB (deseable).Herramientas de Gestión y Seguimiento:Experiencia con Jira y Xray.Seguimiento de errores, métricas e indicadores de calidadFunciones:Ejecutar pruebas funcionales, de regresión y aceptación de usuario en sistemas bancarios.Participar en el diseño y ejecución de pruebas automatizadas.Realizar pruebas de performance y pruebas de APIs.Documentar y gestionar casos de prueba en herramientas como Jira/Xray.Analizar resultados de pruebas y colaborar en la identificación y seguimiento de errores.Generar métricas e indicadores de calidad del software.Colaborar con equipos de desarrollo para asegurar la calidad del código mediante herramientas como SonarQube y Veracode.Apoyar en la validación de integraciones mediante ESB (si aplica).PORQUE EN ENTELGY TODO COMIENZA CONTIGOÚnicos, Reales, Auténticos, Diferentes……Somos 100% GENUINE.Nuestra cultura se vive en el día a día, somos como una gran familia y formamos Entelgy Family, donde podrás participar en diferentes actividades, eventos, retos y mucho más. También tenemos un conjunto de iniciativas orientadas a potenciar que tengas una vida sana y equilibrada, nuestro compromiso de contribuir a nuestra sociedad con iniciativas para el Cuidado del medio ambiente, Voluntariado comunitario, Sensibilización sobre personas vulnerables, etc. Health & Wellness, Responsabilidad Social, Programa para el Cuidado del Medio Ambiente.ASÍ ES COMO PONEMOS TODO NUESTRO TALENTO EN POTENCIAR EL TUYOVen para formar parte de nuestro equipo, y descubre que no es sólo lo que hacemos, sino cómo lo hacemos. ¡Atrévete a vivir una experiencia Genuine!Proyectos retadores para grandes clientes: Trabajarás en proyectos de gran relevancia para nuestros clientes, junto a un gran equipo de profesionales desde el primer día.Un progreso acelerado: Tu crecimiento estará garantizado y potenciado. Vamos contigo en lo que necesites.¡Atrévete a vivir una experiencia Genuine!",https://pe.linkedin.com/jobs/view/analista-qa-certificaci%C3%B3n-istqb-sector-banca-at-entelgy-4315005465?position=3&pageNum=0&refId=HevLPtY7m5qkVuQcTH%2B9Yg%3D%3D&trackingId=cClMjMr45AIHm%2B8aWJknrA%3D%3D
QA Funcional Tester,Synopsis S.A.,https://pe.linkedin.com/company/synopsis-s.a.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",4 hours ago,Gianella Estefani Monterrey ChÃ¡vez,https://pe.linkedin.com/in/gianella-estefani-monterrey-ch%C3%A1vez-8603a5156,"🚀 ¡Estamos buscando un QA Funcional – Pruebas Online y Batch! 💻 📍Perú - Modalidad híbrida (principalmente remoto – reuniones puntuales en Lima) 🏦 Proyecto en el sector banca¿Tienes experiencia asegurando la calidad funcional de sistemas bancarios? ¡Esta oportunidad es para ti! 👇🔍 Lo que harás:Analizar requerimientos funcionales y técnicos.Diseñar y ejecutar pruebas online y batch.Validar integraciones con sistemas externos y conciliación de datos.Gestionar incidencias y defectos en JIRA, Azure DevOps o ALM.Participar en pruebas de regresión e integrales para nuevos desarrollos.🧠 Lo que buscamos:Experiencia en procesos bancarios (cuentas, créditos, transferencias, etc.).Conocimientos en SQL intermedio.Experiencia en pruebas batch (jobs, colas, logs).Deseable: conocimientos de automatización (Postman, SoapUI, Selenium) y CI/CD.Experiencia con metodologías ágiles (Scrum / Kanban).🌟 Lo que ofrecemos:Participar en proyectos desafiantes dentro del sector financiero.Modalidad híbrida (con predominio remoto).Excelente ambiente de colaboración y aprendizaje.💌 Si cumples con el perfil, envíame tu CV a gemonterrey@synopsis.ws + Expectativas Salariales#OportunidadLaboral #QA #Tester #Banco #QualityAssurance #JobsPeru #ITJobs #Testing #HiringNow",https://pe.linkedin.com/jobs/view/qa-funcional-tester-at-synopsis-s-a-4331351182?position=4&pageNum=0&refId=HevLPtY7m5qkVuQcTH%2B9Yg%3D%3D&trackingId=websIpU4bHB5x36JTmD8MA%3D%3D
Analista Senior QA,Credicorp Capital,https://pe.linkedin.com/company/credicorpcapital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",8 hours ago,Paola Roncal M.,https://pe.linkedin.com/in/paola-roncal,"En Credicorp Capital buscamos Talento Excepcional para ocupar la posición de Analista Senior QA.Misión:Asegurar la calidad del software recomendando mejores prácticas y metodologías en calidad ycertificación de software, coordinando con todos los actores que intervienen en el proceso.Funciones:Diseñar, desarrollar y ejecutar pruebas automatizadas E2E y de backend con Cypress.Ejecutar pruebas manuales y registrar los resultados en Azure Test Plans.Diseñar y ejecutar pruebas de performance con JMeter.Apoyar en la definición de estrategias de testing y cobertura de requerimientos.Gestionar y hacer seguimiento de defectos en Azure DevOps.Implementar procesos de mejora continua y buenas prácticas en automatización.Colaborar con equipos de desarrollo y producto para garantizar la calidad del software.Apoyar en pruebas de seguridad y validación de APIs (SOAP/REST).Requisitos:Profesional en Ingeniería de Sistemas, Computación, Informática o Software.Experiencia mínima de 3 años como analista QA o QA Automation.Automatización de pruebas E2E y backend con Cypress.Pruebas de performance con JMeter.Pruebas manuales y registro de casos en Azure Test Plans.Gestión de defectos en Azure DevOps.Uso de Git y GitHub para control de versiones y CI/CD.Conocimientos deseables:Conocimientos en pruebas de seguridad.Conocimiento funcional del negocio financiero.Certificaciones ISTQB (Foundation Level o Agile Tester).Esta convocatoria se encuentra disponible también para personas con discapacidad.",https://pe.linkedin.com/jobs/view/analista-senior-qa-at-credicorp-capital-4331188617?position=5&pageNum=0&refId=HevLPtY7m5qkVuQcTH%2B9Yg%3D%3D&trackingId=RiFx%2Bin1KD0Qov0IbyuLVg%3D%3D
QA Funcional intermedio,Tata Consultancy Services,https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",11 hours ago,Valentina Mella Cottenie,https://cl.linkedin.com/in/valentina-mella-cottenie-,"En TCS estamos en búsqueda de talentos como tú. Somos una empresa que tiene presencia en más de 50 países a nivel mundial, en Latinoamérica estamos en 8 países y ya somos más de 17 mil asociados que hacen parte de esta gran familia.Hoy quiero invitarte a que te unas a nosotros y transformemos el mundo a través de la tecnología. Estamos buscando un QA Funcional intermedio:Funciones o Tareas:Guiar al personal técnico en refactorizar código, resolver soluciones complejas optimizando el uso de recursos.Analizar memoria y disco de los microservicios, interpretando las herramientas como DynatraceAdministrar pullrequest de los coders detectando potenciales mejoras en el código o identificando erroresResolver errores de Merge sobre las ramas en el control de versiones de los componentes.Conocimientos GeneralesBachiller o profesional en Ingeniería de Sistemas, Informática o afines. +2 años de experiencia en banca+2 años de experiencia en Testing.funcionalExperiencia realizando testing a módulos As400.+2 años en pruebas de productos bancarios (TC, TD, Prestamos, cobranzas, telebanking, etc)+2 años utilizando metodología Agile con Scrum+2 años de experiencia utilizando base de datos Conocimientos sólidos de lenguajes de programación como Java/NetDeseable Conocimiento en plataformas AS400Conocimientos Aplicaciones DistribuidasConocimiento básico de selenium, jenkinsConocimientos Base de DatosBases de datos: Oracle SQL | MySQL | PostgreSQL Profesional con +2 años experienciaExperiencia mínima relevante: +2añosConsiderar tiempo de contrato y horarios a la semanaHorario: lunes a viernes de 9am a 7pmModalidad: hibrido",https://pe.linkedin.com/jobs/view/qa-funcional-intermedio-at-tata-consultancy-services-4331159907?position=6&pageNum=0&refId=HevLPtY7m5qkVuQcTH%2B9Yg%3D%3D&trackingId=rXrd4Pdtn0PmLTw%2Ft60Sxw%3D%3D
Ingeniero de Software Junior,IDENTIA,https://pe.linkedin.com/company/soluciones-identia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",5 hours ago,,,,https://pe.linkedin.com/jobs/view/ingeniero-de-software-junior-at-identia-4318608424?position=7&pageNum=0&refId=HevLPtY7m5qkVuQcTH%2B9Yg%3D%3D&trackingId=4jMd8NKcxfsSoMsVY7Kufw%3D%3D
Specialist II Quality Assurance & Safety,NSF,https://www.linkedin.com/company/nsf?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",12 hours ago,,,"ResponsibilitiesOrganizar, implementar, mantener, evaluar y mejorar los sistemas de gestión de la calidad implementados en NSF.Realizar el seguimiento del desempeño de los Sistemas de Gestión para que se mantengan y mejoren continuamente, identificando desviaciones e iniciando acciones para prevenir o minimizar tales desviaciones, asegurando el cumplimiento de requisitos de los sistemas de gestión implementados, documentos externos de acreditación, autorización y procedimientos internos.Informar a la Gerencia de Calidad y Conformidad y a los responsables de áreas operativas sobre el desempeño de los Sistemas de gestión implementados y necesidades de mejora que asegure la eficacia de las actividadesProponer, elaborar, actualizar, controlar e implementar procedimientos internos de los sistemas de gestión implementados en NSF, así como administrar la documentación externa correspondiente.Garantizar que las capacitaciones, actualizaciones y comunicaciones al personal interno se den de manera oportuna, concisa y efectiva, verificando la eficacia de la capacitación a través de seguimientos y/o inspecciones.Monitorear y verificar la implementación de acciones correctivas y de mejora, resolución de trabajos No Conformes, quejas , preparando los informes correspondientes.Verificar el cumplimiento de procedimientos internos y requisitos de los sistemas de gestión implementados.Atención de consultas del personal interno sobre interpretación y cumplimiento de requisitos de los sistemas de gestión Implementados.Preparar y presentar métricas, mejoras, planes e informes periódicos sobre el desempeño de los Sistemas de gestión.Supervisar el cumplimiento del programa de actividades del sistema de gestión de calidad, coordinar actividades relacionadas a pruebas de aptitud, monitoreo de acuerdos de Reunión de Revisión por la Dirección y de evaluación de proveedores.Preparar expedientes para la obtención y mantenimiento de acreditaciones, autorizaciones y certificaciones.En coordinación con la Dirección Técnica de Fármacos y Gerencia de Calidad y Conformidad, programar y ejecutar las auditorías internas e inspecciones del sistema de gestión.QualificationsProfesional Químico Farmacéutico colegiado y habilitadoTres (03) años de experiencia en Control y/o Aseguramiento de la Calidad del sector farmacéutico.Participación en auditorías de los sistemas de calidad farmacéuticaInterpretación de la norma ISO/IEC 17025, BPL o las que se implementenREG-INS-026 Reglamento de la Red de Laboratorio De Control de Calidad de Medicamentos y Afines del Sector Salud.Reglamento de Dirimencias de Productos Farmacéuticos y Afines pesquisados por Digemid. R.M. N°1853-2002 SA/DMInterpretación en la Norma ISO 14001, u otras normas implementadas. Interpretación en el DS N° 005-2012-TRConocimiento de InglésTécnicas de análisis y herramientas estadísticas. Validación e Incertidumbre de métodos de ensayoAbout UsWith a legacy spanning more than 80 years, NSF leverages science and innovation to improve human and planet health. We provide science-driven, independent testing, inspection, certification, and advisory services and develop the very standards that drive the food, water, and life sciences industries worldwide. We empower our clients to navigate shifting regulations to improve consumer health, safety, and quality of life.One of our core values is We Are One NSF. This means that while we’re one team, we embrace the cultural, ethnic, language, and demographic diversity that reflects the societies in which we live and work.Come join a team that makes a difference in the world. More information about NSF can be found at nsf.org.NSF is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to, among other things, race, color, religion, sex, sexual orientation, gender identity, national origin, age, status as a protected veteran, or disability.Notice to Agency and Search Firm Representatives: Please note that NSF is not accepting unsolicited resumes from agencies/search firms for this role. Resumes submitted to an NSF employee by a third-party agency without a valid written & signed search agreement between NSF and said third-party agency will become the sole property of NSF. No fee will be paid if a candidate is hired as a result of an unsolicited agency or search firm referral. Thank you.About The TeamNSF's global network of state-of-the-art laboratories is the ""backbone"" of NSF's comprehensive testing and certification services. Staffed by engineers, chemists, microbiologists and toxicologists, we offer world-class technical expertise across the food, water and life sciences industries.",https://pe.linkedin.com/jobs/view/specialist-ii-quality-assurance-safety-at-nsf-4252017728?position=8&pageNum=0&refId=HevLPtY7m5qkVuQcTH%2B9Yg%3D%3D&trackingId=nNmdy6d2S2G7MYhf9ZGMlw%3D%3D
Analista Programador Java,Softtek,https://mx.linkedin.com/company/softtek?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",2 hours ago,,,"¿Tienes ganas de construir un mejor futuro y dejar una huella importante en el mundo de la tecnología? ¡Sumate a #Softtek Perú!En Softtek buscamos un Analista Programador Java¿Qué esperamos de ti?Desarrollador con 3 años de experiencia en JavaExperiencia solida en Java 7 o 8 Experiencia en sistemas legacy Experiencia en mantenimiento de aplicaciones monolíticas y batch, preferentemente sobre frameworks antiguos (Struts, EJB, JSP, Spring clásico).Experiencia solida en frameworks asociados (Spring, Hibernate, etc.).Consumo de servicios SOAP y REST.Conocimientos en arquitectura de software, integración con APIsConocimiento de bases de datos Oracle o SQL Server, y manejo de PL/SQL.Despliegue en entornos cloud u on-premise.¿Cuales serán tus funciones?Desarrollar y mantener servicios backend escalables, seguros y eficientesDiseñar e implementar integraciones con APIs REST y SOAP.Definir e implementar pruebas unitarias y de integración.Realizar revisiones de código y mentoría a desarrolladores juniorParticipar activamente en decisiones de arquitectura on premise y diseño de software.Colaborar con equipos multidisciplinarios (QA, DevOps, Producto).Gestionar deuda técnica y proponer mejoras continuas del código.¿Cuáles serán tus beneficios?Ingreso a planilla con todos los beneficios de ley.Contrato IndefinidoEPS al 100%Oportunidad de línea de carrera.Descuentos corporativos en empresas de entretenimiento, educación, entre otros.Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potencializar tus habilidades técnicas como blandasVen a vivir la #SofttekLife y disfrutá de:- Capacitaciones.- Días Off.Para construir un mejor futuro juntos, postúlate!En Softtek, respetamos y reconocemos la diversidad del talento, promoviendo la equidad de trato y oportunidades. Conoce nuestra Politica de Diversidad.https://www.softtek.com/transcend#codelikeyourself #BeWellDoGood #OrgulloSofttek #BeGreat #BeFutureFit #BeWellDoGood #CulturaÚnica #SofttekiansTranscend, Sustainability by SofttekOur world is our people and we inspire hope in itTranscend, Sustainability by SofttekOur world is our people and we inspire hope in it",https://pe.linkedin.com/jobs/view/analista-programador-java-at-softtek-4331370107?position=9&pageNum=0&refId=HevLPtY7m5qkVuQcTH%2B9Yg%3D%3D&trackingId=NU5IvcecFbKsXWuWyzbEhg%3D%3D
QA Automation Engineer 3 month long - Remote - Latin America,FullStack Labs,https://www.linkedin.com/company/fullstack-labs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",13 hours ago,,,,https://pe.linkedin.com/jobs/view/qa-automation-engineer-3-month-long-remote-latin-america-at-fullstack-labs-4298422576?position=10&pageNum=0&refId=HevLPtY7m5qkVuQcTH%2B9Yg%3D%3D&trackingId=r7o3QgFstbaL7blWscl78A%3D%3D
