Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
QA Funcional Senior [Banca],IDM Technology,https://pe.linkedin.com/company/idmtechperu?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",9 hours ago,,,"En IDM Technology nos encontramos en la búsqueda de un QA Funcional Senior,si cuentas con la experiencia y conocimientos necesarios, postula e inicia este nuevo reto con nosotros.Funciones- Implementar proyectos de QA desde cero y en paralelo en múltiples equipos.- Colaborar con Product Owner en metodologías Scrum o cascada.- Realizar pruebas funcionales (humos, caja negra, caja blanca, end-to-end).- Ejecutar pruebas funcionales automatizadas.- Realizar pruebas de carga y estrés usando herramientas como JMeter y K6.- Redactar casos de prueba usando Gherkin y aplicar BDD y TDD.- Gestionar proyectos y seguimiento de incidencias en Jira.- Utilizar herramientas de calidad de código como SonarQube.- Aplicar principios de seguridad de la información.- Realizar pruebas en entornos Cloud (AWS).Requisitos- Egresado o bachiller de Ing. de Sistemas o carreras a fines- Experiencia mínima de 5 años en la posición- Experiencia en el sector banca- Experiencia mínima de 1 año en Contact Center (Genesys).- Conocimiento de consumo de APIs y consultas básicas.- Capacidad para ejecutar y validar APIs en Postman (deseable, pero debe contar con conocimiento).- Experiencia trabajando bajo presión y en entornos de alta demanda.- Experiencia en diseño y ejecución de casos de prueba.- Conocimiento de patrones de diseño.- Certificación ISTQB (deseable/valorada).- Conocimiento y experiencia trabajando con metodologías Scrum y Cascada.Beneficios- Planilla- Crecimiento profesional- Buen clima laboral",https://pe.linkedin.com/jobs/view/qa-funcional-senior-banca-at-idm-technology-4463048455?position=1&pageNum=0&refId=eIqnkF%2FdKKE%2FWxiNrvjOmg%3D%3D&trackingId=4JlAbInMaRgtPzrSE6BMjg%3D%3D
QA ANALYST JR,Stefanini Group,https://br.linkedin.com/company/stefanini?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",8 hours ago,Janeth Marjorie Moreno HuamanÃ­,https://www.linkedin.com/in/janeth-marjorie-moreno-huaman%C3%AD-02b539156,"¡Sé parte de Stefanini! En Stefanini somos más de 30.000 genios, conectados desde 41 países, haciendo lo que les apasiona y co-creando un futuro mejor. Responsabilidades y atribuciones: Desarrollar y ejecutar planes de prueba, casos de prueba y scripts de prueba para garantizar la funcionalidad y calidad de los productos de software.Identificar, documentar y realizar un seguimiento de los defectos y problemas del software, y trabajar en estrecha colaboración con los desarrolladores para resolverlos.Colaborar con equipos multifuncionales para comprender los requisitos de software y diseñar casos de prueba en consecuencia.Realizar pruebas funcionales para verificar que el software cumpla con los requisitos especificados y funcione como se esperaba.Realizar pruebas de regresión para garantizar que los cambios y mejoras del software no afecten negativamente a la funcionalidad existente.Participar en el diseño e implementación de marcos y herramientas de pruebas automatizadas.Manténgase actualizado con las mejores prácticas de la industria y las tendencias emergentes en pruebas de software y control de calidad.Proporcionar informes oportunos y precisos sobre el progreso de las pruebas, la cobertura de las pruebas y las métricas de defectos a las partes interesadas del proyecto.Colaborar con los gerentes de proyectos y otros miembros del equipo para priorizar y gestionar los esfuerzos de prueba.Requisitos y competencias: Experiencia comprobada como QA Tester Functional o rol similar.Fuerte conocimiento de metodologías, herramientas y procesos de prueba de software.Experiencia con pruebas funcionales, pruebas de regresión y automatización de pruebas.Familiaridad con metodologías y herramientas de desarrollo ágil (por ejemplo, JIRA, Confluence)Excelentes habilidades analíticas y de resolución de problemas.Gran atención al detalle y capacidad para trabajar de forma independiente.Excelentes habilidades de comunicación y colaboración.La certificación ISTQB es una ventaja",https://pe.linkedin.com/jobs/view/qa-analyst-jr-at-stefanini-group-4464104982?position=2&pageNum=0&refId=eIqnkF%2FdKKE%2FWxiNrvjOmg%3D%3D&trackingId=NKWVhiwguQY2q6a8nb1SKw%3D%3D
QA Automatizador,Indra Group,https://es.linkedin.com/company/indragroupglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",13 hours ago,,,,https://pe.linkedin.com/jobs/view/qa-automatizador-at-indra-group-4463043808?position=3&pageNum=0&refId=eIqnkF%2FdKKE%2FWxiNrvjOmg%3D%3D&trackingId=kDWjKDeR%2B%2Fl%2BBsrvWvTkAA%3D%3D
Asistente de Calidad / Centro Distribución,NGR S.A.,https://pe.linkedin.com/company/ng-restaurants-s-a-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",4 hours ago,,,"¡Únete a la Familia NGR y vive una experiencia ÚNICA!¡En NGR tenemos el propósito de entregar cariño y energía a través del sabor y experiencias únicas y, para seguir trascendiendo con nuestro propósito, estamos buscando a nuestro/a próximo/a ASISTENTE DE CALIDAD - CENTRO DE DISTRIBUCIÓN.¿Quiénes somos?Somos una gran familia con más de 8000 colaboradores/as apasionados/as por la gastronomía, pero sobre todo por nuestras personas. Contamos con 6 marcas increíbles: Bembos, Chinawok, Don Belisario, Dunkin, Papa Johns y Popeyes.Adicionalmente, creemos firmemente que las diferencias nos enriquecen y el respeto nos une. Valoramos la diversidad y estamos comprometidos/as con la inclusión, respetando todas las formas de entregar cariño y energía.¿Cuáles serán tus principales retos y desafíos?Supervisar que el operador logístico cumpla con las condiciones de calidad e inocuidad durante la recepción y almacenamiento de los productos de NGR.Verificar las recepciones de productos importados, vegetales y, de manera aleatoria, productos secos, refrigerados y congelados, asegurando el cumplimiento de las especificaciones establecidas.Realizar inspecciones en las áreas de almacenamiento, verificando las Buenas Prácticas de Almacenamiento, temperaturas, cadena de frío, rotación FEFO/FIFO, trazabilidad, limpieza, control de plagas e integridad de los productos.Identificar y reportar productos no conformes o afectados durante su permanencia en el centro de distribución, solicitando su segregación preventiva y realizando el seguimiento correspondiente.Gestionar los reclamos a proveedores nacionales e importados y las incidencias atribuibles al operador logístico, realizando seguimiento a las acciones correctivas hasta su atención y cierre.Elaborar informes e indicadores de rechazos, reclamos, mermas, daños y no conformidades, reportando los resultados al Analista y a la Jefatura de Calidad.¿Qué necesitas para ser el próximo/a Asistente de Calidad - Centro de Distribución.?Bachiller o egresado de las carreras de Ingeniería en Industrias Alimentarias, Ingeniería Agroindustrial, Ingeniería Pesquera o carreras afines.Experiencia mínima 1 año en puestos de calidad o inocuidad alimentaria, preferentemente en centros de distribución, almacenes de alimentos u operadores logísticos.Experiencia en verificación y control de BPM, PHS, SSOP, monitoreo de higiene personal, limpieza y revisión de registros operativos.Experiencia en gestión de reclamos y seguimiento de acciones correctivas.Conocimiento de Buenas Prácticas de Almacenamiento (BPA) y Buenas Prácticas de Manufactura (BPM) aplicables a centros de distribución de alimentos.Deseable conocimiento de HAACP y otros sistemas de gestión de inocuidad.Conocimiento de los sistemas de rotación FEFO y FIFO, trazabilidad, control de fechas de vencimiento y segregación de productos no conformes.Capacidad para supervisar operadores logísticos y verificar el cumplimiento de procedimientos, especificaciones técnicas y estándares de calidad e inocuidad.Experiencia en elaborar informes, gestionar incidencias y reclamos, analizar indicadores y realizar.Manejo de Excel a nivel intermedio.¿Qué te ofrecemos?Ser parte de una de las mejores empresas a nivel nacional con una cultura organizacional llena de cariño y energía ((Puesto 5 en Great Place To Work 2026)Oportunidades de crecimiento dentro de NGR.Ingreso a planilla con todos los beneficios de ley.25% de descuento en todas nuestras marcas .Plataforma de descuentos corporativos en distintos ámbitos como Entretenimiento, Retail, Deporte, Etc.Acceso a plataforma de bienestar con psicología, medicina y nutrición.**NGR es una empresa incluyente, que respeta la diversidad y no hace ningún tipo de discriminación**",https://pe.linkedin.com/jobs/view/asistente-de-calidad-centro-distribuci%C3%B3n-at-ngr-s-a-4464066474?position=4&pageNum=0&refId=eIqnkF%2FdKKE%2FWxiNrvjOmg%3D%3D&trackingId=KJpIT96Kr4xQtJT2EhWwHg%3D%3D
Jefe de Calidad,Empresa Confidencial,https://www.linkedin.com/company/nueva-empresa-confidencial?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",12 hours ago,,,"Importante empresa de consumo masivo está en búsqueda de un Jefe de Calidad para planta de producción.Principal rol:Supervisar y asegurar el desarrollo de las actividades de calidad en planta, verificando el cumplimiento del ISO 9001:2015, las especificaciones de producto y proceso, los requisitos del cliente, los requisitos legales y reglamentarios y los estándares internos.¿Qué perfil buscamos?Titulado universitario en Ingeniería Química, Ingeniería Industrial, Ingeniería de Industria Alimentaria o afines.Experiencia mínima de 07 años en posiciones de liderazgo en ISO 9001:2015 y gestión de Calidad.Especialización en Sistemas de Gestión: ISO 9001:2015, Auditor Líder, Auditor Interno de Sistemas de Gestión y Calidad.Gestión de riesgos, auditorías, no conformidades, acciones correctivas y mejora continua. Gestión de indicadores, objetivos, revisión por la dirección y desempeño de procesos.¿Cuáles serán tus principales funciones y responsabilidades?Liderar la gestión de Calidad, asegurando el cumplimiento de los estándares y lineamientos del Sistema de Gestión Integrado.Garantizar la implementación, mantenimiento y mejora continua del Sistema de Gestión de Calidad, bajo los lineamientos de ISO 9001:2015.Supervisar el cumplimiento de los estándares y especificaciones de calidad en materias primas, materiales, productos y procesos.Gestionar el aseguramiento y control de Calidad, identificando desviaciones y liderando las acciones necesarias para su corrección.Liderar la gestión de auditorías internas, externas y de certificación, así como el seguimiento de hallazgos, no conformidades y oportunidades de mejora.Gestionar riesgos, oportunidades y acciones correctivas, verificando su implementación y efectividad.Consideraciones del rol:Rol de liderazgo.Modalidad presencial en planta de producción (provincia).Disponibilidad para viajar al interior del país.",https://pe.linkedin.com/jobs/view/jefe-de-calidad-at-empresa-confidencial-4463056159?position=5&pageNum=0&refId=eIqnkF%2FdKKE%2FWxiNrvjOmg%3D%3D&trackingId=PJwwYcvgY5U6tcd6sNHE0g%3D%3D
Analista SIG,COSTA VIVA,https://pe.linkedin.com/company/costa-viva-sac?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chorrillos, Peru",10 hours ago,,,"En Costa Viva buscamos incorporar a nuestro equipo de Calidad un/a Analista SIG, responsable de contribuir al mantenimiento, actualización y seguimiento de nuestro Sistema Integrado de Gestión de Calidad e Inocuidad.¿Qué estamos buscando?Bachiller o titulado/a en Ingeniería de Alimentos, Ingeniería Agroindustrial, Biología o carreras afines.Experiencia mínima de 1 año en control o gestión de calidad, de preferencia en la industria alimentaria.Conocimiento en BPM, HACCP, BPL y BPA.Conocimiento de normativas y sistemas de calidad como ISO, GMP u otros relacionados.Manejo de Microsoft Office a nivel intermedio.Conocimiento de ERP será considerado un plus. ¿Cuáles serán tus principales retos?Gestionar y mantener actualizada la documentación del Sistema de Gestión de Calidad e Inocuidad.Revisar y controlar procedimientos, programas, instructivos, formatos y registros.Realizar seguimiento al cumplimiento de BPM, PGH/PHS y HACCP.Dar seguimiento al cierre de observaciones, hallazgos y acciones pendientes.Preparar y organizar documentación para auditorías internas, externas e inspecciones sanitarias.Gestionar información relacionada con trazabilidad, lotizado y codificación.Coordinar con las diferentes áreas para recopilar evidencias e información requerida por el sistema.Identificar oportunidades de mejora y actualización de la documentación técnica.  Competencias que valoramos✅ Organización y planificación ✅ Proactividad ✅ Orientación a resultados ✅ Capacidad de seguimiento ✅ Trabajo en equipo ✅ Capacidad para desenvolverse en entornos dinámicos📩 ¿Te interesa formar parte de nuestro equipo? Postula a través de LinkedIn",https://pe.linkedin.com/jobs/view/analista-sig-at-costa-viva-4465300413?position=6&pageNum=0&refId=eIqnkF%2FdKKE%2FWxiNrvjOmg%3D%3D&trackingId=X16066mpJdynSHaGYpxCdA%3D%3D
Recruiting Manager - Remote Work,INDI Staffing Services,https://www.linkedin.com/company/indi-staffing-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",11 hours ago,Margareth Martins de Almeida,https://br.linkedin.com/in/margareth-martins-de-almeida-a2876326,"At BairesDev®, we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. Our diverse 4,000+ team, composed of the world's Top 1% of tech talent, works remotely on roles that drive significant impact worldwide.When you apply for this position, you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies, setting you on a path to exceptional career development and success.Talent Acquisition Senior Auditor at BairesDevAs a Senior Auditor , you'll play a key role in ensuring the quality, consistency, and reliability of recruitment audits. You'll handle complex and high-impact cases, review and guide junior auditors, and help align evaluation criteria across the team. This role offers the chance to make a real impact by improving the quality of hiring processes, working on meaningful and complex cases, shaping audit standards, and helping both processes and people grow through clear feedback and continuous improvement.What You'll Do:- Execute complex, sensitive, and high-impact audits.- Supervise and review Junior Auditors' evaluations.- Lead calibration calls and standardize criteria across the audit team.What we are looking for:- 5+ years of experience in Quality Assurance roles.- Proven experience auditing complex and high-impact roles, including senior profiles, closers, and specialized positions.- Hands-on experience supervising and calibrating Junior Auditors to ensure consistency and accuracy across evaluations.- Advanced proficiency in English.Nice to have:- Experience in Talent Acquisition.- Experience working with high-volume recruitment processes.- Experience in data analysis and SQL.How we do make your work (and your life) easier:- 100% remote work (from anywhere).- Excellent compensation in USD or your local currency if preferred- Hardware and software setup for you to work from home.- Flexible hours: create your own schedule.- Paid parental leaves, vacations, and national holidays.- Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent.- Supportive environment with mentorship, promotions, skill development, and diverse growth opportunities.Apply now and become part of a global team where your unique talents can truly thrive!",https://pe.linkedin.com/jobs/view/recruiting-manager-remote-work-at-indi-staffing-services-4465094047?position=7&pageNum=0&refId=eIqnkF%2FdKKE%2FWxiNrvjOmg%3D%3D&trackingId=pV%2FLac5GYkSQ1x0otUit1g%3D%3D
Telecommunications Engineer,MARQUIS TECHNOLOGIES PRIVATE LIMITED,https://www.linkedin.com/company/marquis-technologies-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",19 hours ago,Rajesh Yadav,https://in.linkedin.com/in/rajesh-yadav-303587195,"Marquistech is an integrated Telecom domain company offering business value through innovative and cost-effective service delivery models to customers worldwide. Marquistech provides services for Mobile Handset Application Development and Testing. Marquistech has expanded its development and test service to global markets. The company’s field test and application development division has been successfully delivering CDMA and GSM field test services and new application development since 2005. Field testing is carried out across Asia Pacific (APAC), Middle East Africa (MEA), South-East Asia Pacific (SEAP) & Middle-East North Africa (MENA), Latin America, Saudi, Dubai, South Korea, UK, Australia.URL: www.marquistech.comLocation: Lima (Peru)Job Description:Mobile Device & Network TestingConduct pre-launch and field testing for mobile devices, including smartphones, FWA (Fixed Wireless Access) routers, and IoT devices.· Perform stationery and mobility tests for 5G/4G LTE/VoLTE/VoWiFi/5G across different network conditions.· Analyze network KPIs, coverage, throughput, call drop rate, handovers, and VoNR-MOS performance.· Test and validate new features for mobile chipset platforms such as Qualcomm, MediaTek, and Spreadtrum.· Execute end-to-end device validation, ensuring compliance with carrier and vendor requirements.Field & RF Optimization· Conduct drive testing, log analysis, and troubleshooting of degraded KPIs for LTE/5G networks.· Perform network benchmarking, RF tuning, and parameter optimization for improving performance.· Work on interference analysis, cell selection/reselection, handover performance, and protocol validation.· Optimize antenna configurations, coverage planning, and network deployment strategies.Software & Firmware Testing· Flash and verify new firmware builds for mobile devices, tablets, and IoT products.· Debug issues related to network registration, voice/data performance, handover failures, and UI glitches.· Use tools like JIRA, QXDM, QPST, Nemo Outdoor, Wireshark, and NetAct for bug tracking and log analysis.· Test software compatibility, regression testing, and application performance across different platforms.Testing Tools & Protocols· Hands-on experience with:o QXDM, QCAT, QPST, Nemo Outdoor, Nemo Analyzer, NetAct, Wireshark, and spectrum analyzers.o DCAP, KPI Reporter, WebNei, Web Element Manager, and network simulators.· Analyze LTE and 5G NR protocol stack, including SRVCC, CSFB, Inter-RAT handovers, and carrier aggregation.· Test IP networking protocols, including IPv4/IPv6, SIM lock, PIN lock, and security protocols.Customer & Vendor Coordination· Provide detailed test reports, recommendations, and troubleshooting support to R&D and development teams.· Assist in long-term network planning and feature validation for telecom operators.Required Skills & Qualifications:· Bachelor’s or Master’s degree in Telecommunications, Wireless Communication, or related field.· 5+ years of experience in mobile device testing, chipset validation, and network optimization.· Hands-on experience with 5G, LTE, VoLTE, VoNR, SRVCC, and IMS technologies.· Strong knowledge of RF engineering, network optimization, and protocol analysis.· Expertise in testing tools like QXDM, QPST, Nemo Outdoor, Wireshark, and JIRA.· Ability to debug and analyze network issues related to interference, handovers, coverage, and data throughput.Rajesh Yadav (HR)Email: ryadav@marquistech.comWhatsApp +91 7838377042",https://pe.linkedin.com/jobs/view/telecommunications-engineer-at-marquis-technologies-private-limited-4465012201?position=8&pageNum=0&refId=eIqnkF%2FdKKE%2FWxiNrvjOmg%3D%3D&trackingId=1RygP6%2FfXUJiABVdtmRuuA%3D%3D
Asistente de desarrollo,Viafoods Perú,https://pe.linkedin.com/company/viafoodsperu?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chorrillos, Peru",11 hours ago,,,,https://pe.linkedin.com/jobs/view/asistente-de-desarrollo-at-viafoods-per%C3%BA-4459529687?position=9&pageNum=0&refId=eIqnkF%2FdKKE%2FWxiNrvjOmg%3D%3D&trackingId=G5qyt42EOogbAHIqjz2gUg%3D%3D
INSPECTOR NDT - PDM NIVEL II,SGS,https://ch.linkedin.com/company/sgs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,,,"SGS es el líder mundial en inspección, verificación, análisis, capacitación y certificación. Es considerada como el principal referente mundial en calidad e integridad, contamos con más de 95.000 colaboradores y una red de más de 2.400 oficinas y laboratorios por el mundoDescripción del empleo. Asegurar y participar en las directivas de seguridad establecidas por el cliente.· Coordinar diariamente con el cliente externo (Ingenieros Analistas de Planta) las actividades a realizar, asegurar los recursos necesarios para una correcta ejecución.· Completar y/o registrar el cumplimiento de trabajos programados y no programados realizados· Revisar los informes técnicos de campo y actualizarlo en el sistema compartido para tener mapeados todos los equipos y asegurarse de la correcta ejecución de estos.· Participar y recepcionar la programación de mantenimiento de los equipos, determinar las prioridades de ejecución.· Coordinar diariamente con el supervisor de Mantenimiento los trabajos que van a realizarse para verificar la disponibilidad de los equipos programados.· Responsable de implementar diariamente el orden y limpieza del taller para mantener correctamente las 5S.· Realizar las inspecciones en campo aplicando técnicas de ensayos no destructivos (NDT)· Análisis vibracional, Muestreo y análisis de aceite, Medición de espesores con UT, Inspección termográfica, ensayos NDT (Tintes penetrantes, Partículas magnéticas, Ultrasonido Acústico, Ultrasonido convencional, Ultrasonido Phased Array), en nivel II.RequisitosTécnico o Ingeniero mecánico, eléctrico, afines.CERTIFICACIONES en Mantenimiento predictivo, lubricación, confiabilidad, Licencia AIIB (5 años de antigüedad, no excluyente).EXPERIENCIA En el sector Mínimo: 3 añosInformación adicionalIngreso a planilla de la empresa, con todos los beneficios de ley desde el primer día de labores. Seguro Vida Ley cubierto al 100%, desde el primer día de trabajo.",https://pe.linkedin.com/jobs/view/inspector-ndt-pdm-nivel-ii-at-sgs-4463074060?position=10&pageNum=0&refId=eIqnkF%2FdKKE%2FWxiNrvjOmg%3D%3D&trackingId=R5BMNhbWUjxV3HCio568fw%3D%3D
