Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
Analista QA Funcional (Modalidad presencial),Indra Group,https://es.linkedin.com/company/indragroupglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",8 hours ago,Martin Alonso Mendoza Martinez,https://pe.linkedin.com/in/martin-alonso-mendoza-martinez,"Estamos en la búsqueda de un/a Analista QA con experiencia en Mobile para integrarse a un importante proyecto del sector financiero (banca). Formación Académica:Formación universitaria o técnica en Ingeniería de Sistemas, Informática, Software, Ciencia de Datos o carreras afines. Funciones: · Diseñar y ejecutar estrategias de pruebas funcionales y no funcionales· Participar en revisiones de requerimientos· Optimizar procesos de QARequisitos:· 5-6 años de experiencia como Analista QA funcional· 3 años de experiencia con pruebas mobiles· SQL · Pruebas de API (Postman, RestAssured)· CI/CD (Jenkins, GitLab CI)· Deseable Certificaciones (ISTQB Advanced, Agile Testing)· Conocimiento en Frameworks (BDD, Page Object Model)  Modalidad de trabajo: Presencial en San IsidroBeneficios:EPS cubierta al 100%Acceso total a Udemy BusinessBee Beneficios (descuentos en tiendas, restaurantes y viajes)Línea de carrera definida",https://pe.linkedin.com/jobs/view/analista-qa-funcional-modalidad-presencial-at-indra-group-4400124053?position=1&pageNum=0&refId=0TxdzUY1vhPRSxKwr%2B0qOg%3D%3D&trackingId=i8YLiDWaKCuNCcf55EKN9g%3D%3D
Analista de PMO y QA,Terminales Portuarios Peruanos SAC,https://pe.linkedin.com/company/terminales-portuarios-peruanos-tpp?trk=public_jobs_jserp-result_job-search-card-subtitle,"Callao, Constitutional Province of Callao, Peru",2 hours ago,,,"¡EN TERMINALES PORTUARIOS PERUANOS BUSCAMOS TALENTOS COMO TÚ!Nos encontramos en la búsqueda de un talento que ocupe el puesto de ANALISTA DE PMO Y QA.MISIÓN DEL PUESTO: Planificar, ejecutar y controlar las pruebas de los proyectos de transformación digital y soluciones digitales.¿QUÉ NECESITAMOS? Técnico o universitario egresado de Ingeniería Industrial, Sistemas e Informática o afines. Experiencia laboral mínima de 1 año como analista jr, asistente o auxiliar en funciones similares. Inglés básico/intermedio Manejo de Bug Testing, Testing automatizado y Testing manual (Testilink, Mantis, Selenium/UiPath u otras similares) Conocimientos en Transac SQL y otras de similares Conocimientos de herramienta de diseño de flujos. Conocimientos en Power BI, Tableau, Qluik y otras similares Métodos ágiles y sistemas de Calidad – ISO – BASC (deseable).¿QUÉ OFRECEMOS? Ingreso a planilla. Trabajar junto con un equipo dispuesto a compartir conocimiento y desafíos. Laborar en un ambiente super dinámico. Seguro EPS. Capacitaciones constantes.",https://pe.linkedin.com/jobs/view/analista-de-pmo-y-qa-at-terminales-portuarios-peruanos-sac-4402672062?position=2&pageNum=0&refId=0TxdzUY1vhPRSxKwr%2B0qOg%3D%3D&trackingId=8XGItPG3EiEMkQoz5726hQ%3D%3D
QA Chapter Lead / QA Lead,Indra Group,https://es.linkedin.com/company/indragroupglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,Felipe Hinojoza Estrada,https://pe.linkedin.com/in/felipe-hinojoza-estrada-26501318a,"Somos una empresa líder global de tecnología y consultoría digital que conecta personas, tecnología y negocios para generar crecimiento, transformación e impacto positivo y sostenible.Buscamos un QA Chapter Lead / QA Lead con ganas de trabajar en nuestros equipos multidisciplinares.Requisitos:Años en QA: 7+ años en roles de calidad de software.Años en gestión: 3+ años liderando equipos de QA.Sector preferentemente banca, fintech o servicios financieros.Tamaño de equipo gestionado (+20 FTEs).Ciclos de proyecto: Haber participado en proyectos end-to-end en entornos corporativos.Diseño e implementación de estrategias de testing (manual, automatizado, performance).Testing en múltiples entornos (Servicios, Web, Android, iOS, Mainframe).Condiciones de trabajo:Trabajo 100% presencial en San Isidro.L a V de 9:00am a 6:30pm.Beneficios:Cobertura al 100% de EPS.Asesorías psicológicas y nutricionales gratuitas.Convenios Corporativos.Acceso ilimitado a cursos y certificaciones online en Udemy.Crecimiento y desarrollo profesional.¡Anímate y postula con nosotros!",https://pe.linkedin.com/jobs/view/qa-chapter-lead-qa-lead-at-indra-group-4400126141?position=3&pageNum=0&refId=0TxdzUY1vhPRSxKwr%2B0qOg%3D%3D&trackingId=Q22KvhMJ9fXbFheIItTYXQ%3D%3D
Ingeniero(a) de Procesos,Oben Group,https://pe.linkedin.com/company/oben-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lurín, Peru",6 hours ago,Erika Monteverde Calenzani,https://pe.linkedin.com/in/erika-monteverde-calenzani,"Únete a Oben Group y desarrolla tu carrera en una compañía global líder en fabricación de soluciones para empaques flexibles, con presencia en las Américas y Europa. Nos mueve el propósito de crear soluciones sostenibles para llevar alimentos seguros al mundo, integrando tecnología avanzada, excelencia operativa y un enfoque en calidad y continuidad de suministro.Con operaciones en 17 países y ventas en más de 70 mercados, ofrecemos un entorno dinámico, retador y en constante crecimiento, donde el talento tiene oportunidades reales de desarrollo y proyección profesional.Nuestra operación en Perú requiere incorporar el mejor talento para la posición de: Ingeniero (a) de ProcesosSerá responsable de mantener controlado los procesos y actividades relacionadas con QA/QC (aseguramiento de la calidad y control de calidad) de películas (productos terminados) y evaluación de materias primas, coordinando nuevos controles en toda la cadena productiva, analizando y asegurando la implementación de mejoras continuas en todos los procesos, con la finalidad de optimizar la calidad de los productos y satisfacer las necesidades de nuestros clientes.Principales desafíos del rol:Mantener el cumplimiento de los estándares de la operación, las formulaciones y las condiciones en las líneas de producciónCoordinar, elaborar y dar seguimiento al plan de pruebas generando acciones a tomar durante el proceso.Analizar las propiedades de cada producto mediante el índice de capacidad de proceso (Cpk) basada en data individual, asimismo, analizar propiedades cualitativas y/o de control interno verificando que la película cumpla con las especificaciones establecidas y proponer mejoras para optimizar la especificación.Elaborar informes ejecutivos y técnicos, indicando las conclusiones, recomendaciones y planes de acción.Brindar soporte técnico en los procesos de manufactura, mediante el análisis de los reclamos, proyectos de mejora, incidencias de producción y entregando directivas de solución al área de manufactura, para garantizar la mejora continua del proceso de productivo.Perfil que buscamos:Profesional de la carrera de Ingeniería Química, Química, Ingeniería IndustrialExperiencia mínima de 3 años habiendo ocupado posiciones similares de preferencia en la industria de conversión de plástico.Conocimientos sobre BPM, procesos de extrusión, gestión de procesos, herramientas de calidad, I+DConocimientos de MS Office y MS Project a nivel intermedio.Deseable conocimientos de Power BI y BizagiConocimientos de Inglés a nivel intermedioDisponibilidad para trabajar en Lurín de lunes a sábado¿Qué te ofrecemos?Ser parte de una empresa líder en su rubro que innova constantementePosibilidad de crecer con nosotros, asumir grandes retos y hacer línea de carreraAlimentación cubierta al 100%Cobertura de EPSDía libre por cumpleaños",https://pe.linkedin.com/jobs/view/ingeniero-a-de-procesos-at-oben-group-4401488767?position=4&pageNum=0&refId=0TxdzUY1vhPRSxKwr%2B0qOg%3D%3D&trackingId=sg64CcRgB6C1kfzlTGNOKg%3D%3D
Auditores de control de calidad textil,Industria Textil del Pacífico S.A.,https://pe.linkedin.com/company/intexpac?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",14 hours ago,,,"Somos Industria Textil Del Pacífico, Empresa Dedicada a La Fabricación De Prendas De Vestir Para Exportación y Nos Encontramos En Búsqueda Del Mejor Talento Para Ocupar La Posición DeINSPECTORES Y AUDITORES DE CONTROL DE CALIDAD CONFECCIONES - TEXTILRequisitosEstudios técnicos en carreras afines al rubro textil.Experiencia mínima de 3 meses en realizando inspecciones o auditorías en áreas como corte, confecciones y/o acabados.Conocimientos de técnicas de revisión de prendas (Método del reloj), lectura e interpretación de fichas técnicas, procedimientos y procesos básicos de costura, herramientas de medición de prendas de vestir, interpretación de tablas AQL para la tipificación de defectos en prendas confeccionadas (Defecto crítico, defecto mayor y defecto menor).Disponibilidad para trabajar en horarios rotativos.Disponibilidad de vivir en zonas aledañas al callao (Bocanegra).FuncionesAsegurar que el personal, prenda o tela, cumpla con los procedimientos establecidos para auditorías e inspecciones.Asegurar la correcta ejecución de los procedimientos de control de calidad.Analizar las causas raíz de los defectos detectados e implementar acciones correctivas o preventivas para evitar recurrencias.Trabajar de manera conjunta con los departamentos de producción, desarrollo de producto y tela, comercial, ingeniería, logística y gestión de calidad para garantizar que los procesos sean eficientes y cumplan con los estándares de calidad.Resolver problemas relacionados con la calidad de manera oportuna y eficiente.OfrecemosIngreso a planilla desde el primer día con todos los beneficios de Ley (CTS, gratificaciones, utilidades, EsSalud, vacaciones, alimentación cubierta al 50%, capacitaciones con SENATI),Alimentación cubierta al 55%Línea de carreraAgradable clima laboral.No pierdas la oportunidad de pertenecer a una empresa líder en la confección de prendas de vestir de exportación.“Súmate a una industria textil que apuesta por la sostenibilidad, la inclusión y las mismas oportunidades para todos. En Industria Textil del Pacífico, promovemos la inclusión de personas con discapacidad conforme a la Ley N° 29973”",https://pe.linkedin.com/jobs/view/auditores-de-control-de-calidad-textil-at-industria-textil-del-pac%C3%ADfico-s-a-4402281825?position=5&pageNum=0&refId=0TxdzUY1vhPRSxKwr%2B0qOg%3D%3D&trackingId=Pej9DF%2BT9efomK68kNTXFw%3D%3D
QA Automatizador,Tata Consultancy Services,https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",9 hours ago,Marianella G.,https://in.linkedin.com/in/marianella-gutierrez,"En TCS nos encontramos en búsqueda de un QA Automatizador con habilidades avanzadas en TI para unirse a nuestro equipo en crecimiento en Perú, proporcionando soluciones a clientes globales, incluidas organizaciones Fortune 500 en EE. UU. y Europa.Si te apasiona la tecnología, la resolución de problemas y brindar soporte al cliente excepcional, esta oportunidad es para ti.Requisitos Educativos y Técnicos:Indispensable experiencia en sector bancario.5+ años de experiencia en automatización (Web, Servicios y Mainframe/Host).Manejo de Cobol a nivel avanzadoDominio de Java a nivel intermedio/avanzado y manejo de Maven.Indispensable experiencia sólida con Serenity BDD + Screenplay.Experiencia en pruebas de performance.Certificación ISTQB Foundation.Certificación ISTQB Test Automation.Automatización Web con Selenium / Serenity (manejo de frames, shadow DOM, iFrames).Automatización de APIs REST/SOAP.Automatización en pantalla negra (TN3270 / Telnet).Manejo de GIT y Jira + Xray (trazabilidad de pruebas automatizadas).Uso obligatorio de Copilot (lineamiento del área).Capacidad de documentación clara, estandarizada y ordenada para las automatizaciones.Experiencia con IDZ (IBM Developer for z/OS): Jobs JCL, Cobol básico para automatización.Otros requisitos:Disponibilidad para un turno de trabajo de 9 horas, incluyendo tiempo de descanso.Disponibilidad para laborar bajo la modalidad hibrida.Proceso de Solicitud:Los candidatos interesados deben enviar su CV actualizado a: m.gutierrezpillpe@tcs.com, indicando la referencia en la línea de asunto: #QA AutomatizadorOtras consideraciones:Tata Consultancy Services es un empleador que ofrece igualdad de oportunidades. Nuestro compromiso con la diversidad y la inclusión nos impulsa a brindar igualdad de oportunidades a todos los candidatos que cumplan con los conocimientos y competencias requeridos, independientemente de su origen socioeconómico, raza, color, origen nacional, religión, sexo, identidad de género, edad, estado civil, discapacidad, orientación sexual o cualquier otra característica.",https://pe.linkedin.com/jobs/view/qa-automatizador-at-tata-consultancy-services-4402534558?position=6&pageNum=0&refId=0TxdzUY1vhPRSxKwr%2B0qOg%3D%3D&trackingId=AdT1EOnFIqWurqtpY1BkUA%3D%3D
QA Automatizador Senior,Indra Group,https://es.linkedin.com/company/indragroupglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",8 hours ago,Felipe Hinojoza Estrada,https://pe.linkedin.com/in/felipe-hinojoza-estrada-26501318a,"Somos una empresa líder global de tecnología y consultoría digital que conecta personas, tecnología y negocios para generar crecimiento, transformación e impacto positivo y sostenible.Buscamos un QA Automatizador Senior con ganas de trabajar en nuestros equipos multidisciplinares.Requisitos:06 años de experiencia en adelante.Lenguajes: Python, Java o JavaScript.Framework: Selenium WebDriver, Cypress, Playwright, Appium (para móvil), etc.Manejo de APIs: Automatización con RestAssured, Postman o herramientas similares.Manejo de Gestión de pruebas: Experiencia con herramientas como TestRail, Xray o Zephyr.Condiciones de trabajo:Trabajo 100% presencial en San Isidro.L a V de 9:00am a 6:30pm.Beneficios:Cobertura al 100% de EPS.Asesorías psicológicas y nutricionales gratuitas.Convenios Corporativos.Acceso ilimitado a cursos y certificaciones online en Udemy.Crecimiento y desarrollo profesional.¡Anímate y postula con nosotros!",https://pe.linkedin.com/jobs/view/qa-automatizador-senior-at-indra-group-4400119124?position=7&pageNum=0&refId=0TxdzUY1vhPRSxKwr%2B0qOg%3D%3D&trackingId=s8PG8IsDvZFFejW%2FnIK8Og%3D%3D
Senior IT Quality Engineer,TRANZACT,https://www.linkedin.com/company/tranzact?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,9 hours ago,,,"TRANZACT is a leading direct-to-consumer insurance services business, specializing in the distribution of Medicare Advantage, Medicare Supplement and Life & Supplemental insurance policies. Our focus is on leveraging our highly skilled team of over 3,000 professionals to deliver innovative solutions for our insurance carrier partners and provide consumers with a best-in-class experience.We work with some of America’s largest insurance brands to attract, educate and connect with consumers. Our diverse team of analysts, writers, engineers, designers, business leads, data scientists and sales professionals all work together to create thoughtful, data-driven and effective marketing, technology, sales and servicing strategies. These efforts have resulted in TRANZACT earning recognition and winning awards from some of the biggest names in the industry.When you become part of TRANZACT, you join a team of passionate people who push for excellence, follow through on commitments, and love to succeed together. Our culture rests on a simple principle – “Be Real” – that means being genuine, keeping your word, and having the courage to make tough decisions. Our “Be Real” values resonate and are meaningful to us. We are entrepreneurial, fast paced and empower our people. We know how to make things happen and know that our people are always the source of our success.Position SummaryWe are looking for a Quality Engineer with strong experience in data platforms and cloud architectures to join our ITQE DATA team.This role is ideal for someone who understands how modern data ecosystems work (pipelines, orchestration, APIs, cloud services) and can lead end-to-end validation efforts with a strategic mindset. You’ll be working on a growing Data Platform supporting ingestion, integrations, governance and cloud optimization initiatives — with real impact across multiple systems and domains.The Responsibilities Of The Senior IT Quality Engineer IncludeDesign and execute test strategies for data pipelines (batch, streaming, CDC).Validate Databricks notebooks, clusters, runtime upgrades and Unity Catalog configurations.Review and certify Airflow DAGs and orchestration flows.Test API integrations and event-driven services (AWS Lambda, SNS, Service Bus).Ensure data integrity, consistency and governance standards (PII, access control).Participate in PR reviews and help define quality gates and acceptance criteria.Track and report quality metrics and production risk.Who You AreSenior-level thinker with architectural awareness.Comfortable working independently.Analytical and detail-oriented.Focused on preventing defects — not just detecting them.Strong communicator with cross-functional teams.Qualifications Include4+ years in QA / Quality Engineering (with data exposure).Strong SQL for data validation.Experience testing Databricks pipelines.Knowledge of Airflow orchestration.Experience with AWS services (Lambda, SNS) or event-driven architectures.API testing experience.Solid understanding of Data Quality principles.Nice to HaveAzure Data FactoryUnity CatalogMicroservices testingRuntime / platform upgrade validationISTQB or Databricks/Azure certificationsAt TRANZACT we promote inclusion and job insertion without distinction based on disability, gender, orientation, gender identity and expression, place of origin or any other reason protected by national legislation. The company respects diversity and does not tolerate acts of discrimination in its processes.Como empresa, creemos en la igualidad de oportunidades e inclusión. Consecuentemente, esta vacante de trabajo está disponible para personas con discapacidad (de acuerdo a lo indicado en la Ley No. 29973)",https://pe.linkedin.com/jobs/view/senior-it-quality-engineer-at-tranzact-4380543119?position=8&pageNum=0&refId=0TxdzUY1vhPRSxKwr%2B0qOg%3D%3D&trackingId=T7N9srPGihxZlRy9%2F2BNfA%3D%3D
DevSecOps,Ligo,https://pe.linkedin.com/company/ligo-app?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",7 hours ago,,,"El DevSecOps será el encargado de implantar controles técnicos y operativos de seguridad a lo largo del ciclo de desarrollo y despliegue (DevSecOps), protege bases de datos y aplicaciones, y genera evidencia técnica y procesal para auditorías de estándares y reguladores como ISO 27001, la Superintendencia de Banca, Seguros y AFP (SBS), el Banco Central de Reserva del Perú (LBTR), el Banco Central de la República Argentina (BCRA) y esquemas de pagos como UPI. De acuerdo a los requisitos de la regulación.Como: Lo hace integrando controles de seguridad en pipelines de CI/CD (SAST, DAST, escaneo de dependencias y hardening), automatizando validaciones en desarrollo y QA, implementando protección en bases de datos (cifrado, control de accesos, monitoreo y auditoría), aplicando buenas prácticas de gestión de vulnerabilidades y DevSecOps, generando evidencias técnicas como logs y reportes, y brindando soporte técnico para integraciones seguras con plataformas externas.Para que: Con ello busca reducir vulnerabilidades desde etapas tempranas, asegurar pipelines con controles automatizados, fortalecer la seguridad y monitoreo de aplicaciones y bases de datos, cumplir con requisitos regulatorios y facilitar auditorías, garantizar trazabilidad de controles implementados y habilitar integraciones seguras y confiables dentro del ecosistema de pagos.Principales Funciones:Seguridad en el ciclo de desarrolloTesting de seguridad en QA y pipelinesGestión de vulnerabilidades y respuesta técnicaHardening y protección de bases de datos en el ciclo de desarro seguroSeguridad de componentes, librerias mediante SCAImplementacion y mantencion de soluciones DAST Analisis dinamico de codigo fuenteImplementacion y mantencion de soluciones SAST Analisis de estatico codigo fuenteMejora continua y capacitación en el ciclo de desarrollo seguro a nivel transversal de la compañiaRequerimientosFormación: Ingeniería en Sistemas, Informática, o afín; especialización en ciberseguridad o DevSecOps.Experiencia mínima: 4 a 6 años en roles DevSecOps, seguridad de aplicaciones y bases de datos; experiencia en entornos financieros es preferible.Conocimientos técnicos: SAST (e.g., SonarQube, Veracode), SCA (e.g., Snyk, Dependabot), DAST (e.g., ZAP, Burp), CI/CD (Jenkins, GitLab CI), infraestructura como código, contenedores, bases de datos (MySQL, Postgres, MongoDB), TLS, IAM, secretos y vaults.Deseables pero no excluyentes: CSSLP, OSCP, CEH, CISSP, CCSP o certificaciones Cloud security/DevSecOps.Habilidades: scripting, automatización, gestión de vulnerabilidades, infraestructura como código (IaC), DevOps,comunicación técnica para audiencias no técnicas, trabajo colaborativo con Desarrollo y QA.",https://pe.linkedin.com/jobs/view/devsecops-at-ligo-4400119155?position=9&pageNum=0&refId=0TxdzUY1vhPRSxKwr%2B0qOg%3D%3D&trackingId=e%2Fov1xft19tV15xSCZFSVg%3D%3D
"Senior Manager, DevOps (Lima)",Qualifacts,https://www.linkedin.com/company/qualifacts?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",3 hours ago,,,,https://pe.linkedin.com/jobs/view/senior-manager-devops-lima-at-qualifacts-4401817204?position=10&pageNum=0&refId=0TxdzUY1vhPRSxKwr%2B0qOg%3D%3D&trackingId=QnjdGJGTbIsLlJS%2Bcbfqig%3D%3D
