Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
Analista Funcional Junior (No perfil QA),Softtek,https://mx.linkedin.com/company/softtek?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",5 hours ago,,,"Softtek es un proveedor global de servicios orientados a procesos de TI con más de 30 oficinas en Norteamérica, Latinoamérica, Europa y Asia. Maximizamos el valor del software para el mundo: Creamos, Probamos, Implementamos y damos mantenimiento a sistemas que empoderan organizaciones e individuos. En la actualidad nos encontramos en la búsqueda de un talento para el perfil: Analista Funcional Junior Requisitos:Bachiller en Ingeniería Industrial, Sistemas, Informática, gestión empresarial o afines.2 años de experiencia como Analista Funcional, Analista de Sistemas o roles similares en TI.Experiencia comprobada en sector seguros (EXCLUYENTE).Experiencia en levantamiento y documentación de requerimientos funcionales.Elaboración de historias de usuario, casos de uso y especificaciones funcionales.Gestión y priorización de backlog en coordinación con Product Owner / negocio.Capacidad para traducir necesidades de negocio en requerimientos técnicos claros.Experiencia en metodologías ágiles (Scrum, Kanban) y conocimiento del rol de Product Owner.Conocimientos intermedios en modelamiento de procesos (AS-IS / TO-BE).Manejo de herramientas como Bizagi, Visio, etc. (nivel básico/intermedio).Conocimientos básicos en modelamiento de datos y bases de datos (SQL, MySQL, Oracle).Manejo de Jira u otras herramientas de gestión (nivel intermedio).Dominio de herramientas ofimáticas (Excel, Word, PowerPoint) a nivel avanzado.Disponibilidad para trabajar en modalidad híbrida.Responsabilidades: Acompañar a las áreas de negocio / Product Owner / usuarios en el levantamiento y entendimiento de necesidadesTransformar requerimientos de negocio en especificaciones funcionales claras y estructuradas para el equipo de desarrollo.Definir requisitos funcionales y no funcionales en coordinación con el equipo técnico.Proponer soluciones funcionales viables, validadas con el equipo de desarrollo.Documentar de manera clara y concisa especificaciones funcionales, procesos de negocio, casos de uso, historias de usuario y actas de reunión.Gestionar y participar en mesas de trabajo funcionales con áreas de negocio y tecnología.Brindar soporte funcional al equipo durante el desarrollo y pruebas.Resolver dudas funcionales y asegurar el correcto entendimiento de los requerimientos.Cumplir con los indicadores del equipo relacionados a entregables y calidad.Ofrecemos:Ingreso a planilla con todos los beneficios de ley.EPS al 100% + Seguro Oncologico Concepto de ConectividadModalidad de trabajo: HIBRIDOCapacitación constante y línea de carrera.Podrás optar por los descuentos corporativos en empresas de entretenimiento, educación, entre otros.Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potencializar tus habilidades técnicas como blandas.Además, una propuesta de valor que se conecta con tus necesidades, combinando bienestar y balance de vida!Te invitamos a conocer más sobre la #SofttekLife en: https://www.softtek.com/es-ar/haz-tu-carrera-en-softtek#Softtek #SofttekLife #TalentoI",https://pe.linkedin.com/jobs/view/analista-funcional-junior-no-perfil-qa-at-softtek-4408015424?position=1&pageNum=0&refId=hmEWcIojoiWpjiFK%2BF40CQ%3D%3D&trackingId=gS6OTXco54esRBvTqgeiyg%3D%3D
Especialista en garantía de calidad,SOAINT,https://es.linkedin.com/company/soaint?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",3 hours ago,,,,https://pe.linkedin.com/jobs/view/especialista-en-garant%C3%ADa-de-calidad-at-soaint-4408063556?position=2&pageNum=0&refId=hmEWcIojoiWpjiFK%2BF40CQ%3D%3D&trackingId=mjMGqsV9VXXRnDRg%2FLzD2w%3D%3D
Functional Quality Assurance,Tata Consultancy Services,https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",9 hours ago,Athira K V,https://in.linkedin.com/in/athira-k-v-a848a1228,"¡Únete a una de las mayores empresas de servicios de TI del mundo! ¡Aquí podrás transformar tu carrera!¿Por qué formar parte de TCS? En TCS, creemos que las personas marcan la diferencia, por eso fomentamos una cultura de aprendizaje continuo, llena de oportunidades de mejora y desarrollo mutuo. El entorno ideal para expandir ideas con las herramientas adecuadas, contribuyendo a nuestro éxito en un ambiente colaborativo.Buscamos un Functional Quality Assurance con ganas de aprender y transformar su carrera.Descripción del trabajo:Revisar los requisitos del software y preparar escenarios de prueba.Ejecutar pruebas de usabilidad del software.Analizar los resultados de las pruebas sobre el impacto en la base de datos, errores o fallos, y usabilidad.Participar en reuniones de planificación de la aplicación.Asegurar que todo el trabajo relacionado con las pruebas se realice según los estándares y procedimientos definidos.Documentar y comunicar los resultados de las pruebas y elaborar informes detallados.Colaborar con el equipo de desarrollo de software para garantizar que se resuelvan los problemas del software.En TATA Consultancy Services, promovemos una cultura inclusiva y trabajamos siempre por la equidad. Esto se aplica a género, personas con discapacidad, personas LGBTQIA+, religión, raza y etnia; en resumen, todas nuestras oportunidades se desarrollan teniendo en cuenta estos principios. Desarrollamos diversas iniciativas de inclusión y responsabilidad social para construir una TCS que respete la individualidad. ¡Únete a TCS!#ConstruyendoSobreLaCreencia",https://pe.linkedin.com/jobs/view/functional-quality-assurance-at-tata-consultancy-services-4392923603?position=3&pageNum=0&refId=hmEWcIojoiWpjiFK%2BF40CQ%3D%3D&trackingId=r%2BWqe5UI0m0Rav160uVdYQ%3D%3D
QA Funcional Semisenior (Remoto),Synopsis S.A.,https://pe.linkedin.com/company/synopsis-s.a.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",5 hours ago,,,"QA Funcional Semi Senior – Sector BancaImportante empresa se encuentra en la búsqueda de un QA Funcional Semi Senior para integrarse a proyectos del sector bancario.Funciones principales: • Ejecución de pruebas funcionales, de regresión y de aceptación (UAT) • Diseño y automatización de casos de prueba • Validación de aplicaciones web y móviles (Android / iOS) • Pruebas de APIs y pruebas de performance • Gestión y seguimiento de defectos • Análisis de resultados, métricas e indicadores de calidadRequisitos: • Experiencia en proyectos de banca digital  • Experiencia en pruebas funcionales y automatización • Experiencia en pruebas móviles (Deseable) • Experiencia en API Testing y pruebas de performance • Certificación ISTQB Foundation (indispensable) • Manejo de herramientas como Jira y Xray • Conocimientos en base de datos (DB2 / SQL Server) – nivel intermedio • Manejo de GitDeseable: • Conocimiento en BanTotal • Experiencia con herramientas como SonarQube y Veracode • Conocimientos en GCP • Conocimiento en ESBCondiciones: • Ubicación: Lima, Perú • Modalidad: Híbrida • Tipo de puesto: Tiempo completo • Planilla completa con todos los beneficios acorde a Ley  • Horario de Lunes a Viernes de 8:30 am a 6:00 pm",https://pe.linkedin.com/jobs/view/qa-funcional-semisenior-remoto-at-synopsis-s-a-4408061402?position=4&pageNum=0&refId=hmEWcIojoiWpjiFK%2BF40CQ%3D%3D&trackingId=hY0xxrDtgOtXatVEfNzAdQ%3D%3D
QA Automatizador,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,13 hours ago,,,"Descripción del empleoNos encontramos en la busqueda de (04) QA AutomatizadorRequisitosEgresado de las carreras universitarias de Ingeniería de Sistemas, Ingeniería Informática o Ingeniería de Software y/o afines.Experiencia mínima de 3 años a más dentro del rol.Experiencia en herramientas de Casos de Pruebas: Azure Test PlanExperiencia en PythonExperiencia en DBeaver y Trino - BasicoExperiencia en SonarQube (Revisión de código).Experiencia en validación de datos y uso de herramientas de Analytics.Experiencia en pruebas en pipelines de datos y validación de integridad.Experiencia bajo Marco de trabajo Agile (Scrum/Kanban).Conocimiento del proceso de Software Test Lyfe Cycle (STLC)Conocimiento del proceso de Softwate Development Lyfe Cycle (SDLC)Conocimiento de BDD relacionales (SQL) + BDD No Relacionales (MongoDB)Conocimiento de API Testing (Postman/SoapUI)Conocimiento de RestAssure+Java para backendConocimiento de Selenium+Java para frontEndConocimiento deseable en JMeterConocimiento deseable en GitHubInformación adicional",https://pe.linkedin.com/jobs/view/qa-automatizador-at-inetum-4386570581?position=5&pageNum=0&refId=hmEWcIojoiWpjiFK%2BF40CQ%3D%3D&trackingId=vZhyA%2B%2BJbaZ%2Fzd164G0TmQ%3D%3D
Control de calidad,Hyundai Sportwagen,https://pe.linkedin.com/company/sportwagen-hyundai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pachacámac, Peru",10 hours ago,Joel Garcia,https://pe.linkedin.com/in/joel-garcia-79a254171,"Nos encontramos en la búsqueda de un perfil orientado al detalle y a la organización para asumir el puesto de Control de Calidad / Asistente de Planificación, responsable de asegurar la calidad de los trabajos y el cumplimiento de los tiempos de entrega en el taller.📌 Funciones principales:• Inspeccionar la calidad de los trabajos de planchado, pintura y acabado en las diferentes etapas del proceso. • Detectar observaciones y coordinar su levantamiento con el equipo técnico. • Validar que las unidades cumplan con estándares de calidad antes de la entrega. • Apoyar en la programación diaria de trabajos según carga operativa y prioridades. • Hacer seguimiento al avance de las unidades y control de tiempos. • Coordinar con patio y producción para asegurar el flujo eficiente de los vehículos. • Actualizar reportes de estado, tiempos y cumplimiento. • Alertar desviaciones, retrasos o cuellos de botella en la operación. 📌 Requisitos:• Experiencia mínima de 1 año en talleres de planchado y pintura o control de calidad automotriz. • Conocimiento de procesos de reparación y pintura. • Manejo básico/intermedio de Excel. • Alto nivel de detalle, organización y criterio técnico. • Capacidad de coordinación y trabajo bajo presión. 📌 Ofrecemos:• Ingreso a planilla Mype. • Estabilidad laboral. • Oportunidad de crecimiento. 📍 Ubicación: Av. Victor Malasquez Kilómetro 8.6, Manchay - Pachacamac📩 Postulación: planer@sportwagen-peru.com",https://pe.linkedin.com/jobs/view/control-de-calidad-at-hyundai-sportwagen-4405563946?position=6&pageNum=0&refId=hmEWcIojoiWpjiFK%2BF40CQ%3D%3D&trackingId=DfYiiqj4trBDm6wYjbbbTg%3D%3D
QA Automation Mobile - Web,"Bluetab, an IBM Company",https://es.linkedin.com/company/bluetab?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",9 hours ago,Maria Vallejos Cruz,https://pe.linkedin.com/in/mariavallejoscruz,"En bluetab, seguimos creciendo y buscamos un/a QA Automation Engineer Sr para sumarse a un proyecto desafiante con un cliente del sector bancario.📍 Modalidad: 1 vez cada 2 semanas presencial  📅 Horario: Lunes a viernes🔎 ¿Qué buscamos?✔️ +3 años de experiencia en automatización de pruebas ✔️ Experiencia con frameworks como Selenium, Cypress, Appium, Cucumber o equivalentes ✔️ Manejo de lenguajes como Java, Ruby, Typescript (nivel intermedio o superior) ✔️ Pruebas de APIs (Postman, RestAssured, RestClient u otros) ✔️ Experiencia en pruebas web y móviles (Android & iOS) ✔️ Automatización sobre microservicios ✔️ Conocimientos en bases de datos (SQL y/o NoSQL) ✔️ Experiencia con CI/CD (Jenkins, GitHub Actions u otros) ✔️ Conocimiento de patrones de diseño (POM, Screenplay, AAA) ✔️ Experiencia en pruebas de performance (JMeter, K6 o similares)🎁 ¿Qué te ofrecemos?✨ Contrato indefinido ✨ EPS cubierta al 100% (titular y dependientes) ✨ Seguro oncológico ✨ Vale de alimentos (Sodexo) ✨ Certificaciones cubiertas al 100% + bono por certificación ✨ Acceso a plataformas e-learning ilimitadas ✨ Plataforma interactiva de inglés ✨ Plan de carrera y evaluaciones de desempeño ✨ Laptop corporativa",https://pe.linkedin.com/jobs/view/qa-automation-mobile-web-at-bluetab-an-ibm-company-4408013161?position=7&pageNum=0&refId=hmEWcIojoiWpjiFK%2BF40CQ%3D%3D&trackingId=OriE4Rz73SUUa5%2Bn4YB7%2BQ%3D%3D
Analista de calidad,AIRTEC,https://pe.linkedin.com/company/airtec-sa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Callao, Constitutional Province of Callao, Peru",3 hours ago,Alexandro T.,https://pe.linkedin.com/in/alexandro-t-85928ab9,"Objetivo: Asegurar el cumplimiento de los estándares de calidad en procesos de fabricación y montaje, gestionando indicadores, documentación y acciones de mejora continua.Requisitos principales: ✔ Bachiller o Titulado en Ingeniería Industrial, Mecánica o afines ✔ Experiencia mínima de 2 años en QA/QC, calidad o mejora de procesos ✔ Manejo de Excel (intermedio/avanzado) ✔ Conocimiento en ISO 9001 y herramientas de calidad (Ishikawa, Pareto, 5 porqués)⚠ Indispensable: Experiencia en empresas del rubro metalmecánica, producción, manufactura o plantas industriales.Funciones clave: • Control y análisis de calidad en procesos productivos • Gestión de indicadores (KPIs) y reportes • Auditorías internas y control documentario • Gestión de no conformidades y mejora continua • Control de dossier de calidad y calibración de equipos",https://pe.linkedin.com/jobs/view/analista-de-calidad-at-airtec-4405588950?position=8&pageNum=0&refId=hmEWcIojoiWpjiFK%2BF40CQ%3D%3D&trackingId=VJGUvHeS%2FBUnVrcBx0bxRA%3D%3D
QA Automatizador - Mar 26 - Med,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",13 hours ago,,,"Descripción del empleoNos encontramos en la busqueda de un QA AutomatizadorRequisitos Herramientas de Automatización de Pruebas como Selenium, Karate DSL, Playwright, etc. [Básico] Conocimiento de lenguajes como Java, Python (Básico) Redacción de pruebas en lenguaje Gherkin [Intermedio] BDD [Intermedio] ATDD [Deseable] Herramientas de CI/CD como Jenkins, Gitlab, Azure DevOps. [Básico] Configuración de pipeline, ejecucion de pruebas Herramientas para pruebas de performance como Jmeter, Blazemeter, k6, etc. [Deseable] Pruebas de microservicios y/o APIs , uso de herramientas como Postman, Karate u otras [Intermedio] Herramientas de Gestión de Pruebas como JIRA, Zephyr, QMetry, etc. [Intermedio] Técnicas de diseño de casos de prueba [Intermedio] Marco de trabajo Agile (Scrum/Kanban) [Básico]Soft Skills Comunicación efectiva Proactividad Adaptación al cambio Orientación al aprendizajeInformación adicionalConsiderar que tendrán asistencia presencial por solicitud del cliente",https://pe.linkedin.com/jobs/view/qa-automatizador-mar-26-med-at-inetum-4386565831?position=9&pageNum=0&refId=hmEWcIojoiWpjiFK%2BF40CQ%3D%3D&trackingId=DI5Hpc%2BeWtXlFoAa4mpkMA%3D%3D
Analista QA Automatizador Semi Senior,EVOL (TSnet),https://pe.linkedin.com/company/evol-biz?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",4 hours ago,,,,https://pe.linkedin.com/jobs/view/analista-qa-automatizador-semi-senior-at-evol-tsnet-4408067195?position=10&pageNum=0&refId=hmEWcIojoiWpjiFK%2BF40CQ%3D%3D&trackingId=nWmJwcZIppVcPEYEiTq%2FHA%3D%3D
Media Planner,Merge a loymark company,https://co.linkedin.com/company/merge-to?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 hours ago,,,,https://pe.linkedin.com/jobs/view/media-planner-at-merge-a-loymark-company-4408055188?position=11&pageNum=0&refId=hmEWcIojoiWpjiFK%2BF40CQ%3D%3D&trackingId=E6l0QNrhdQdT%2FF9svcF2cA%3D%3D
Senior Salesforce Developer/Release Manager,Plative,https://www.linkedin.com/company/plative?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,12 hours ago,,,,https://pe.linkedin.com/jobs/view/senior-salesforce-developer-release-manager-at-plative-4405149037?position=12&pageNum=0&refId=hmEWcIojoiWpjiFK%2BF40CQ%3D%3D&trackingId=Fpf5%2B%2B3p%2Bl8Sr37Gxnhn2A%3D%3D
